id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;394;115;119;133;133,7061911;147;166;6,85998802;8;131,9317538;0,01345;0,051306435
2;Aceite de girasol;Río de la Plata;Envase 900 cc;382;119;119;165;158,0580138;183;183;13,79743714;18;159,5828409;-0,009555;0,087293499
3;Aceite de girasol;Uruguay;Envase 900 cc;188;104,9;109;118;120,9553486;148;159;7,250124007;6;120,9850057;-0,000245;0,059940499
4;Aceite de maíz;Delicia;Envase 900 cc;362;124;129;147;146,7105604;159;167;7,822438786;11;145,4329547;0,008785;0,053318853
5;Aceite de maíz;Río de la Plata;Envase 900 cc;398;136;139;159;154,8324989;172;175;8,493781692;13;155,9265087;-0,007016;0,054857874
7;Aceite de soja;Condesa;Envase 900 cc;354;79;85;99;98,74558737;114;122;7,688406146;9;102,0733484;-0,032602;0,077860757
8;Aceite de soja;Río de la Plata;Envase 900 cc;389;76;85;108;106,4876744;130;130;13,04752644;19;107,0940868;-0,005662;0,122526166
9;Aceite de soja;Salad;Envase 900 cc;100;85;85,9;106;104,0652351;106;106;4,840394779;0;104,5057839;-0,004216;0,046513082
10;Agua de mesa con gas;Matutina;Envase 2 lt.;289;37;38;52;51,01325998;60;64;3,146565877;2;50,98196615;0,000614;0,061681333
11;Agua de mesa con gas;Nativa;Envase 2 lt.;251;46;48;63;62,59445819;67;68;3,115841329;3;60,83317566;0,028953;0,04977823
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;496;49;55;66;66,8474614;71;73;3,209968359;5;66,58728581;0,003907;0,048019301
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;222;225;279;359;358,1184404;419;450;20,74051289;21;359,5186358;-0,003895;0,057915233
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;217;269;279;379;350,3356305;469;480;54,5528677;90;362,4019325;-0,033295;0,155716013
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;360;42;47,9;62;61,87966943;76;76;5,735745746;5,1;60,01760753;0,031025;0,092691926
16;Arroz blanco;Green Chef;Bolsa 1 kg.;355;39;44;51;53,05581716;69;69;5,464667509;6;52,05528867;0,01922;0,102998461
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;417;48;49,9;59,9;59,88004346;68;78;3,8889274;4;58,97630141;0,015324;0,0649453
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;247;30;30;36;37,59861284;51;51;5,112723669;6;38,29442791;-0,01817;0,13598171
19;Arroz blanco;Pony;Bolsa 1 kg.;49;24;25;39;40,17391304;59;59;7,269289014;3;40,17391304;0;0,180945506
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;169;32;32;38;37,53908682;44;48;3,977620482;7;36,52662722;0,027718;0,105959436
22;Arvejas en conserva;Cololó;Lata 380 grs.;328;24;25,9;45;46,29886929;59;59,58;6,44159205;6;45,58275507;0,01571;0,139130656
23;Arvejas en conserva;Nidemar;Lata 300 grs.;149;18;18;30;29,18377962;32;32;3,013365187;0;30,15758321;-0,032291;0,103254795
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;297;44,9;45;53;53,31306919;61;65;2,791758571;4;51,87252088;0,027771;0,05236537
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;358;41;42;54,9;53,98905408;57;66;2,481308899;2;51,87372005;0,040779;0,045959481
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;419;162;162;236;236,5016504;260;290,5;20,93283125;17;222,8578946;0,061222;0,088510297
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;421;209;215;275;272,0645908;312;350;18,46753864;20;266,2720977;0,021754;0,067879244
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;163;120;120;179,9;177,3057348;237,55;253;20,99002665;6;174,6621444;0,015135;0,118383236
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;227;299;299;425;384,1903823;489;499;63,28860335;139;384,7086518;-0,001347;0,164732399
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;211;289;298;349;347,8560597;399;428;20,75377678;10;347,5693479;0,000825;0,059661967
31;Cerveza;Patricia;Botella 960 ml.;414;106;107;145;143,3736219;154;165;8,243345522;4;143,5170014;-0,000999;0,057495552
32;Cerveza;Pilsen;Botella 960 ml.;280;109;115;130;129,9250412;143;149;4,656122356;1;127,5014086;0,019009;0,03583699
33;Cerveza;Zillertal;Botella 1 lt.;387;126;139;160;157,9144334;183;210;8,515490631;11;159,9891384;-0,012968;0,053924714
34;Champú;Fructis;Envase 350 ml.;502;209;225;314;316,5845092;363;363;25,03808278;33;315,6901924;0,002833;0,079088149
35;Champú;Sedal;Envase 350 ml.;281;118;122;199,9;175,781556;239;255;44,12584598;94;176,6095256;-0,004688;0,251026598
36;Champú;Suave;Envase 930 ml.;332;134;166;233;228,872897;261;265;18,21498393;12;226,7197999;0,009497;0,079585587
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;230;390;399;510;498,9740388;548;589;35,02011672;60;496,824108;0,004327;0,070184246
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;210;302;389;525;501,4725769;549;578;47,00306495;49,99;496,8180799;0,009369;0,09373008
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;183;290;290;349;341,0795364;390;390;26,44326467;55;352,6482478;-0,032805;0,077528148
40;Cocoa;Copacabana;Envase 500 grs.;419;134,9;144;178;172,2788269;209,39;229;18,37178439;30;180,643367;-0,046304;0,106639828
41;Cocoa;Vascolet;Envase 500 grs.;361;139;149;183;186,6561733;229;251;21,65789692;33;185,2055056;0,007833;0,11603097
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;609;125;138;174;167,7265006;195;199;13,1905855;21,9;167,0699014;0,00393;0,078643419
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;363;147;154;204;200,5201943;228;239;19,68473735;38;199,3633026;0,005803;0,098168354
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;308;112;115;188;180,4953758;200;215;16,99904191;13;183,2446546;-0,015003;0,09417993
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;365;82;84,72;115;108,0872401;133;139;13,51944124;29;107,776395;0,002884;0,125078975
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;543;89;95;123;122,2375655;150,99;150,99;10,25563739;9;120,3914061;0,015335;0,083899228
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;374;50;53;63;61,53733151;70;70;3,918725847;4;61,01064011;0,008633;0,063680464
48;Dulce de leche;Conaprole;Envase 1 kg.;391;189;199;222;222,2994209;252;259;13,54769584;12;220,9452182;0,006129;0,06094346
49;Dulce de leche;Los Nietitos;Envase 1 kg.;418;142;147;188;184,1080414;209;225;15,97571363;28;182,0121133;0,011515;0,086773579
50;Dulce de leche;Manjar;Envase 1 kg.;420;142;147;173;172,1386496;200;229;12,93911053;10;171,9279174;0,001226;0,075166795
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;371;58;58;69;67,96774466;79;88;5,16597514;7;68,10825789;-0,002063;0,076006276
52;Fideos secos al huevo;Adria;Paquete 500 grs.;344;61;73,4;89;88,2572098;99;103;5,270658706;2;86,34559321;0,022139;0,059719299
53;Fideos secos al huevo;Cololó;Paquete 500 grs.;333;49;63;78;76,93717082;83;89;4,314305296;2;73,2694746;0,050058;0,056075695
54;Fideos secos al huevo;Las Acacias;Paquete 500 grs.;392;52;59;68;69,25962578;84;84;5,486091479;2,9;68,75789229;0,007297;0,079210527
56;Fideos secos semolados;Las Acacias - franja celeste;Paquete 500 grs.;235;41;44;58;56,87533475;65;69;4,522693071;7,9;57,38403834;-0,008865;0,07951941
58;Frankfurters cortos;Centenario;Paquete 8 us.;340;112;116;169;163,7212391;209;239;17,25533053;18;163,6574822;0,00039;0,105394576
59;Frankfurters cortos;Ottonello;Paquete 8 us.;344;120;130;177;173,4960993;190;192;13,55963361;23;173,6190493;-0,000708;0,078155265
60;Frankfurters cortos;Schneck;Paquete 8 us.;352;165;189;224;224,345946;246;263;12,42498988;18;224,6284467;-0,001258;0,055383171
61;Galletitas al agua;Famosa;Paquete 140 grs.;480;46;49;55;56,51468625;60;64;3,117965695;5,1;55,01034083;0,027347;0,055170893
62;Galletitas al agua;Maestro Cubano;Paquete 120 grs.;242;37;37;40;42,3451952;45,2;46;1,782099987;2;42,34684685;-3,90E-05;0,042085058
63;Gaseosa tipo cola (env. no ret.);Coca Cola;Botella 1,5 lt.;527;90;101;120;122,7599623;133;133;6,74446921;10;122,490365;0,002201;0,0549403
64;Gaseosa tipo cola (env. no ret.);Coca Cola_;Botella 2,25.lt.;436;114;121;151;154,0845395;166;179;9,36180946;17;153,7539838;0,00215;0,060757617
66;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 2 lt.;326;106;115,9;143;140,8392754;155;161;8,078500012;0,1;141,3117167;-0,003343;0,05735971
67;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 1,5 lt.;328;85;99;105;105,6892874;125;129;5,269550565;1;105,3682081;0,003047;0,04985889
68;Hamburguesas carne vacun;Burgy;Paquete 3 unidades;262;28;28,38;38;36,61727297;45;48;3,444104976;5,9;36,60637659;0,000298;0,09405684
69;Hamburguesas carne vacun;Paty;Paquete2 unidades;120;45,7;45,9;52;53,91504312;75;75;6,398159535;9,1;53,86138614;0,000996;0,118671138
70;Hamburguesas carne vacun;Schneck;Paquete2 unidades;407;67;69;85;82,99637016;95;97;5,671064297;8;83,87542978;-0,010481;0,068329064
71;Harina de maíz;Gourmet;Paquete 450 grs.;79;24;24;28;30,27401498;45;45;2,951742671;3;30,42839286;-0,005073;0,097500866
72;Harina de maíz;Presto Pronta Arcor;Paquete 500 grs.;318;36;37;51;49,29104885;58,84;61,19;3,748740622;4;48,63928296;0,0134;0,076053172
73;Harina de maíz;Puritas;Paquete 450 grs.;367;29;29,612;41;40,67935296;44;46;3,105531831;4;39,72585615;0,024002;0,076341721
74;Harina trigo común 000;Cañuelas;Paquete 1 kg.;351;43;49;53;56,96340818;64;73;5,207110138;9;55,34021107;0,029331;0,091411492
75;Harina trigo común 000;Cololó;Paquete 1 kg.;123;36;36;61;58,19420801;71;71;8,372788004;7,5;53,69352994;0,083822;0,143876655
76;Harina trigo común 0000;Cañuelas;Paquete 1 kg.;515;45;45;65;63,80247185;74;76;6,812393675;4;63,79889001;5,60E-05;0,106773194
77;Harina trigo común 0000;Cololó;Paquete 1 kg.;312;49;49;82;78,45385751;84;88;8,606346134;5,34;73,10489822;0,073168;0,109699464
78;Harina trigo común 0000;Primor;Paquete 1 kg.;164;48;52;64,5;64,39636444;75;76;5,352228644;5;63,89459504;0,007853;0,083113832
79;Helado familiar;Conaprole;Envase 1lt.;402;189;202;250;249,8948597;280;294;16,20506305;12;249,84805;0,000187;0,064847525
80;Helado familiar;Crufi;Envase 1lt.;268;199;199;245;244,7017296;276;286;21,56671656;19;235,8698966;0,037444;0,088134712
82;Hipoclorito de sodio;Agua Jane;Botella 1 lt.;413;59;64,9;74;74,62257357;86;96;5,280211121;6,8;74,12003516;0,00678;0,070758899
83;Hipoclorito de sodio;Sello Rojo;Botella 1 lt.;408;49;51;65;64,61295845;72;75;4,508338543;6;64,43813724;0,002713;0,069774526
84;Hipoclorito de sodio;Solución Cristal;Botella 1 lt.;380;34,9;35,9;47;50,92289779;65;67;8,554790411;12;51,04415926;-0,002376;0,167994965
85;Huevos colorados;El Jefe;Envase 1/2 docena;103;67;68;81;81,22218603;88,42;88,42;3,196595496;2;81,26906358;-0,000577;0,039356186
86;Huevos colorados;Prodhin;Envase 1/2 docena;185;72;74;85;84,85093168;88;88;2,998345649;6;84,81324384;0,000444;0,035336626
87;Huevos colorados;Super huevo;Envase 1/2 docena;266;65;65;84,9;82,43942504;91;97;6,170870233;11;81,80583273;0,007745;0,074853388
88;Jabón de tocador;Astral plata;Unidad 125 grs.;611;39;39;72;67,41262432;78;84,9;9,185146637;10;67,48146981;-0,00102;0,136252619
89;Jabón de tocador;Palmolive;Unidad 125 grs.;412;26;26;39;38,76681624;56;56;10,44745143;23;37,3905393;0,036808;0,269494698
90;Jabón de tocador;Rexona;Unidad 125 grs.;514;29;29;52;49,45482932;65;72;9,971191127;15;42,53625324;0,162651;0,201622193
91;Jabón en polvo máquina;Drive;Paquete 800 grs.;191;99;99;139;132,4437909;171,67;171,67;17,3696058;14;127,0819375;0,042192;0,131147
92;Jabón en polvo máquina;Nevex;Paquete 800 grs.;533;135;136;172;176,7132211;220,73;226;15,52246998;22;173,2615922;0,019921;0,08783989
93;Jabón en polvo máquina;Skip - Paquete azul;Paquete 800 grs.;134;138;142;166;170,3156437;209;209;12,82956684;14;170,3778761;-0,000365;0,075328176
94;Jabón para ropa en barra;Bull Dog;Unidad 300 grs.;313;35,9;41;75;65,92308991;77;78;12,94948144;24;64,82827275;0,016888;0,196433169
95;Jabón para ropa en barra;Nevex;Unidad 200 grs.;367;32;37;49;48,59118186;59,32;59,32;4,327413707;5;47,36922213;0,025796;0,089057593
96;Jabón para ropa en barra;Primor;Unidad 200 grs.;254;26;26;36;35,24368683;44;44;3,205609798;5;32,77539111;0,075309;0,090955575
97;Jamón cocido no artesanal;Cattivelli;1 kg.;27;500;500;600;585,2649573;890;890;68,34492442;45;586,5769231;-0,002237;0,116776041
98;Jamón cocido no artesanal;Ottonello;1 kg.;213;490;490;610;596,9510697;653,47;669,7;31,19515135;20;590,1383545;0,011544;0,052257468
99;Leonesa;La Constancia;1 kg.;105;250;250;293;301,3819549;430;430;59,64782793;121;301,6519201;-0,000895;0,197914397
100;Leonesa;Ottonello;1 kg.;82;309;309;450;445,526749;500;500;23,52357917;0;445,7144564;-0,000421;0,052799477
101;Leonesa;Schneck;1 kg.;227;460;476;545;561,5003818;620;620;47,83530536;100;561,5577399;-0,000102;0,085191937
102;Manteca;Calcar;Envase 200 grs.;25;61;61;68;67,112;83;83;3,751008449;5,1;67,112;0;0,05589177
103;Manteca;Conaprole sin sal;Envase 200 grs.;412;71;78;89;90,08281504;102;102;7,886021158;16;89,94459561;0,001537;0,087541904
104;Manteca;Kasdorf;Envase 200 grs.;310;73;76;83;84,80399386;97;99;5,119379985;9;84,12010067;0,00813;0,060367204
105;Margarina;Doriana nueva;Envase 250 grs.;144;45;52;89;95,48159804;120;120;15,22968319;24;93,65528455;0,0195;0,159503857
109;Mayonesa común;Hellmans;Envase 500 grs.;383;99;110;155;159,1866782;186;189;16,77124321;25;156,4910538;0,017225;0,105355821
110;Mayonesa común;Uruguay;Envase 500 grs.;226;71;72;83;89,90221395;119;119;14,23492725;17;90,64761311;-0,008223;0,158337894
111;Mermelada de durazno;Dulciora;Envase 500 grs.;20;45;45;55;54,225;60;60;3,405181856;3;54,225;0;0,062797268
112;Mermelada de durazno;El Hogar;Envase 500 grs.;194;59;64;90;101,021014;149;159;22,48436571;28;101,0764666;-0,000549;0,222571174
113;Mermelada de durazno;Los Nietitos;Envase 500 grs.;416;89,9;94;111;110,5429504;125;129;6,083383454;3,1;108,0852683;0,022738;0,055031854
