id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;390;112,9;119;135;133,5319139;149;160;7,030742665;11;133,6163783;-0,000632;0,052652152
2;Aceite de girasol;Río de la Plata;Envase 900 cc;384;99;119;159;155,9543533;173;177;12,48580789;15;155,7709889;0,001177;0,080060656
3;Aceite de girasol;Uruguay;Envase 900 cc;199;98;98;117;112,5377083;149;151;11,86156016;13,1;120,3048812;-0,064562;0,105400762
4;Aceite de maíz;Delicia;Envase 900 cc;362;109;129;147;145,2483053;164;167;7,830105218;11;145,2754346;-0,000187;0,05390841
5;Aceite de maíz;Río de la Plata;Envase 900 cc;395;128;139;144;148,7249907;172;174;10,46799866;20,5;153,9628905;-0,034021;0,070384934
7;Aceite de soja;Condesa;Envase 900 cc;351;74;75;92;92,71950327;108;115;6,960474309;10;95,78383892;-0,031992;0,075070229
8;Aceite de soja;Río de la Plata;Envase 900 cc;388;74;79;99;98,14837551;130;131;15,8540936;23;104,3233373;-0,059191;0,1615319
9;Aceite de soja;Salad;Envase 900 cc;102;74;79;106;100,5868344;106;106;10,7990488;21;101,7948514;-0,011867;0,10736046
10;Agua de mesa con gas;Matutina;Envase 2 lt.;184;40;42;50;50,54357085;62;62;2,752838596;3;50,55420995;-0,00021;0,054464664
11;Agua de mesa con gas;Nativa;Envase 2 lt.;253;46;50,9;64;63,75174731;68;70;2,505088899;1;63,70640141;0,000712;0,039294435
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;497;53;58;66;67,05502456;71;81;3,143170006;5;67,06488998;-0,000147;0,046874489
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;217;229;229;263;300,5671404;390;399;45,66804189;72;312,1153441;-0,037;0,151939569
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;212;199;199;269;318,5426053;399;400;53,66661971;105;328,2316502;-0,029519;0,168475484
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;353;48;48;65;63,31312559;70;73;5,274404801;8;64,10954902;-0,012423;0,083306656
16;Arroz blanco;Green Chef;Bolsa 1 kg.;350;44,9;45;55;57,11663492;68;69;5,411713747;7;56,07561732;0,018565;0,09474847
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;414;45,9;49,9;64,9;63,0556307;69,9;70;4,120933055;5;61,67261586;0,022425;0,065353927
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;244;29;29;38;37,8570082;54;54;5,25779029;5;38,71125779;-0,022067;0,138885521
19;Arroz blanco;Pony;Bolsa 1 kg.;41;31;31;39;40,58536585;59;59;5,979939737;4;40,58536585;0;0,147342265
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;170;30;34;42;40,49803922;44;48;4,320006312;10;40,42745098;0,001746;0,106671987
22;Arvejas en conserva;Cololó;Lata 380 grs.;324;24;34;43;43,65352982;58;59,58;6,378665453;10;45,84933152;-0,047892;0,146120267
23;Arvejas en conserva;Nidemar;Lata 300 grs.;144;20;20;26,56;25,77302788;32;33;4,968667382;10;29,21707661;-0,117878;0,192785551
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;294;45;47;55;53,52811791;61;65;2,869481651;4;53,47591617;0,000976;0,053606997
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;352;42;49;55;54,57801136;57;69;1,897133102;1;54,50397361;0,001358;0,034760026
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;416;163;198;248;249,4800531;275;331;14,48836814;12,1;250,9831888;-0,005989;0,058074255
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;416;216;216;287;267,522645;315;355;33,39998004;70;289,3763952;-0,07552;0,124849169
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;153;131;131;195;195,0533769;239;253;17,63298335;14,1;194,7222709;0,0017;0,09040081
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;149;309;319;389;386,1751211;460;499;26,57031697;23,75;399,9730109;-0,034497;0,068803803
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;215;239;243,68;298;313,292189;369;399;29,9627671;40;321,0458899;-0,024151;0,095638411
31;Cerveza;Patricia;Botella 960 ml.;414;119;120;150;148,9797435;159;171;6,679033487;0;148,9018468;0,000523;0,044831823
32;Cerveza;Pilsen;Botella 960 ml.;278;115;120;136;133,1178354;148;151;5,979691093;6,02;131,941245;0,008918;0,044920285
33;Cerveza;Zillertal;Botella 1 lt.;383;140;148;170;170,14094;185;194;5,832742772;1;169,4146327;0,004287;0,03428183
34;Champú;Fructis;Envase 350 ml.;506;185;232;307;307,7850025;363;363;28,87055422;47;316,8124299;-0,028495;0,093801043
35;Champú;Sedal;Envase 350 ml.;183;167,8;175;213;212,0183971;244,9;255;15,53026164;30,1;212,1685528;-0,000708;0,073249595
36;Champú;Suave;Envase 930 ml.;280;143;166,9;235;228,8581321;261;268,324;18,40278432;18;229,643909;-0,003422;0,080411319
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;226;399;409;542;530,8450519;582;599;35,89171995;7;528,6696164;0,004115;0,067612423
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;207;389;391;545;531,4575924;609;610;55,86706087;66;482,0082201;0,10259;0,105120449
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;179;299;319;349;354,3201676;395;395;22,67297388;34;354,1805028;0,000394;0,063990074
40;Cocoa;Copacabana;Envase 500 grs.;332;152;165;204;205,8841234;236,61;242,96;14,82434973;12;203,1763042;0,013327;0,072003365
41;Cocoa;Vascolet;Envase 500 grs.;357;134,9;139;189;190,5359217;217;251;14,92313932;18;189,8474223;0,003627;0,078321921
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;589;129;136;173;168,4302741;195;195;11,89463857;9;166,286085;0,012895;0,07062055
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;365;147;154;204;202,4307857;228;239;16,89545609;13;199,5778556;0,014295;0,083462879
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;307;118;125;188;185,5646449;209;220;12,5425487;8;180,0064243;0,030878;0,067591263
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;347;89;89;116;111,7121216;135;142;13,82187921;19;109,9129125;0,016369;0,123727658
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;544;89;95;124;121,6114516;150,99;150,99;10,61343686;11;121,0785519;0,004401;0,087273334
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;345;49;50;65;62,19856829;70;71;6,247391345;8,1;61,19884463;0,016336;0,100442687
48;Dulce de leche;Conaprole;Envase 1 kg.;387;168;205;229;227,2495631;260;264;15,12052728;31;230,6875646;-0,014903;0,066537102
49;Dulce de leche;Los Nietitos;Envase 1 kg.;416;135;159;189;191,57785;211;225;11,09782648;9;186,1354012;0,029239;0,057928547
50;Dulce de leche;Manjar;Envase 1 kg.;417;142;160;182;182,9244126;210;219;9,48243155;6;179,4695888;0,01925;0,051837977
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;368;59;59;71;69,95971816;79;85;3,557081719;3;68,62515097;0,019447;0,050844712
52;Fideos secos al huevo;Adria;Paquete 500 grs.;342;69,9;74,9;91;90,35730889;99;101;3,971219811;4;90,22253013;0,001494;0,043950178
53;Fideos secos al huevo;Cololó;Paquete 500 grs.;330;59;64;77,1;76,16728399;85;90;4,391867321;2;76,78621441;-0,00806;0,05766081
54;Fideos secos al huevo;Las Acacias;Paquete 500 grs.;390;49;54;67;68,45250066;84;84;5,949890292;3,9;67,64449591;0,011945;0,086919984
56;Fideos secos semolados;Las Acacias - franja celeste;Paquete 500 grs.;234;42;45;58;57,36484979;65;66,5;4,216875943;4;57,83897849;-0,008197;0,073509753
58;Frankfurters cortos;Centenario;Paquete 8 us.;257;130;135;190,5;179,5028366;251;263;22,83536778;21;166,4431907;0,078463;0,127214523
59;Frankfurters cortos;Ottonello;Paquete 8 us.;333;120;129;168;169,6479924;190;193;11,66124469;12,1;168,7662975;0,005224;0,068737888
60;Frankfurters cortos;Schneck;Paquete 8 us.;350;185;189;227;226,6294953;265;265;15,60096205;21;221,8418181;0,021581;0,068839063
61;Galletitas al agua;Famosa;Paquete 140 grs.;483;41;49;56;56,56115301;60;60;3,111503753;5;56,59825018;-0,000655;0,055011321
62;Galletitas al agua;Maestro Cubano;Paquete 120 grs.;109;38;38;40;40,26605505;45,2;46;1,346459;2;40,26605505;0;0,033439059
63;Gaseosa tipo cola (env. no ret.);Coca Cola;Botella 1,5 lt.;527;97;106;125;127,3277265;138;139;7,55208213;12;127,4726754;-0,001137;0,059312157
64;Gaseosa tipo cola (env. no ret.);Coca Cola_;Botella 2,25.lt.;439;114;123;155;158,8786657;172;184;10,90605706;18;159,163745;-0,001791;0,068643937
66;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 2 lt.;324;108;118;148;146,258203;162;164;9,010866391;0;142,4096047;0,027025;0,061609306
67;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 1,5 lt.;325;95;95;109;113,4483611;132;148,8;6,493661149;10;110,3607381;0,027978;0,057238915
68;Hamburguesas carne vacun;Burgy;Paquete 3 unidades;261;30;31;38;37,06085828;45;48;3,03851459;4;36,90419516;0,004245;0,081987162
69;Hamburguesas carne vacun;Paty;Paquete2 unidades;119;45,7;45,9;53;55,08319328;77;77;6,589380564;9,1;55,08319328;0;0,119625972
70;Hamburguesas carne vacun;Schneck;Paquete2 unidades;404;60;68;84,9;80,83326979;95;99;7,393822899;14;80,30178587;0,006619;0,091470046
71;Harina de maíz;Gourmet;Paquete 450 grs.;78;25;25;28;29,62807692;45;45;2,913825987;3;29,62807692;0;0,098346781
72;Harina de maíz;Presto Pronta Arcor;Paquete 500 grs.;317;36;37,9;51;50,81135131;55;57;3,191309033;1;49,40040154;0,028562;0,06280701
73;Harina de maíz;Puritas;Paquete 450 grs.;363;29;31,5;42;40,35522406;44;46;3,616317706;5;39,84696194;0,012755;0,089612133
74;Harina trigo común 000;Cañuelas;Paquete 1 kg.;437;39;39;53;53,0215103;64;73;7,880553295;11;52,87478609;0,002775;0,148629363
