id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;373;110,9;115;132;131,9082851;149;166;7,34375459;10,5;127,8125092;0,032045;0,055673187
2;Aceite de girasol;Río de la Plata;Envase 900 cc;359;99;115;165;159,5063517;183;183;14,78309979;14;159,144977;0,002271;0,09268032
3;Aceite de girasol;Uruguay;Envase 900 cc;243;95;105;117;120,9625565;148;159;10,34571176;18;118,9568588;0,016861;0,085528217
4;Aceite de maíz;Delicia;Envase 900 cc;341;112;119;147;144,8171976;159;167;9,523457978;11;135,9745765;0,065031;0,065761927
5;Aceite de maíz;Río de la Plata;Envase 900 cc;374;129;139;159;155,9637507;172;175;8,174698383;10;156,4477271;-0,003094;0,052414092
7;Aceite de soja;Condesa;Envase 900 cc;330;85;88;103;102,0787082;115;119;6,026042671;7;101,2702295;0,007983;0,059033297
8;Aceite de soja;Río de la Plata;Envase 900 cc;365;76;85;105;107,1979871;130;139;12,01177411;16;107,3013306;-0,000963;0,112052236
9;Aceite de soja;Salad;Envase 900 cc;100;85;85,864;106;104,5057839;106;106;3,923481292;0;101,1130429;0,033554;0,037543198
10;Agua de mesa con gas;Matutina;Envase 2 lt.;306;38;42;52;51,33640415;60;67;3,210416328;4;48,76131224;0,05281;0,062536837
11;Agua de mesa con gas;Nativa;Envase 2 lt.;228;46;48,8;61;60,81880389;68;69;2,833039149;3,1;60,20824183;0,010141;0,046581632
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;476;49;52;66;66,58495921;71;72;3,710155417;5;64,17131849;0,037612;0,055720623
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;222;259;279;359;359,8205221;429;450;22,84545903;21;358,3045469;0,004231;0,063491262
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;218;259;259;379;362,3911094;469;480;45,91461559;33;373,2091884;-0,028987;0,126699067
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;337;42;45;62;60,07482321;68;69;6,381696212;4;57,62397649;0,042532;0,10622913
16;Arroz blanco;Green Chef;Bolsa 1 kg.;333;41;44;51;52,07380558;62;62;4,270474477;4;52,45116915;-0,007195;0,082008112
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;395;48;49;59,9;58,99571229;65;69;4,156488016;3;58,90064474;0,001614;0,07045407
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;226;29;29;38;38,20960648;51;51;5,713152125;8;39,80479841;-0,040075;0,149521355
19;Arroz blanco;Pony;Bolsa 1 kg.;23;31;31;39;40,17391304;59;59;6,813681361;7;40,17391304;0;0,169604623
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;170;29;32;38;36,48235294;39;48;2,84449188;6;36,33333333;0,004101;0,077968981
22;Arvejas en conserva;Cololó;Lata 380 grs.;307;24;25,9;44;45,80496966;58;60,31;5,984325026;7;44,69772024;0,024772;0,130647942
23;Arvejas en conserva;Nidemar;Lata 300 grs.;127;17;18;30;30,15758321;33;33;3,209625265;3;30,09716347;0,002007;0,106428464
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;277;41;45;51;51,89993519;57;63;2,511975108;2;51,17590511;0,014148;0,048400352
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;339;41;44,9;51;51,83678675;58;59;2,699155363;3,9;50,70208159;0,02238;0,052070268
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;390;142;162;236;222,8519923;265;277;29,71462687;35,5;222,6678786;0,000827;0,133337946
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;396;161;194;273;266,2582153;309;350;22,43755052;25;263,2312701;0,011499;0,08426989
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;141;120;120;179,9;174,6621444;199;239;20,81968863;16;174,1404255;0,002996;0,119199777
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;228;299;299;425;426,990461;489;499;64,03440792;130;425,2632473;0,004062;0,149966835
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;217;269;279;349;345,8535481;401;428;23,73240028;10;343,9545596;0,005521;0,068619797
31;Cerveza;Patricia;Botella 960 ml.;394;102;106;145;143,4055065;154;165;9,025867278;4;142,6364952;0,005391;0,062939475
32;Cerveza;Pilsen;Botella 960 ml.;259;99;103;130;127,5249518;143;149;7,518821904;10;125,2273571;0,018347;0,058959614
33;Cerveza;Zillertal;Botella 1 lt.;365;126;139;160;160,0243622;183;185;6,238336871;1;158,3100563;0,010829;0,03898367
34;Champú;Fructis;Envase 350 ml.;481;179,9;212;316;315,8976882;363;377;27,08279123;33;298,3511836;0,058812;0,085732793
35;Champú;Sedal;Envase 350 ml.;383;121;122;199,9;195,0877402;239;255;45,24639436;104;222,3295861;-0,122529;0,231928435
36;Champú;Suave;Envase 930 ml.;310;128;159,9;233;226,641987;255;265;18,38326065;10;225,0575395;0,00704;0,081111452
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;231;390;399;510;496,8946091;552;589;37,57977285;70;503,1368679;-0,012407;0,075629263
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;212;302;361;525;496,1466513;550;578;53,05921027;62;501,9257963;-0,011514;0,106942595
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;183;290;290;349;352,6482478;390;390;24,18717453;43,59;352,6082514;0,000113;0,068587253
40;Cocoa;Copacabana;Envase 500 grs.;397;120;155;183;178,6495157;210;217,82;12,84696807;17;177,342899;0,007368;0,071911575
41;Cocoa;Vascolet;Envase 500 grs.;343;139;149;182;185,6600295;235;251;22,25433048;34;181,1841062;0,024704;0,119866029
