id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;418;79;81;118;112,8145658;135;143;12,46251581;18;112,9626929;-0,001311;0,110469031
2;Aceite de girasol;Río de la Plata;Envase 900 cc;386;89;90;128;126,2277876;153;167;12,88137337;13;133,1884718;-0,052262;0,102048635
3;Aceite de girasol;Uruguay;Envase 900 cc;280;73;75;89,89;89,6481594;119;125;10,33379289;13;88,67971933;0,010921;0,115270553
359;Aceite de girasol;Tata;Envase 900 cc;86;99;99;99;99;99;99;0;0;101,1642911;-0,021394;0
361;Aceite de girasol;Precio Líder;Envase 900 cc;83;79;89;99;97,96787149;99;99;3,095339861;0;92,73092369;0,056475;0,031595459
365;Aceite de girasol;Tienda Inglesa;Envase 900 cc;15;99;99;115;111,1644444;133;133;11,96355184;22;101,9997354;0,08985;0,107620309
4;Aceite de maíz;Delicia;Envase 900 cc;367;94;94,9;129;122,8075489;167;179;17,06190689;25;123,1135866;-0,002486;0,138932069
5;Aceite de maíz;Río de la Plata;Envase 900 cc;308;99;128;145;145,151545;171;176;8,499894059;10;145,5052762;-0,002431;0,058558757
7;Aceite de soja;Condesa;Envase 900 cc;355;49;49;75;71,26922681;93;99;8,973863391;10;71,94963164;-0,009457;0,125914982
8;Aceite de soja;Río de la Plata;Envase 900 cc;363;49;54;67;70,10414068;99;105;14,25502976;24;74,40220465;-0,057768;0,203340767
9;Aceite de soja;Salad;Envase 900 cc;96;55;55;72;66,95302275;105;105;9,606547028;17;72,55583333;-0,077221;0,143481902
318;Afeitadora;Gillette;2 unidades;422;311,1;369;558;532,8129168;587;614;52,32120983;45;505,7090014;0,053596;0,098198088
319;Afeitadora;Xtreme3;1 unidad;364;69;70;114;115,6796878;147;147;20,80532841;17;113,0334933;0,023411;0,179852909
10;Agua de mesa con gas;Matutina;Envase 2,5 lt.;406;40;42;54;53,7511151;62;67;3,227385932;0;38,86167911;0,383139;0,060043144
11;Agua de mesa con gas;Nativa;Envase 2,5 lt.;344;48;49;68;68,05492298;76;80;2,973322007;2;52,31070038;0,300975;0,043690036
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;514;50;50;69;70,17337232;74;97;3,455179808;5;53,49800166;0,311701;0,049237762
366;Agua de mesa sin gas;Salus;Envase 2,25lt.;499;50;63;69;70,18004735;74;97;3,031545724;5;53,42745457;0,313558;0,04319669
367;Agua de mesa sin gas;Matutina;Envase 2,5lt.;350;40;50;54;54,33287966;62;67;1,874922367;0;38,65282119;0,405664;0,034508062
368;Agua de mesa sin gas;Vitale;Envase 2,5lt.;337;44;44;59;58,21371442;69;80;6,30461161;6;48,37511101;0,203382;0,10830114
369;Agua mineral sin gas;Salus;Envase 6,25lt.;494;105;119,405;129;129,0350943;138;147;4,709182407;9;92,25693547;0,398649;0,036495361
370;Agua mineral sin gas;Nativa;Envase 6lt.;334;93;99;125;122,0140525;130;135;4,847780581;6;86,52380021;0,410179;0,03973133
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;151;236;245;256;266,6200444;355;359;26,78315603;22,25;282,0113914;-0,054577;0,100454398
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;139;229;229;249;273,8833501;385;385;42,39743162;46;275,1953117;-0,004767;0,154801055
347;Alcohol en gel;Bioset;250 ml.;92;95;95;142;136,3141304;159;159;11,99248742;13;136,3141304;0;0,087976847
346;Alcohol rectificado;Droguería Paysandú;250 ml.;15;77;77;80;81,86666667;92;92;4,149757822;4;81,86666667;0;0,050689224
348;Algodón;Zig Zag Cisne;100 gramos;525;89;97;115;130,0834365;171;171;29,82799417;69;130,5165066;-0,003318;0,22929894
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;358;49;50;69;67,34888379;83;91;6,561567817;7;66,01771187;0,020164;0,097426527
16;Arroz blanco;Green Chef;Bolsa 1 kg.;350;49;52;57;59,49416011;81;81;6,774369554;3;59,97193065;-0,007967;0,113866126
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;416;49;52;69;66,56274019;72;79;4,751943779;5;65,37238017;0,018209;0,071390447
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;247;29;29;40;40,41672577;63;66;6,920873817;7,49;41,75776529;-0,032115;0,171237865
19;Arroz blanco;Pony;Bolsa 1 kg.;40;31;31;39;40,825;59;59;6,426607573;1;40,825;0;0,157418434
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;170;29;33;42;40,90532544;52;55;3,705199726;6;40,26787173;0,01583;0,090579886
22;Arvejas en conserva;Cololó;Lata 380 grs.;325;29;34;42;46,1037496;58;60;6,707035127;14;46,30120311;-0,004265;0,145476999
23;Arvejas en conserva;Nidemar;Lata 300 grs.;140;19;19;32;31,86623168;37;37;5,463688077;10;32,61168664;-0,022859;0,171456987
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;351;45;47;59,9;57,94423114;67;69;4,274388591;5;57,63649265;0,005339;0,073767285
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;355;48;51;60;59,49484507;65;69;2,560298497;2;59,65193573;-0,002633;0,043033955
257;Banana Brasil;NA;1 kg.;188;51;59;76;76,01824877;99;99;4,581492651;4;76,12117286;-0,001352;0,060268327
255;Banana Ecuador;NA;1 kg.;144;52;75;102;104,773344;130;132;11,54623878;12,9;104,1670662;0,00582;0,110202064
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;309;199;210;248;249,4996656;279;306;10,41705238;4,66;245,2883842;0,017169;0,041751769
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;419;255;265;291;297,0269971;365;365;21,1244602;10;294,8915207;0,007242;0,071119664
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;164;165;169;204,9;201,784375;225;239;11,34078702;15,1;200,1280578;0,008276;0,056202503
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;148;306;309;379;381,873087;485;489;25,0120091;11;391,8145692;-0,025373;0,065498224
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;146;222;230;283;288,3025641;379;399;25,40353359;24;298,3651495;-0,033726;0,088114144
31;Cerveza;Patricia;Botella 960 ml.;417;120;128;167;163,1358182;180;198;9,710657703;10;153,7710767;0,060901;0,059524988
32;Cerveza;Pilsen;Botella 960 ml.;281;119;125;147;143,4605754;165;194;10,11415737;5;131,440354;0,09145;0,070501302
33;Cerveza;Zillertal;Botella 1 lt.;388;145;157;181;179,1501747;190;199;5,167766365;4;176,7375645;0,013651;0,028846002
34;Champú;Fructis;Envase 350 ml.;531;220;239;337;330,0042813;389;415;25,00664899;20;329,8377024;0,000505;0,075776741
35;Champú;Sedal;Envase 350 ml.;179;167,8;175;227;221,2089385;247;255;15,48783013;19;221,2089385;0;0,070014486
36;Champú;Suave;Envase 930 ml.;262;109;109;149;150,7850781;205;229;13,25568557;14;142,032884;0,061621;0,087911123
320;Champú;Dove;400 ml.;502;305;354,9;431;415,181405;456;489;23,91764518;32;415,0637744;0,000283;0,057607698
321;Champú;Pantene;400 ml.;547;351;359;439;433,9736275;480;493,25;20,93288255;17;421,0494236;0,030695;0,048235379
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;223;410;425;575;566,1354059;599;599;45,02828726;24;562,4306719;0,006587;0,07953625
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;210;411;419;599;579,5971817;658;659;52,28001861;1;577,0177519;0,00447;0,090200609
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;178;299;302,22;349;365,4680899;420;420;35,36796639;50;365,4680899;0;0,096774431
349;Cinta adhesiva;Ready Plast;1 unidad;160;58;58;58;59,08176101;68;80;3,361477413;0;59,08176101;0;0,056895349
40;Cocoa;Copacabana;Envase 500 grs.;421;155;155;219;210,2393996;300;330;34,48095344;32;217,1410214;-0,031784;0,164008048
41;Cocoa;Vascolet;Envase 500 grs.;380;159;168;207;208,3067439;241;259;18,26627236;24;206,5852907;0,008333;0,087689299
331;Colonia + Talco;Bebe & Co;120 ml.;416;400;410;582;587,1575221;655;666,33;50,36281969;41;580,0664225;0,012225;0,08577395
322;Crema facial;Revitalift;50 ml.;66;1469;1469;1469;1504,651515;1616;1616;57,03673405;128;1504,651515;0;0,03790694
323;Crema facial;Asepxia;28 grs.;33;265;265;351,71;352,1409091;370;370;28,92751563;18,29;352,1409091;0;0,082147558
350;Curitas;Ready Plast;8 unidades;333;49;49;52;57,09939759;69;71;6,752388096;13;57,09939759;0;0,118256731
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;573;135;149;189;185,0315328;204;215;10,77325042;12;181,0904378;0,021763;0,058223862
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;377;147;159;229;217,1871221;250;259;21,60801294;22;217,8741765;-0,003153;0,099490305
