id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;324;63;74;80;81,86610269;99;105,2;5,134855743;7;81,69495701;0,002095;0,062722611
2;Aceite de girasol;Río de la Plata;Envase 900 cc;277;57,5;57,5;84;84,48800427;101;115;7,8042955;7;84,75372624;-0,003135;0,09237164
3;Aceite de girasol;Uruguay;Envase 900 cc;156;59;59;65;67,46367445;88,1;89;6,193858744;9;68,3914927;-0,013566;0,091810279
4;Aceite de maíz;Delicia;Envase 900 cc;338;55,9;63,9;86;85,41550467;105;109;5,752901613;3;85,17036691;0,002878;0,06735196
5;Aceite de maíz;Río de la Plata;Envase 900 cc;315;62;69;112;106,3066571;117;125;10,25489098;12;103,8223644;0,023928;0,096465182
6;Aceite de maíz;Salad;Envase 900 cc;5;45,9;45,9;52;63,85666667;82,37;82,37;13,00734016;8,2;63,85666667;0;0,203695884
7;Aceite de soja;Condesa;Envase 900 cc;243;36,5;41;48,5;49,52146781;64;64;3,48212077;3;49,17071017;0,007133;0,070315379
8;Aceite de soja;Río de la Plata;Envase 900 cc;306;36;37,9;53;53,28699385;65;79;4,076766734;2;53,3610563;-0,001388;0,07650585
9;Aceite de soja;Salad;Envase 900 cc;119;34,2;34,2;49;46,82367885;51;51;4,279990361;6;46,56486066;0,005558;0,091406538
10;Agua de mesa con gas;Matutina;Envase 2 lt.;132;25;26,9;41,9;37,75189198;52;52;6,652521397;11,5;37,5885666;0,004345;0,176216901
11;Agua de mesa con gas;Nativa;Envase 2 lt.;190;34;40;54;54,09200831;62,5;62,5;4,287158588;4,9;52,95137395;0,021541;0,079256783
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;418;45;49,9;58;56,88451195;62;62;3,631973681;6;53,05336805;0,072213;0,0638482
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;163;209;219;239;243,2473517;307;355;15,26727149;0;242,3832889;0,003565;0,062764389
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;230;219;219;269;268,4765358;335;396;22,02282478;30;264,7853596;0,01394;0,082028862
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;299;36,9;37;48;48,30610997;54,3;55;3,78115728;7;48,82844591;-0,010697;0,078274928
16;Arroz blanco;Green Chef;Bolsa 1 kg.;304;25;32;44;44,36099025;51;55;3,670844169;5;43,67250164;0,015765;0,082749374
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;338;36;37;48,9;46,96358695;52;61;4,043341673;8;45,17892314;0,039502;0,086095248
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;206;20;22;31;30,05853181;34;35;2,559937782;3,1;29,7365293;0,010829;0,085165097
19;Arroz blanco;Pony;Bolsa 1 kg.;61;19,9;19,9;36;33,64262295;47;55;6,687510262;5;33,64262295;0;0,198780882
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;223;20;25;38,5;34,98891943;40,9;41,5;5,365693258;7;34,83789961;0,004335;0,153354072
22;Arvejas en conserva;Cololó;Lata 380 grs.;302;24;24;33;34,12129478;41;41,39;3,247801802;5;34,00450574;0,003435;0,095184014
