id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;397;115;119;136;133,6333854;152;166;8,269010758;11;134,4300809;-0,005926;0,06187833
2;Aceite de girasol;Río de la Plata;Envase 900 cc;380;115;119;153;153,8709191;173;179;11,76094575;16;155,1032424;-0,007945;0,076433844
3;Aceite de girasol;Uruguay;Envase 900 cc;188;102;103,5;117,37;118,3404041;156;156;12,55064199;18,1;118,0102399;0,002798;0,106055426
4;Aceite de maíz;Delicia;Envase 900 cc;365;126;129;147;145,0190508;162;167;7,874894053;11,06;146,2204332;-0,008216;0,05430248
5;Aceite de maíz;Río de la Plata;Envase 900 cc;395;119;135;149;151,4314169;174,9;179;10,84708951;20;152,9104006;-0,009672;0,071630377
7;Aceite de soja;Condesa;Envase 900 cc;356;69,9;72;88;85,48511377;108;111;7,733248437;13;86,50662136;-0,011808;0,0904631
8;Aceite de soja;Río de la Plata;Envase 900 cc;393;72;74,9;88;96,81954332;130;131;16,46190931;28;96,06862497;0,007816;0,170026719
9;Aceite de soja;Salad;Envase 900 cc;102;72;72;72;73,69154006;101,753;105;4,623304035;0;80,21451771;-0,081319;0,0627386
10;Agua de mesa con gas;Matutina;Envase 2 lt.;176;42;47;50;50,9522212;63;66;2,836509302;2;50,90943915;0,00084;0,055669983
11;Agua de mesa con gas;Nativa;Envase 2 lt.;257;59;61;64;64,35035842;71;80;1,799047464;2;64,04899954;0,004705;0,02795707
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;502;55;58;66;67,31960127;71;81;2,810517874;5;67,40455192;-0,00126;0,041748879
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;144;239;239;239;259,1768569;386;390;34,2344261;30;265,2938623;-0,023057;0,132089055
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;135;259;259;295;301,7285185;400;429;36,05748618;39;308,0096007;-0,020392488;0,120013105
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;355;47,9;49;67;64,63676843;70;72;5,242519282;6;63,59113586;0,016443;0,081107385
16;Arroz blanco;Green Chef;Bolsa 1 kg.;357;42;45;59,9;58,87852823;68;69;6,044627277;11;59,20491663;-0,005513;0,102662676
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;411;46,9;49;63;62,39146585;68;78;4,332383534;5;63,00503356;-0,009738;0,06943872
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;240;33;33;38;38,32014701;57;57;5,508048509;5;38,43074475;-0,002878;0,143737666
