id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;420;78;83;119;111,8760059;135;149;13,34018452;21;110,6459512;0,011117;0,119240801
2;Aceite de girasol;Río de la Plata;Envase 900 cc;399;79;79;109;109,4430977;145;150;11,92441486;6;111,4677272;-0,018163;0,108955385
3;Aceite de girasol;Uruguay;Envase 900 cc;205;74;74,9;89;87,13287182;123;125;11,50926987;14,1;86,95584032;0,002036;0,132088724
359;Aceite de girasol;Tata;Envase 900 cc;86;75;82,8;99;97,36609152;99;99;2,960825824;4;94,19352159;0,033681;0,030409209
361;Aceite de girasol;Precio Líder;Envase 900 cc;83;89;89;89;89;89;89;0;0;89,32449799;-0,003633;0
365;Aceite de girasol;Tienda Inglesa;Envase 900 cc;15;99;99;121;122,3677419;141;145;8,032814721;8;121;0,011304;0,065644872
4;Aceite de maíz;Delicia;Envase 900 cc;367;95;95;129;122,4704803;154;162;15,01613785;24;122,6348618;-0,00134;0,122610263
5;Aceite de maíz;Río de la Plata;Envase 900 cc;392;99;130;145;144,0741608;171;172;8,729200476;10;144,1658528;-0,000636;0,060588244
7;Aceite de soja;Condesa;Envase 900 cc;356;54,9;55;75;70,758666;95;97;8,123581615;10,1;69,77044909;0,014164;0,114806879
8;Aceite de soja;Río de la Plata;Envase 900 cc;383;55;55;69;66,6026615;99;105;10,31209546;19;68,80877836;-0,032062;0,154830081
318;Afeitadora;Gillette;2 unidades;423;339;398;522;522,5598662;587;596;45,92267903;38;519,3042742;0,006269;0,087880226
319;Afeitadora;Xtreme3;1 unidad;368;69;69;120;120,4958037;160;160;26,61582518;57;120,3447881;0,001255;0,220885909
10;Agua de mesa con gas;Matutina;Envase 2,5 lt.;413;47;49,9;54;54,53526066;62;64;2,408727848;2;54,50769007;0,000506;0,044168265
11;Agua de mesa con gas;Nativa;Envase 2,5 lt.;343;49;56;68;65,07692027;72;80;5,75552776;12;63,768338;0,020521;0,08844192
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;512;58;59;69;69,53888609;75;87;4,022681199;6;70,02190807;-0,006898;0,057847938
366;Agua de mesa sin gas;Salus;Envase 2,25lt.;502;50;54;69;69,57648227;74;87;4,444333366;6;69,93883417;-0,005181;0,063876948
367;Agua de mesa sin gas;Matutina;Envase 2,5lt.;354;47;49,9;54;54,30341198;62;64;2,040152749;0;54,27152699;0,000588;0,037569513
368;Agua de mesa sin gas;Vitale;Envase 2,5lt.;341;46;50;65;62,48099542;69;99;4,048558359;6;62,42258373;0,000936;0,064796637
369;Agua mineral sin gas;Salus;Envase 6,25lt.;359;100;108;129;127,2802847;138;143;5,989947889;0;123,6309938;0,029518;0,047061082
370;Agua mineral sin gas;Nativa;Envase 6lt.;336;99;99;125;122,5052921;130;135;5,67097439;5;122,5642652;-0,000481;0,046291669
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;150;215;216;252;258,7268649;349;355;26,98512368;14;258,8832215;-0,000604;0,104299659
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;140;229;229;273;279,3935484;395;409;31,25576368;14;279,3109524;0,000296;0,111870027
347;Alcohol en gel;Bioset;250 ml.;94;93;93;142;135,9138298;159;159;13,43115611;13;135,9138298;0;0,098821114
346;Alcohol rectificado;Droguería Paysandú;250 ml.;15;77;77;80;81,86666667;92;92;4,149608762;4;81,86666667;0;0,050687403
348;Algodón;Zig Zag Cisne;100 gramos;544;92;97;115;132,5351454;187;187;31,63621317;69;132,5659375;-0,000232;0,238700558
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;360;49;49,9;75;70,4337911;83;84;7,909065793;12;66,87892841;0,053154;0,112290786
16;Arroz blanco;Green Chef;Bolsa 1 kg.;352;49;49;62;61,90905146;81;90;7,125985203;6;58,19550881;0,063811;0,115104093
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;416;50;53;69;69,86012407;79,5;84;7,380333635;15;67,76924807;0,030853;0,105644439
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;235;30;30;42;40,9318426;66;69;8,590791603;10;38,92521037;0,051551;0,209880403
19;Arroz blanco;Pony;Bolsa 1 kg.;40;31;31;39;40,825;59;59;6,371666708;1;40,825;0;0,156072669
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;228;29;29;42;42,19526627;49;49;5,899225502;3;40,67179487;0,037458;0,139807756
22;Arvejas en conserva;Cololó;Lata 380 grs.;328;29;35;44;46,11296477;58;60;6,705922482;14;45,88968912;0,004865;0,145423798
23;Arvejas en conserva;Nidemar;Lata 300 grs.;139;19;19;32;31,61113994;37;38;5,128691955;9;33,96341683;-0,069259;0,162243183
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;348;49;51;67;62,95295401;72;75;7,022962848;12;58,63942231;0,07356;0,111558909
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;357;51;51;67;65,52837746;70;73;4,037434524;0;60,13802787;0,089633;0,061613528
257;Banana Brasil;NA;1 kg.;183;55;56;78;84,74912666;99;119;10,83570127;16;83,4875081;0,015111;0,1278562
