id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;367;102;106;118;117,9227176;130;139;5,87954434;9;117,3397069;0,004969;0,049859302
2;Aceite de girasol;Río de la Plata;Envase 900 cc;348;105;108;139,9;133,1420901;150;155;11,35664504;16;135,3669718;-0,016436;0,085297182
3;Aceite de girasol;Uruguay;Envase 900 cc;232;98;98;105;107,059913;123;131;5,481748022;7;107,705085;-0,00599;0,05120262
4;Aceite de maíz;Delicia;Envase 900 cc;320;105;107,5;123;122,9983879;139;149;6,887346627;8,74;123,3624568;-0,002951;0,055995422
5;Aceite de maíz;Río de la Plata;Envase 900 cc;361;124;129;142;142,5067059;159;169;5,058364116;6;142,0089186;0,003505;0,035495622
7;Aceite de soja;Condesa;Envase 900 cc;243;75;79;84;84,93695743;99;106;4,197266199;5;85,06912157;-0,001554;0,049416253
8;Aceite de soja;Río de la Plata;Envase 900 cc;359;66;73;89;89,29058138;104;112;6,792489671;7;90,35878356;-0,011822;0,076071738
9;Aceite de soja;Salad;Envase 900 cc;106;69;73;86;82,70512574;86;91;4,526097672;10;84,45868543;-0,020762;0,054725721
10;Agua de mesa con gas;Matutina;Envase 2 lt.;300;39;39;48;47,68686065;52;53;1,960094227;3;47,78111231;-0,001973;0,041103444
11;Agua de mesa con gas;Nativa;Envase 2 lt.;218;48,8;50;59;59,43124166;64;68;2,068812903;2;59,08536053;0,005854;0,034810192
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;456;52;54;61;62,02397689;66;69;2,986259639;3;62,04086751;-0,000272;0,048146859
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;218;245;249;285;306,0695614;359;421;34,41434249;74;298,4562119;0,025509;0,112439611
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;214;265;279;345;341,16226;409;440;40,48852219;90;346,6971994;-0,015965;0,118678198
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;329;41,9;43;61;60,42479865;67;67;5,403446094;7;60,38873488;0,000597;0,089424313
16;Arroz blanco;Green Chef;Bolsa 1 kg.;330;39;42;53;52,94687392;61;61;3,913261821;3;53,05649222;-0,002066;0,073909214
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;388;42,9;48;59,9;58,74383575;64;65;3,934493656;3;57,31519898;0,024926;0,066977132
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;222;28;29;37;36,74022319;50;50;3,818949221;2;35,92171265;0,022786;0,103944639
19;Arroz blanco;Pony;Bolsa 1 kg.;27;24;24;36;36,49487179;52;52;6,909781437;7;36,42307692;0,001971;0,189335682
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;222;29;32;38;40,17079002;52,5;52,5;7,069871423;10;40,40110565;-0,005701;0,175995329
22;Arvejas en conserva;Cololó;Lata 380 grs.;305;24;24;36;35,65482273;45;47,65;4,33669875;7;37,51663469;-0,049626;0,121630075
23;Arvejas en conserva;Nidemar;Lata 300 grs.;233;17;17;25;23,45353448;33;34;4,877904777;9,72;23,43768354;0,000676;0,207981649
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;204;39;39,7;46;46,3545156;54;57;2,062641002;2;46,29243604;0,001341;0,044497089
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;331;39;39,9;46;46,52174421;52;54;1,969255157;2;46,29297495;0,004942;0,042329779
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;388;113;116;141;141,9995986;165;183;8,853313585;12;142,1755081;-0,001237;0,062347455
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;389;134;149;169;169,6062825;189;209;7,932479072;9,1;168,9580851;0,003836;0,04676996
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;134;108;109;122;124,6324675;147;150;6,463817318;8,1;122,3395216;0,018742;0,051863029
