id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;369;72;78,9;90;90,51178468;105,2;111;6,927993676;7;89,51253082;0,011163;0,076542449
2;Aceite de girasol;Río de la Plata;Envase 900 cc;330;60;67;109;105,3541284;117;126;9,103455963;5;102,6017836;0,026826;0,086408156
3;Aceite de girasol;Uruguay;Envase 900 cc;180;60;60;75;75,11412197;97;99;9,288112005;14,5;73,67426432;0,019544;0,123653339
4;Aceite de maíz;Delicia;Envase 900 cc;341;63,9;82;93;93,8742688;112;120;6,817046781;9,9;91,96216129;0,020792;0,072618907
5;Aceite de maíz;Río de la Plata;Envase 900 cc;367;62;75;121;120,7911511;142;153;16,53242356;29;123,1944454;-0,019508;0,136867837
7;Aceite de soja;Condesa;Envase 900 cc;246;45;49;58;59,10927934;73;80;5,087819905;5,1;57,10932889;0,03502;0,086074809
8;Aceite de soja;Río de la Plata;Envase 900 cc;336;39;49;65;66,40074865;77;89;5,73747635;9;64,99869731;0,02157;0,086406802
9;Aceite de soja;Salad;Envase 900 cc;116;38;39;59;57,20485378;65;67;6,21050395;0;55,92055773;0,022966;0,108566031
10;Agua de mesa con gas;Matutina;Envase 2 lt.;252;34;37;43;43,44687355;52;52;2,333519468;1;43,01879716;0,009951;0,053709721
11;Agua de mesa con gas;Nativa;Envase 2 lt.;189;47;48,8;57;58,0490763;63;66;2,94299017;2;58,3877488;-0,0058;0,050698312
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;367;49,9;52;59;59,31680085;62;63;2,229133471;4;59,12450479;0,003252;0,037580136
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;219;192;215;239;269,0777974;349;349;59,33379596;134;266,3965091;0,010065;0,220507959
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;216;219;249;281;311,163982;379;379;51,13706346;110;304,1468644;0,023071;0,164341204
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;329;39;42,5;57;54,10792148;61;66;4,681481318;7;53,84855749;0,004817;0,086521182
