id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;419;89;89;119;118,7660917;165;165;19,75386387;22,1;119,4015643;-0,005322;0,166325789
2;Aceite de girasol;Río de la Plata;Envase 900 cc;389;99;99;153;151,288374;167;167;14,94060671;16;149,8404083;0,009663;0,098755815
3;Aceite de girasol;Uruguay;Envase 900 cc;203;77;79;95;96,1511402;128,72;139;9,961664623;15,9;95,7476027;0,004215;0,103604228
4;Aceite de maíz;Delicia;Envase 900 cc;368;95;95;133;134,4841865;164;170;15,88594847;14;139,2324278;-0,034103;0,118125029
5;Aceite de maíz;Río de la Plata;Envase 900 cc;393;99;119;152;151,547183;172;172;9,661814667;9;151,2221165;0,00215;0,063754499
7;Aceite de soja;Condesa;Envase 900 cc;358;62;64;79;77,12025354;97;105;6,490330037;5;77,50148847;-0,004919;0,084158567
8;Aceite de soja;Río de la Plata;Envase 900 cc;396;62;65;85;91,21095625;130;130;19,36357891;38;93,06388802;-0,01991;0,21229444
9;Aceite de soja;Salad;Envase 900 cc;98;69;70,26;72;72,70693878;105;105;3,84451754;0;72,71718367;-0,000141;0,0528769
10;Agua de mesa con gas;Matutina;Envase 2,5 lt.;260;47;48;54;51,92901777;60;66;2,172345751;2;51,69052041;0,004614;0,041832984
11;Agua de mesa con gas;Nativa;Envase 2,5 lt.;259;56,9;60;67;67,19808584;73;75;1,868643159;2,1;65,52508033;0,025532;0,027807982
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;514;58;62;69;70,72913755;90;90;4,659023338;5;68,96097365;0,02564;0,065871344
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;150;259;259;299;297,0585215;355;362;20,44627199;29;277,026536;0,072311;0,068829104
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;138;239;239;259;284,4710468;416;416;53,69635124;50;285,0705999;-0,002103;0,188758581
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;361;48;49;64,9;64,24227795;77;77;6,244513888;10;63,04829084;0,018938;0,09720256
16;Arroz blanco;Green Chef;Bolsa 1 kg.;355;47;48,9;56;57,61165172;77;77;6,216119214;3;58,32278076;-0,012193;0,10789691
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;419;48;49;62;61,49900396;68;72;5,14516554;6;62,65840053;-0,018503;0,083662583
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;246;30;32,9;39;39,59690663;60;63;5,167089453;2;39,13355871;0,01184;0,13049225
19;Arroz blanco;Pony;Bolsa 1 kg.;40;31;31;39;40,825;59;59;6,460370519;1;40,825;0;0,158245451
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;170;33;33;39;38,73550296;48;50;3,492900268;7;38,81318681;-0,002001;0,090173097
22;Arvejas en conserva;Cololó;Lata 380 grs.;328;29;35;45;47,04424556;58;60;6,334326343;13;46,02595092;0,022124;0,134646146
23;Arvejas en conserva;Nidemar;Lata 300 grs.;146;19;19;32;31,38640227;37;37;5,51495686;11;27,82447504;0,128014;0,175711661
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;296;45;47;55;54,67307214;62;72;3,48865702;5;53,85495963;0,015191;0,06380942
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;359;42;49;55;56,24030866;62;65;2,760802724;2;54,87350427;0,024908;0,049089395
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;307;193;210;248;247,1995795;299,66;317;13,34377856;2;250,7810131;-0,014281;0,053979779
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;424;234;255;289;290,9887963;365;365;19,51735487;12;287,175871;0,013277;0,06707253
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;160;165;175,9;204,9;203,2686704;239;253;11,52617463;18,1;204,3863787;-0,005469;0,056704137
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;152;309;329;399;397,2045684;485;489;26,86959606;12;392,165621;0,012849;0,067646745
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;147;230;239;298;304,5649592;389;399;26,58893512;9;297,4976123;0,023756;0,08730136
31;Cerveza;Patricia;Botella 960 ml.;421;119;120;157;151,9851355;169;173;10,6248387;11;150,5760154;0,009358;0,069907091
32;Cerveza;Pilsen;Botella 960 ml.;284;115;120;125;132,4254073;150;160;11,18265498;25;134,9060327;-0,018388;0,084444936
33;Cerveza;Zillertal;Botella 1 lt.;391;137;155;170;169,1014792;180;188;8,385651783;15;165,8456417;0,019632;0,049589464
34;Champú;Fructis;Envase 350 ml.;532;239;254,9;343;327,757301;369;456;24,3850772;38;327,0257;0,002237;0,074399799
35;Champú;Sedal;Envase 350 ml.;180;175;179;227;221,3324022;247;255;15,01518803;19;221,3324022;0;0,06783999
36;Champú;Suave;Envase 930 ml.;289;124;124;150;169,6487868;243,39;254;38,2126866;45;166,8004259;0,017076;0,225245858
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;230;375;375;542;517,9921339;579;579;62,36371557;120;511,5718476;0,01255;0,120395102
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;212;308;375,2;599;580,1140311;628;659;56,02005165;1;571,1687345;0,015661;0,09656731
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;180;299;319;349;354,4616908;399;399;23,03001723;30,37;354,5635393;-0,000287;0,064971809
40;Cocoa;Copacabana;Envase 500 grs.;423;162;179;219;222,5603818;300;300;21,54187511;12;219,5815689;0,013566;0,096791149
41;Cocoa;Vascolet;Envase 500 grs.;367;154;165;207;204,3973282;236;269;16,9590196;23;201,9032149;0,012353;0,082970848
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;573;138;151;181;178,8856524;199;227;12,02570927;8;172,9337631;0,034417;0,067225678
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;375;147;159;218;210,7238527;237;248;18,98862209;9;208,1994638;0,012125;0,090111403
