id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
348;Algodón;Zig Zag Cisne ;100 gramos;294;105;106,9;146;139,805994;170;170;18,66485865;26;137,9196204;0,013677;0,133505425
349;Cinta adhesiva;Ready Plast ;1 unidad ;174;23;25;50;47,71154369;58,19;58,19;6,24880579;2;46,63965517;0,022982;0,130970522
350;Curitas ;Ready Plast ;8 unidades ;312;26;39;49;48,75178791;60;62;6,002149223;11;46,98411576;0,037623;0,123116494
351;Gasa estéril;;40 unidades;152;48;48;83;77,71710526;83;83;11,49122222;0;77,71710526;0;0,147859627
352;Protector solar SPF 20;Dermaglós ;250 ml. ;200;685;685;728;742,2582258;973,9;973,9;72,41540476;0;730,25;0,016444;0,097560933
353;Protector solar SPF 40;Dermaglós ;250 ml. ;201;696;754;801;832,104874;1318,432;1318,432;123,4117168;0;837,1765174;-0,006058;0,148312695
354;Protector solar SPF 30;Hawaiian Tropic;180 ml. ;143;826;826;826;853,1513242;1116,764;1116,764;82,38043894;0;858,9017415;-0,006695;0,096560172
355;Protector solar SPF 50;Eucerin;150 ml ;200;824;824;1550;1471,448548;1779;1779;202,6493957;155;1471,347473;6,90E-05;0,137721021
356;Protector solar SPF 60;Soundown;120 ml. ;376;395;468;711;688,6201735;745;774;59,81356099;51;691,6150558;-0,00433;0,086860018
357;Protector solar SPF 80;Hawaiian Tropic;240 ml. ;16;709;709;709;719,625;879;879;40,60410585;0;719,625;0;0,056423979
