id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;419;115;116;132;130,9509835;148;160;8,524574504;14;133,4943249;-0,019052;0,065097445
2;Aceite de girasol;Río de la Plata;Envase 900 cc;381;109;119;159;156,6811209;171;179;12,64020706;17;153,9068504;0,018026;0,08067473
3;Aceite de girasol;Uruguay;Envase 900 cc;197;99;99;115;116,1342499;149;156;12,02486977;13,1;118,4089009;-0,01921;0,103542838
4;Aceite de maíz;Delicia;Envase 900 cc;366;128;129;147;144,8489001;161,42;169;8,253596913;13;144,9211251;-0,000498;0,056980736
5;Aceite de maíz;Río de la Plata;Envase 900 cc;394;132;139;154;150,7340933;171;181;9,781999988;20;151,4677313;-0,004844;0,064895736
7;Aceite de soja;Condesa;Envase 900 cc;357;69;69;85;81,69347455;105;111;8,946568604;16;85,52179789;-0,044764;0,109513871
8;Aceite de soja;Río de la Plata;Envase 900 cc;395;69;73;89;96,20467473;130;131;17,82035668;28;96,67739998;-0,00489;0,185233792
9;Aceite de soja;Salad;Envase 900 cc;101;72;72;72;73,39712164;105;105;4,498370894;0;73,57066422;-0,002359;0,06128811
10;Agua de mesa con gas;Matutina;Envase 2 lt.;176;43;47;50;50,98146939;63;66;2,932144087;2;50,95793548;0,000462;0,057513919
11;Agua de mesa con gas;Nativa;Envase 2 lt.;256;55,9;57;64;64,17750311;71;80;2,102209304;1;64,3249622;-0,002292;0,032756172
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;503;57;59;66;67,17487499;71;74;2,95976249;5;67,31305755;-0,002053;0,044060558
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;143;239;239;239;259,4081985;386;386;33,10192621;30;258,4425912;0,003736;0,127605551
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;134;239;249;267;288,534371;399;429;42,88404022;40;300,9951493;-0,041399;0,148627146
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;356;44;49;67;63,59954961;70;72;5,924036545;10;64,58734005;-0,015294;0,093145888
16;Arroz blanco;Green Chef;Bolsa 1 kg.;357;44,9;45;55;57,33484092;68;69;5,906125131;10;58,85526761;-0,025833;0,103011102
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;411;47;49;62;61,5389782;69;77;4,987365904;6,22;62,36272699;-0,013209;0,081044016
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;243;30;30;38;38,37451028;60;63;5,887847109;5;38,32128117;0,001389;0,153431199
19;Arroz blanco;Pony;Bolsa 1 kg.;40;31;31;39;40,821875;59;59;6,493096557;4;40,64112903;0,004447;0,159059244
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;170;29;33;41;39,66344192;48;50;4,180007657;8;40,63095238;-0,023812;0,105386912
22;Arvejas en conserva;Cololó;Lata 380 grs.;330;24;25,9;44;45,93786361;58;60;6,003722876;9;46,56747924;-0,013521;0,130692253
23;Arvejas en conserva;Nidemar;Lata 300 grs.;146;19;19;26;27,22058784;32;33;2,930468836;2;27,30114698;-0,002951;0,107656339
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;289;45;47;55;53,85471873;62;66;2,817720336;3;53,63738426;0,004052;0,05232077
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;353;42;49;55;54,47198946;64;65;2,231410714;2;54,46171632;0,000189;0,04096437
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;408;202;210;255;254,0603053;294;317;12,64841816;12;252,3735667;0,006683;0,049785102
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;417;220;259;289;288,8345711;321;350;11,52007604;15;288,871191;-0,000127;0,039884686
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;143;147;165;204,9;202,4116384;239;253;10,64146335;14;201,0379126;0,006833;0,052573377
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;144;309;316;389;386,7568155;445;470;24,84710711;12;386,042674;0,00185;0,064244782
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;138;229;245;285;293,6271008;369;389;24,35976102;14;292,6252095;0,003424;0,082961555
31;Cerveza;Patricia;Botella 960 ml.;411;118;120;150;148,066636;159;173;7,868421256;3;147,1170843;0,006454;0,053141082
