id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;365;102;106,13;120;119,4476;133;143;6,103562448;10;117,8725892;0,0133620;0,051098243
2;Aceite de girasol;Río de la Plata;Envase 900 cc;347;105;108,9;139;136,1018027;155;160;10,45741803;15;134,6447496;0,0108210;0,076835265
3;Aceite de girasol;Uruguay;Envase 900 cc;231;97;97;109;109,0842345;121;142;5,922026643;9;108,7243249;0,0033100;0,054288566
4;Aceite de maíz;Delicia;Envase 900 cc;321;102;106,057;125;126,167171;149,97;154;7,067607857;9;121,9598357;0,0344980;0,056017804
5;Aceite de maíz;Río de la Plata;Envase 900 cc;364;102;129;149,9;147,9902304;177;186;7,988795417;5;145,3047145;0,0184820;0,053981911
7;Aceite de soja;Condesa;Envase 900 cc;241;79,9;81;87;87,52646683;102;106;4,341434912;6;86,06441987;0,0169880;0,049601396
8;Aceite de soja;Río de la Plata;Envase 900 cc;357;66;76;89;90,83402601;104;110;5,559537096;3;90,32797166;0,0056020;0,061205446
9;Aceite de soja;Salad;Envase 900 cc;106;74;79;88;87,13167978;88;88;2,483432653;0;82,6707537;0,0539600;0,028502063
10;Agua de mesa con gas;Matutina;Envase 2 lt.;295;38;39;48;47,38481943;53;54;2,774890481;4;47,41648398;-0,0006680;0,058560748
11;Agua de mesa con gas;Nativa;Envase 2 lt.;218;47;50;59;59,16262786;64;64;1,885401549;0;59,16231293;0,0000050;0,031868117
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;458;49;53,9;61;61,81444685;66;70;3,383717966;5;62,1960077;-0,0061350;0,054739921
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;217;225;259;295;312,6395238;383;421;32,12878606;64;311,8038116;0,0026800;0,102766233
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;212;250;259;329;342,5093228;429;440;43,60066886;80;344,6749189;-0,0062830;0,127297758
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;327;41,9;45;63;61,68811943;71;71;5,19712218;5,1;60,56485315;0,0185470;0,084248348
16;Arroz blanco;Green Chef;Bolsa 1 kg.;327;41;43;54,5;53,92826694;61;62;4,374184826;5;52,77680529;0,0218180;0,08111117
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;386;42,9;47;59,9;58,8659199;65;66;3,955257356;3,91;58,15610567;0,0122050;0,067190955
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;221;28;29;37;36,94810031;52;52;4,292998995;3;36,78628659;0,0043990;0,116189979
19;Arroz blanco;Pony;Bolsa 1 kg.;25;25;25;39;38;52;52;6,313033957;6;38;0,0000000;0,166132473
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;221;29;32;38;39,87556561;52,5;52,5;7,403149522;10;40,08400234;-0,0052000;0,185656289
22;Arvejas en conserva;Cololó;Lata 380 grs.;303;24;25,9;38;37,65137864;45,92;47,65;3,634794898;4;36,68310112;0,0263960;0,096538162
23;Arvejas en conserva;Nidemar;Lata 300 grs.;160;20;20;25;26,28507328;33;34;3,038080887;4;26,28325;0,0000690;0,115581983
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;202;39;39,7;48;48,3496867;59;59;2,316983081;1;47,53434559;0,0171530;0,047921367
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;327;39;39,9;48;48,28181612;57;59;2,107871598;1;47,44035459;0,0177370;0,04365767
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;390;109;116;162;158,64012;190;206;13,6811717;23;156,3597403;0,0145840;0,086240301
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;389;120;149;189,9;189,5758536;207,11;215;12,38848487;8;177,1555171;0,0701100;0,065348432
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;136;108;109;125;125,8930254;152;152;7,815117354;8,1;124,8501235;0,0083530;0,062077445
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;222;299;299;379;355,5582396;439,62;457;42,37025387;91;354,9183797;0,0018030;0,119165439
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;213;199;225;289;309,1644193;355;384;34,99272896;70;309,2120731;-0,0001540;0,113184852
31;Cerveza;Patricia;Botella 960 ml.;350;104;106;140;132,7201813;151;164;11,0050304;15;127,7713516;0,0387320;0,082919043
32;Cerveza;Pilsen;Botella 960 ml.;251;99;103;125;121,4618424;133;139;6,293232545;5;116,3266363;0,0441450;0,051812425
33;Cerveza;Zillertal;Botella 1 lt.;354;113;115;155;146,9440559;162;170;11,68494156;10;144,0300708;0,0202320;0,079519661
34;Champú;Fructis;Envase 350 ml.;472;165;209;299;290,7542095;329;348;19,95790718;21,1;286,925923;0,0133420;0,068641851
35;Champú;Sedal;Envase 350 ml.;372;100;100;205;198,7258528;231;247;30,04071972;22,1;195,8735391;0,0145620;0,151166641
36;Champú;Suave;Envase 930 ml.;355;99;99;189;187,0354945;219;229;19,3232746;31;187,6301369;-0,0031690;0,103313409
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;223;392;409;489;483,7879092;530;550;26,66313898;6;475,9900394;0,0163820;0,055113281
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;203;367;389;495;499,8087683;564;625;36,38674389;36;469,9621741;0,0635090;0,072801332
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;187;270;270;346;337,2610215;365;379;19,43140911;27;338,9353687;-0,0049400;0,057615342
40;Cocoa;Copacabana;Envase 500 grs.;211;105;110;161;160,3741821;186,5;194,01;13,7066886;10;160,3303776;0,0002730;0,085466928
41;Cocoa;Vascolet;Envase 500 grs.;329;100;101,1;152;157,0240403;194;223;27,67699768;43;154,5325948;0,0161220;0,17625962
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;213;101;101;139,9;138,9646365;158;179;14,70171688;26;139,3730526;-0,0029300;0,105794663
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;345;113;129;189;185,5717866;209;215;17,90469693;20;181,4078729;0,0229530;0,096483939
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;335;100;112;164;157,6718707;182;199;18,03936619;17;154,7539276;0,0188550;0,114410808
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;362;67,6;79;97;97,25918509;121;140;10,01991045;15,5;97,00496828;0,0026210;0,103022768
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;509;73;73;95;93,9542463;117;125;10,98530238;7;95,69645857;-0,0182060;0,11692183
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;354;46;46,3;56;56,3743428;65;69;3,808650132;4;56,16550852;0,0037180;0,067559992
48;Dulce de leche;Conaprole;Envase 1 kg.;361;154;159;205;202,7159412;232;250;15,67945828;15;202,722991;-0,0000350;0,077346943
49;Dulce de leche;Los Nietitos;Envase 1 kg.;391;125;131;150;159,8344754;193;215;15,03718369;26;164,5291276;-0,0285340;0,094079726
50;Dulce de leche;Manjar;Envase 1 kg.;386;125;130;156;153,8479522;189;225;8,630376702;10;153,8630141;-0,0000980;0,056096793
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;341;51,9;52;65;63,65812738;76;82;4,355611579;6;63,71460873;-0,0008860;0,068421924
52;Fideos secos al huevo;Adria;Paquete 500 grs.;321;55,9;59,9;69;69,37417824;79;85;4,525416472;4;69,16796428;0,0029810;0,065232001
