id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
147;Vino tinto común tetrabrick;Santa Teresa Clásico;Envase 1 lt.;357;115;125;139;137,58;156;161;9,139015833;16;134,54;0,022604;0,066428196
148;Vino tinto común tetrabrick;Tango;Envase 1 lt.;127;105;105;113;109,51;129;129;4,738575893;8;109,51;0;0,043271305
149;Yerba mate común;Baldo;Paquete1 kg.;499;179;182;185;186,95;213;228;5,075739934;2;186,46;0,002635;0,027149902
150;Yerba mate común;Canarias;Paquete1 kg.;478;178;179;190;194,37;260;260;18,46829454;2;194,06;0,001627;0,095015348
151;Yerba mate común;Del Cebador;Paquete1 kg.;318;139;139;172;169,91;210;212;16,65887295;19;171,98;-0,012012;0,098044677
152;Yogur;Calcar;Sachet 1 lt.;185;69;74,9;89;89,27;101;101;6,279496723;3;89,17;0,001208;0,070339821
153;Yogur;Conaprole BIO TOP;Sachet1,200 lt.;300;72;72;98;92,01;106;108;8,862830328;12;93,78;-0,018831;0,096324396
154;Yogur;Parmalat Bio Yogur;Sachet 1 lt.;137;62;62;72;78,52;99;108;16,33601979;35;89,21;-0,119807;0,208036393
262;Zapallo Calabacín;;1 kg.;38;45;45;59;61,94;82;82;12,80971584;25,9;65,32;-0,05174;0,206817933
264;Zapallo Criollo;;1 kg.;34;45;45;73;65,44;80;80;10,40129223;18;64,93;0,00784;0,158954308
