id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
41;Cocoa;Vascolet;Envase 500 grs.;245;100;103;179;168,4127413;211,62;221;20,33243185;22;164,7760742;0,02207;0,120729772
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;214;101;101;153,9;150,6755607;167;183;14,80360651;10;151,6266527;-0,006273;0,098248226
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;346;128;129;204;195,3853292;222;230;19,92463646;25;198,4960558;-0,015671;0,101976113
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;335;104;112;174;165,7475332;199;218;21,1519291;11;165,6300524;0,000709;0,127615348
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;362;68;79;100;99,10903777;127;155;11,36470021;16;97,64824648;0,01496;0,114668657
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;513;73;84;104;103,1291699;125;152;10,22777426;14;103,1592971;-0,000292;0,099174407
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;357;45;48;59;56,63920829;65;69;4,555835683;8;57,36836928;-0,01271;0,080436076
48;Dulce de leche;Conaprole;Envase 1 kg.;363;179;185;211;208,3769966;235;254;12,61878582;9;210,2212218;-0,008773;0,06055748
49;Dulce de leche;Los Nietitos;Envase 1 kg.;392;129;135;179;172,0974115;199;258;19,71436584;27;174,5936589;-0,014297;0,114553529
50;Dulce de leche;Manjar;Envase 1 kg.;388;129;137;159;154,7721723;186;225;11,52108012;15;155,2858214;-0,003308;0,074438964
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;342;54;55;66;66,1681331;83;87;4,817869215;5;66,23379869;-0,000991;0,072812531
52;Fideos secos al huevo;Adria;Paquete 500 grs.;322;57,9;61;76;75,40903368;85;92;4,903096723;5;73,27037845;0,029189;0,065020018
53;Fideos secos al huevo;Cololó;Paquete 500 grs.;310;49;57,9;69;70,81145161;89;89;7,737859605;7;65,62526178;0,079027;0,109274128
54;Fideos secos al huevo;Las Acacias;Paquete 500 grs.;368;45;50;62;62,77722438;79;87;5,816545814;4;62,12481037;0,010502;0,092653759
56;Fideos secos semolados;Las Acacias - franja celeste;Paquete 500 grs.;203;41;43;55;54,10999296;62;63,9;3,486005275;3;53,58583112;0,009782;0,064424427
58;Frankfurters cortos;Centenario;Paquete 8 us.;318;107;116;169;164,7213829;228,34;299;19,69086289;18;164,9258558;-0,00124;0,119540417
59;Frankfurters cortos;Ottonello;Paquete 8 us.;319;105;129;159;157,3732683;188;199;10,28173517;10;157,1314736;0,001539;0,065333428
60;Frankfurters cortos;Schneck;Paquete 8 us.;332;154;185;220;218,2600657;257;335;18,60011441;36;218,1116625;0,00068;0,085219962
61;Galletitas al agua;Famosa;Paquete 140 grs.;444;42;46;52;53,42005483;58;70;3,759269483;8;52,88179203;0,010179;0,070371876
62;Galletitas al agua;Maestro Cubano;Paquete 120 grs.;226;37;37;44;42,29147982;44;46;2,183141706;4;42,28993351;3,70E-05;0,051621313
63;Gaseosa tipo cola (env. no ret.);Coca Cola;Botella 1,5 lt.;493;96;100;115;117,6243704;127;133;6,307393997;7;117,570566;0,000458;0,05362319
64;Gaseosa tipo cola (env. no ret.);Coca Cola_;Botella 2,25.lt.;280;116;118;140;139,5218061;162;162;6,268059412;6;139,5950468;-0,000525;0,044925303
66;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 2 lt.;354;99;104;136;128,0024455;149;150;12,56837422;17;127,8038895;0,001554;0,098188548
67;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 1,5 lt.;304;90;94,9;97;99,57604799;116;116;4,452010239;8;98,8426113;0,00742;0,04470965
68;Hamburguesas carne vacun;Burgy;Paquete 3 unidades;239;31;31,9;36;36,2032098;45;48;2,625347946;4;37,31984546;-0,029921;0,072516994
69;Hamburguesas carne vacun;Paty;Paquete2 unidades;107;36;45;49,9;53,59047619;79;79;6,898499511;6,1;53,59047619;0;0,128726222
70;Hamburguesas carne vacun;Schneck;Paquete2 unidades;375;64;69;83;82,4766727;93;99;5,010718063;4;82,73244826;-0,003092;0,060753155
71;Harina de maíz;Gourmet;Paquete 450 grs.;138;24;24;29,7;28,38343066;36;36;3,860045738;7;27,92895377;0,016273;0,135996448
72;Harina de maíz;Presto Pronta Arcor;Paquete 500 grs.;284;29;32;44,9;44,75369354;52;58,04;4,086100721;3;44,42751951;0,007342;0,091301978
73;Harina de maíz;Puritas;Paquete 450 grs.;332;20;20;39;39,82213006;45;53;7,567535051;6;40,38564442;-0,013953;0,190033407
74;Harina trigo común 000;Cañuelas;Paquete 1 kg.;284;39;39;48;47,79139576;56;57;6,185455833;12;47,67928428;0,002351;0,129426139
75;Harina trigo común 000;Cololó;Paquete 1 kg.;148;30;30;46;43,13474099;59;59;10,16216438;23;41,80890911;0,031712;0,235591176
76;Harina trigo común 0000;Cañuelas;Paquete 1 kg.;358;45;45;58;56,38343974;68;75;5,560383178;3,1;56,61772837;-0,004138;0,09861731
77;Harina trigo común 0000;Cololó;Paquete 1 kg.;284;41;45;67;64,47622653;73;77;6,617829219;3,1;60,39492605;0,067577;0,102639834
78;Harina trigo común 0000;Primor;Paquete 1 kg.;147;39;39;54,9;54,5482582;64;68;4,743841632;0,1;54,36681789;0,003337;0,08696596
79;Helado familiar;Conaprole;Envase 1lt.;219;179,9;199;242;241,3109918;265,02;292;14,2547931;12;239,9074341;0,00585;0,059072291
80;Helado familiar;Crufi;Envase 1lt.;241;199;199;235;233,1638981;287;287;18,58316543;25;234,3438607;-0,005035;0,079700012
82;Hipoclorito de sodio;Agua Jane;Botella 1 lt.;303;54;60;68;68,72865579;76;79;4,827274099;11;67,60622354;0,016602;0,070236702
83;Hipoclorito de sodio;Sello Rojo;Botella 1 lt.;376;41,5;49;57,86;58,8178529;67;69;4,266373678;7;58,47596401;0,005847;0,072535352
84;Hipoclorito de sodio;Solución Cristal;Botella 1 lt.;345;32;33;47;51,12836423;69;74;9,667034412;16;49,43166088;0,034324;0,189073806
85;Huevos colorados;El Jefe;Envase 1/2 docena;179;52;54;62;61,08137271;84;84;6,57008485;10;59,14449991;0,032748;0,107562822
86;Huevos colorados;Prodhin;Envase 1/2 docena;163;56;63;67;68,74395267;85;87;5,088339502;10;63,87685533;0,076195;0,074018722
87;Huevos colorados;Super huevo;Envase 1/2 docena;236;49;55;67;69,23382086;79;83;7,21586634;13,28;62,60730394;0,105843;0,104224586
88;Jabón de tocador;Astral plata;Unidad 125 grs.;581;29;29;62;58,83020962;72;79;10,87064047;18;59,90951086;-0,018016;0,184779904
89;Jabón de tocador;Palmolive;Unidad 125 grs.;395;23,5;29;50;48,60313813;56;66;8,04586889;8;48,74105031;-0,002829;0,165542169
90;Jabón de tocador;Rexona;Unidad 125 grs.;396;20;20;43;41,84223782;55;55;8,757855256;7;41,85767816;-0,000369;0,209306569
91;Jabón en polvo máquina;Drive;Paquete 800 grs.;207;93;99;111;115,6736817;135;140;10,2295692;14;116,4668935;-0,006811;0,088434716
92;Jabón en polvo máquina;Nevex;Paquete 800 grs.;502;105;129;157;159,6571301;195;209;11,52964164;8;161,4808457;-0,011294;0,072215012
93;Jabón en polvo máquina;Skip - Paquete azul;Paquete 800 grs.;201;99;99;162;154,2000764;205;208;25,27921373;40;154,1355356;0,000419;0,163937751
94;Jabón para ropa en barra;Bull Dog;Unidad 300 grs.;290;29,9;38;64;58,75543747;73;73;9,981343813;21;58,6656993;0,00153;0,169879491
95;Jabón para ropa en barra;Nevex;Unidad 200 grs.;337;29;33;43;43,42197966;50;51;2,813576562;3;43,19652236;0,005219;0,064796137
97;Jamón cocido no artesanal;Cattivelli;1 kg.;30;395;395;570;591,930102;890;890;90,8287836;47;572,5252304;0,033893;0,153445117
98;Jamón cocido no artesanal;Ottonello;1 kg.;203;460;470;550;551,4652006;627,45;627,45;33,19179838;20;555,2261055;-0,006774;0,060188382
99;Leonesa;La Constancia;1 kg.;107;250;250;264;291,5604139;400;430;53,03443649;15;292,2429907;-0,002336;0,181898618
100;Leonesa;Ottonello;1 kg.;84;290;290;420;398,3466387;460;720;48,13330105;80;313,3291634;0,271336;0,120832703
101;Leonesa;Schneck;1 kg.;227;460;489;524;553,9049339;610;640;38,79675336;80;534,4709941;0,036361;0,07004226
102;Manteca;Calcar;Envase 200 grs.;84;53,5;53,5;59,9;61,96428571;69,9;83;3,770241919;3,1;61,96428571;0;0,060845403
103;Manteca;Conaprole sin sal;Envase 200 grs.;257;63;72;76;79,62799889;95;95;5,65247986;9;79,94685745;-0,003988;0,070986085
104;Manteca;Kasdorf;Envase 200 grs.;280;63;68;76;76,97530612;89;93;5,272986754;6;76,8825971;0,001206;0,068502316
105;Margarina;Doriana nueva;Envase 250 grs.;127;45;55,9;92;93,61190476;120;120;13,9509436;26;93,61190476;0;0,149029588
109;Mayonesa común;Hellmans;Envase 500 grs.;352;87;88,1;137;139,488406;165;200;16,57209708;27;138,6439605;0,006091;0,118806269
110;Mayonesa común;Uruguay;Envase 500 grs.;224;62;69;79;83,0247162;99,9;103;10,93069053;20,1;84,99906906;-0,023228;0,131655861
111;Mermelada de durazno;Dulciora;Envase 500 grs.;25;45;45;55;54,02;60;60;3,707828923;3;54,02;0;0,068638077
112;Mermelada de durazno;El Hogar;Envase 500 grs.;174;54;64;89;89,58566474;116,79;120;11,39053118;1;89,50179857;0,000937;0,127146806
113;Mermelada de durazno;Los Nietitos;Envase 500 grs.;390;79;84;101;101,2443727;115;135;5,166268573;5;101,1532919;9,00E-04;0,051027711
114;Nalga vacuna;Con Hueso - Sin Marca;1 kg.;53;299;299;325;348,901788;489;489;58,47938887;116;343,0566038;0,017039;0,167609886
115;Nalga vacuna;Sin Hueso - Sin Marca;1 kg.;205;319;349;399;410,0491755;587;650;56,99426381;69;410,2055295;-0,000381;0,138993729
116;Paleta vacuna;Con Hueso - Sin Marca;1 kg.;209;239;260;329;341,7242537;406;440;32,55554807;60;327,9580182;0,041976;0,095268474
117;Paleta vacuna;Sin Hueso - Sin Marca;1 kg.;202;249;269;367;370,9501055;469;507;36,73941474;44;352,5262925;0,052262;0,099041392
118;Pan de molde lacteado;Los Sorchantes;Paquete 330 grs.;252;69,9;73;74,9;77,46547619;102;103;5,519417585;6;77,40070405;0,000837;0,071250031
119;Pan de molde lacteado;Bimbo;Paquete 330 grs.;133;73;77,9;95;102,7209499;127;134;12,28905152;20;101,2241953;0,014787;0,119635299
120;Pan de molde lacteado;Pan Catalán;Paquete 330 grs.;99;42;42;57;62,140625;83,87;86;10,53755938;19;62,140625;0;0,169576012
121;Pan flauta;Sin marca;Unidad aprox215 grs.;113;36;39;68;63,47371681;70;70;9,252719805;0;62,20517468;0,020393;0,145772459
122;Papel higiénico hoja simple;Elite;4 rollos de 30 mts.;515;50;59,9;95;95,27504409;109;113;8,587256069;6;94,99742706;0,002922;0,090131221
123;Papel higiénico hoja simple;Higienol Export;4 rollos de 30 mts.;234;45;48;62;60,40689655;73,48;73,48;5,482288068;5;60,40689655;0;0,090755996
124;Papel higiénico hoja simple;Sin Fin;4 rollos de 50 mts.;421;70;77;110;107,4929647;139;142;11,43484238;14;107,380156;0,001051;0,106377589
125;Pasta dental;Colgate Herbal Blanqueador;Unidad 90 grs.;527;58;59;86;87,46086036;107;123;15,79940573;27,6;86,23811893;0,014179;0,180645441
126;Pasta dental;Kolynos Triple acción;Unidad 90 grs.;353;29;29;41;39,28759477;59;62;5,80367915;6,04;38,89119072;0,010193;0,147722944
127;Pasta dental;Pico Jenner Plus;Unidad 90 grs.;306;29;31;59;58,40810029;63;69,9;5,745078581;7;58,44590164;-6,47E-04;0,09836099
128;Peceto vacuno;Sin Marca;1 kg.;206;295;339;449;441,8852755;559;597;33,29756854;40;435,7836972;0,014001;0,075353424
129;Pescado fresco;bifes de merluz - sin marca;1 kg.;100;342;342;449;460,3814286;554,5;580;31,74463946;22;460,91;-0,001147;0,068952911
130;Pollo entero fresco con menudos;Avícola del Oeste;1 kg.;203;104;108;157;150,7528215;179;206;14,39333469;15;150,3465561;0,002702;0,095476387
132;Pollo entero fresco con menudos;Tres Arroyos;1 kg.;29;95;99;155;146,073509;182;182;25,73208537;48,5;143,4824088;0,018059;0,176158467
133;Pulpa de tomate;Conaprole;Envase 1 lt.;361;63;66,82;78;76,6219628;94;96;5,938409582;10;76,12630403;0,006511;0,077502708
134;Pulpa de tomate;De Ley;Envase 1,020 lt.;359;47;52;70;71,21346852;94;94;11,22461201;15;66,46337208;0,071469;0,157619229
135;Pulpa de tomate;Gourmet;Envase 1 lt.;392;54;59;79;79,0300921;99;105;9,571865538;12;75,99595226;0,039925;0,12111672
136;Queso rallado;Artesano;Paquete 80 grs.;114;62,9;72;106;105,2231328;121;127;8,74050829;7;105,1810187;4,00E-04;0,083066414
137;Queso rallado;Conaprole;Paquete 80 grs.;386;59,9;65;79;76,81053483;98;107;7,246399985;10;79,63605291;-0,03548;0,094341225
138;Queso rallado;Milky;Paquete 80 grs.;192;50,9;52;93;85,59779855;112;118;14,95448435;33,1;83,13385539;0,029638;0,174706413
139;Rueda Vacuna;Con Hueso - Sin Marca;1 kg;81;249;249;269;298,1874673;419;419;53,3405581;80;294,775625;0,011574;0,178882629
140;Sal fina yodada fluorada;Sek;Paquete 500 grs.;196;33;41;58;56,35317216;69;69;5,125619801;4,47;56,31667825;0,000648;0,090955302
141;Sal fina yodada fluorada;Torrevieja;Paquete 500 grs.;63;32;32;49,9;48,83650794;55;55;3,663967466;0;48,83650794;0;0,075025173
142;Sal fina yodada fluorada;Urusal;Paquete 500 grs.;253;39;40;46;46,51792651;56;69;2,986370158;2;46,52943474;-0,000247;0,064198265
143;Té negro en saquitos;Hornimans;Caja 10 us.;391;33;34;47;44,27181149;50,04;51;4,427325258;7;44,60061643;-0,007372;0,100003255
144;Té negro en saquitos;La Virginia;Caja 10 us.;290;20;20;32;30,31603448;40,13;40,13;5,248234005;4;30,31252392;0,000116;0,173117431
145;Té negro en saquitos;President;Caja 10 us.;259;39;39;57;57,29065637;73;76;5,444397841;2,9;57,51040283;-0,003821;0,095031165
146;Vino tinto común tetrabrick;Faisán;Envase 1 lt.;362;102;105;122;121,2598539;144;148;6,06412586;8;120,5555854;0,005842;0,050009345
147;Vino tinto común tetrabrick;Santa Teresa Clásico;Envase 1 lt.;385;93;101;132;129,686401;144,21;194;8,390780865;9;123,424786;0,050732;0,064700545
148;Vino tinto común tetrabrick;Tango;Envase 1 lt.;221;90;91,9;105;105,6554629;115;117;3,323633606;2,6;100,41009;0,052239;0,031457281
149;Yerba mate común;Baldo;Paquete1 kg.;530;137;164,9;176;175,4821334;271;271;17,13320027;1;175,7664064;-0,001617;0,097635012
150;Yerba mate común;Canarias;Paquete1 kg.;513;137;168;179,9;179,9668404;228;228;13,22729759;1;179,8715419;0,00053;0,073498527
151;Yerba mate común;Del Cebador;Paquete1 kg.;378;117,9;121;168;164,5665551;198;209;17,37505269;17;164,3647255;0,001228;0,105580704
152;Yogur;Calcar;Sachet 1 lt.;245;43;58;85;83,91324678;94,9;97;7,887651616;6;83,76785013;0,001736;0,093997693
153;Yogur;Conaprole BIO TOP;Sachet1,200 lt.;340;60;62,9;71;71,90270299;89;92;5,233163683;8;72,27378128;-0,005134;0,072781182
154;Yogur;Parmalat Bio Yogur;Sachet 1 lt.;76;40,9;40,9;43,9;46,5375;79,7;79,7;6,480127256;2;46,5375;0;0,139245281
238;Lechuga Crespa;;1 unidad;211;29;29;65;68,94469386;77;85;20,44725908;45;41,98836177;0,641995;0,296574804
239;Lechuga Mantecosa;;1 unidad;127;29;29;29;62,82046933;87;90;19,07399294;34;48,87938765;0,285214;0,303627037
244;Papa Blanca;;1 kg.;206;39;42;79;72,74606334;99;104;10,78947355;10;72,45209899;0,004057;0,148316941
245;Papa Rosada;;1 kg.;161;27;36;59;57,63631333;87;91;11,91124541;10;58,73378528;-0,018686;0,206662167
253;Tomate Americano;;1 kg.;209;65;84;129;139,5124577;229,9;248;31,4402327;40;106,4097332;0,311087;0,225357887
254;Tomate Perita;;1 kg.;200;65;89;99;122,1207841;207;219;35,74670033;60;97,53364124;0,252089;0,292715942
255;Banana Ecuador;;1 kg.;131;63;64;99;98,87345276;129;133;13,1365983;14,9;99,93364736;-0,010609;0,132862745
257;Banana Brasil;;1 kg.;182;39;39;71;71,26704343;95;119;8,779471619;6;71,18573615;0,001142;0,123191186
262;Zapallo Calabacín;;1 kg.;191;28,8;38;47;48,48846355;60;95;5,387588683;3;46,71584362;0,037945;0,111110732
264;Zapallo Criollo;;1 kg.;34;32;32;69;62,54599224;90;90;15,39057437;22;55,20493359;0,132978;0,246068114
275;Manzana Fuji;;1 kg.;36;49;49;98;84,10714286;119;119;20,75318584;30;84,19208211;-0,001009;0,246747008
276;Manzana Granny Smith;;1 kg.;133;49;49,91;89;86,00606699;123;123;13,89464544;2;79,66492927;0,079598;0,161554248
277;Manzana Red Deliciosa;;1 kg.;219;39;45;79;71,94774082;105;105;14,29496837;17;67,23947498;0,070022;0,198685438
286;Naranja Navel;;1 kg.;103;20;25;39;38,55605179;73;73;4,788291095;0;35,05418;0,099899;0,12419039
287;Naranja Valencia;;1 kg.;101;26;27;39;37,33946252;55;55;5,331216563;5;38,70680045;-0,035326;0,142777003
308;Repelente crema;Off!;200 grs.;488;230;294,975;383;388,6361557;448;448;47,22118112;85;385,1729507;0,008991;0,121504859
309;Repelente spray;Off!;165 cm3;15;227;227;299;313,1666667;397;397;44,37146122;46;329,3698925;-0,049195;0,141686412
310;Repelente aerosol;Off!;144 cm3;465;200;200;365;357,0656171;444;444;78,74762763;141;351,4720318;0,015915;0,220541054
312;Repelente crema;Off!;90 grs.;16;260;260;285;282,5625;285;285;6,011392161;0;298,6918103;-0,054;0,021274558
313;Repelente crema;Júpiter;80 grs.;202;80;85;174;153,923088;174;174;29,32221466;49;153,7475399;0,001142;0,190499132
314;Repelente aerosol;Júpiter;165 cm3;327;109;115,9;139;159,4757187;202;202;34,20133186;77;164,8764731;-0,032756;0,214461061
315;Repelente aerosol;Off!;165 cm3;484;249;281;352;348,0795894;423;460;38,05651568;51;337,9162988;0,030076;0,109332799
318;Afeitadora;Gillette;2 unidades;301;220;265;486,21;478,2417613;643;643;75,11069051;43;470,0886634;0,017344;0,157055901
319;Afeitadora;Xtreme3;1 unidad;424;55;58;95;98,03188718;153;159;24,40012319;15;97,08660943;0,009736;0,248899862
320;Champú;Dove;400 ml.;466;243;277;355;355,4073005;392;421;23,23036006;19;358,648369;-0,009037;0,065362642
321;Champú;Pantene;400 ml.;487;259,6;339;395;394,3563684;443;460;19,30972438;22;392,2186101;0,00545;0,048965164
322;Crema facial;Revitalift;50 ml.;220;1469;1469;1599;1573,645455;1692;1737;60,44189069;2;1573,645455;0;0,038408836
323;Crema facial;Asepxia;28 grs.;152;239;329;329;344,4910526;468,576;468,576;44,70217966;0;344,4910526;0;0,129762963
324;Jabón de tocador;Neutrogena;80 grs.;211;106;112;133;133,6852607;144;144;5,845411422;0;132,6378673;0,007897;0,043725175
326;Pañales adultos;Readysec;24 unidades;298;359;470,66;662;641,2203993;749,534;890;87,72718227;135;626,4182616;0,02363;0,136812837
327;Pañales ;Babysec;48 unidades;380;542;586;855;834,9896939;929;967;65,54552738;37;820,6068355;0,017527;0,078498606
328;Pañales ;Huggies;40 unidades;81;352;352;512;475,4938272;530;530;52,28112728;85,1;449,5440064;0,057725;0,109951222
331;Colonia + Talco;Bebe & Co ;120 ml.;272;344;359;458,9;477,1125407;569;609;50,21911559;84,03;466,0763799;0,023679;0,105256331
333;Toallitas femeninas;Siempre Libre;8 unidades;496;89;94;110;110,0705477;129;135;7,753197541;8;112,3277046;-0,020094;0,070438439
335;Talco;Xanapie;180 grs.;222;69;69,9;96;95,83495455;115;117;8,942048105;0;94,28070235;0,016485;0,09330675
336;Talco;Xanapie;175 ml.;211;109;119;173;172,8490875;209;235;25,69540814;41,303;172,8820587;-0,000191;0,148658049
337;Talco;J&J;200 grs.;558;229;250;324;322,3690749;374;412;33,84323157;24;321,5173633;0,002649;0,104982873
338;Jabón de tocador;Dove;90 grs.;580;42;49;63;62,34892387;79;79;7,444063752;7;62,91719426;-0,009032;0,11939362
339;Jabón de glicerina;Ann Bow;140 grs. ;222;40;40,5;66;66,62313385;88;89;11,27310905;10,29;66,65574106;-0,000489;0,169207127
340;Perfume;Délice;50 ml.;317;289;299;534;500,6284212;607;607;90,43340633;55;461,6920678;0,084334;0,180639777
341;Perfume;Casapueblo;100 ml.;106;226;269;329;426,8365189;678;678;131,0655414;134;425,6537452;0,002779;0,307062624
342;Tinta ;Excellence;1 unidad;326;355;370;549;537,3555083;643;653;51,77866084;76;544,7749109;-0,013619;0,096358295
343;Tinta ;Issue;1 unidad;228;105;117;153;149,7709754;184;196;9,169448814;4;152,6026127;-0,018556;0,061223136
344;Tinta ;Garnier;1 unidad;508;154,9;185;239;233,5285569;269;284,9;27,31832877;56;242,7207918;-0,037872;0,116980677
345;Agua oxigenada 10 volumen;Droguería Paysandú;100 ml.;123;61;61;61;61;61;61;0;0;61;0;0
346;Alcohol rectificado;Droguería Paysandú;250 ml. ;138;77;77;85;84,80753623;90,22;92;1,831033364;0;84,80753623;0;0,021590456
347;Alcohol en gel ;Bioset ;250 ml. ;238;57;80;104;119,3023207;179;179;25,35196821;38;120,1323388;-0,006909;0,212501887
348;Algodón;Zig Zag Cisne ;100 gramos;434;60;75;115;136,2973907;170;170;33,05358817;64,53;139,805994;-0,025096;0,242510792
349;Cinta adhesiva;Ready Plast ;1 unidad ;174;23;25;50;48,8612069;59;59;7,061348187;0;47,71154369;0,024096;0,144518497
350;Curitas ;Ready Plast ;8 unidades ;312;26;39;49;50,13801714;62;62;6,200768516;5;48,791045;0,027607;0,123673988
351;Gasa estéril;;40 unidades;152;48;48;83;77,71710526;83;83;11,92216478;0;77,71710526;0;0,153404643
352;Protector solar SPF 20;Dermaglós ;250 ml. ;200;685;685;728;744,5675;973,9;973,9;79,22596964;39;742,2582258;0,003111;0,106405356
