id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;370;67;78;93;93,96366264;109;114,2;6,128446114;8;90,51178468;0,038137;0,065221448
2;Aceite de girasol;Río de la Plata;Envase 900 cc;350;60;62;109;102,527181;120;125;11,7405259;13;105,3541284;-0,026833;0,11451135
3;Aceite de girasol;Uruguay;Envase 900 cc;180;60;60;86,9;83,4483952;102,756;106;10,66650368;7;75,11412197;0,110955;0,127821556
4;Aceite de maíz;Delicia;Envase 900 cc;360;63,9;77;97,11;97,28761038;113;119;7,549534069;8;93,8789548;0,036309;0,077600159
5;Aceite de maíz;Río de la Plata;Envase 900 cc;280;69;75;119;117,1639725;140;146;15,81759317;33;116,0127189;0,009924;0,1350039
6;Aceite de maíz;Salad;Envase 900 cc;3;52;52;57,2;63,85666667;82,37;82,37;13,39910689;30,37;63,85666667;0;0,209830979
7;Aceite de soja;Condesa;Envase 900 cc;250;45;52,5;67,5;66,6848885;79;89;4,599311525;4;59,16100462;0,127176;0,068970821
8;Aceite de soja;Río de la Plata;Envase 900 cc;357;40,5;49;70;67,88408298;77;89;5,685643973;7;66,4235009;0,021989;0,083755186
9;Aceite de soja;Salad;Envase 900 cc;114;39;39;64;60,83811148;68;68;7,740801316;8;57,67967784;0,054758;0,127236055
10;Agua de mesa con gas;Matutina;Envase 2 lt.;271;37;37;43;43,60461553;52;52;2,14941622;1;43,51887355;0,00197;0,049293319
11;Agua de mesa con gas;Nativa;Envase 2 lt.;209;47;49,028;57;57,61732101;66;73;2,552005771;2;58,0490763;-0,007438;0,044292337
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;443;49,9;50;59;59,59072945;65;65;2,803841735;4;59,34604553;0,004123;0,047051643
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;232;189;215;229;232,2244825;295;350;27,98874663;54;229,9322288;0,009969;0,115176242
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;222;199;239;279;272,8822714;379;379;43,74315685;37;275,0809937;0,053569983;0,149414184
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;329;37,9;42,5;57;54,21946464;62;62;4,463005133;7;54,10149489;0,002181;0,082313707
16;Arroz blanco;Green Chef;Bolsa 1 kg.;329;37,9;39;47;47,98452637;56;58;4,86962285;6;49,0439895;-0,021602;0,101483191
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;385;36;37;52,33;50,02433178;58;63;6,190252276;10,1;50,48204394;-0,009067;0,123744827
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;226;25;25;34;33,10962686;45;45;3,7610182;4;33,35942303;-0,007488;0,11359289
19;Arroz blanco;Pony;Bolsa 1 kg.;36;22;22;35;33,74722222;50;50;7,307733252;14;33,74722222;0;0,216543252
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;243;20;23;35;36,43095119;41;41;4,827629674;8;36,83732099;-0,011031;0,132514511
22;Arvejas en conserva;Cololó;Lata 380 grs.;324;19;19;33;33,32205458;42,53;43,05;5,001906866;8,5;34,06655808;-0,021854;0,150107997
23;Arvejas en conserva;Nidemar;Lata 300 grs.;201;15;15;19;19,50046584;29,99;31;3,116939721;3;20,42456522;-0,045245;0,159839244
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;284;37;37;41;40,47139493;49;51;2,319218351;3,01;40,32746961;0,003569;0,057305125
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;361;34,9;35;41;41,03749053;46;52;1,618667182;2;40,73314532;0,007472;0,03944362
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;385;107;107;134;135,5291239;150;156;8,156433375;10;136,6203618;-0,007987;0,060182145
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;390;134;145;159;159,0009351;179;184;7,610920863;9;159,0470959;-0,00029;0,047867145
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;129;99,9;104,9;120,9;123,6225388;144;150;6,583912279;8,1;118,8691474;0,039988;0,053258187
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;227;239;275;329;323,0463017;389;399;18,2505587;19;315,6472738;0,023441;0,056495179
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;224;179;180;219;228,7546964;303;329;23,08098024;20;228,2382223;0,002263;0,102506773
31;Cerveza;Patricia;Botella 960 ml.;353;102;105;130;126,1154215;137;140;6,92477816;11;125,8754885;0,001906;0,054908258
32;Cerveza;Pilsen;Botella 960 ml.;250;95,9;103;115;112,3395373;122;124;5,435224304;10;113,5960341;-0,011061;0,048382114
33;Cerveza;Zillertal;Botella 1 lt.;332;106;113;145;140,1349165;164,8;172;9,406250555;12;140,184561;-0,000354;0,067122818
34;Champú;Fructis;Envase 350 ml.;440;162;185;255;250,9985739;279;293;22,71653673;49;255,4367824;-0,017375;0,090504645
35;Champú;Sedal;Envase 350 ml.;389;164,9;178;201;196,7308173;218;222;9,968142667;6;197,2298481;-0,00253;0,050668944
36;Champú;Suave;Envase 930 ml.;134;134;147;159,9;164,8748067;189,77;202;10,58620199;15,1;165,6904053;-0,004922;0,064207517
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;225;380;389;449;454,8491151;489;513;23,74052436;26;454,8851226;-7,90E-05;0,052194285
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;200;349;355;449;451,1296956;500;528;23,99143824;10;452,8746831;-0,003853;0,0531808
