id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;367;99;103;119;119,501822;135;160;6,63616932;6,73;118,467151;0,008734;0,055531951
2;Aceite de girasol;Río de la Plata;Envase 900 cc;348;105;109;139,9;139,1946361;166;173;10,20875684;8;137,7949053;0,010158;0,073341597
3;Aceite de girasol;Uruguay;Envase 900 cc;233;97;99;105;108,5013137;126;146;6,503283019;8,16;108,0303432;0,00436;0,059937367
4;Aceite de maíz;Delicia;Envase 900 cc;324;105;106;129;129,8066399;161;168;9,090260211;12;129,4917309;0,002432;0,070029239
5;Aceite de maíz;Río de la Plata;Envase 900 cc;365;102;130;148;147,039883;165;172;7,698849703;6;146,1910221;0,005807;0,052358922
7;Aceite de soja;Condesa;Envase 900 cc;241;79,9;84,9;93,9;94,42093178;109;124;5,147811487;6;90,30548014;0,045573;0,054519812
8;Aceite de soja;Río de la Plata;Envase 900 cc;358;69;81;92;95,76880084;130;137;12,09532869;15;91,67512026;0,044654;0,126297172
9;Aceite de soja;Salad;Envase 900 cc;110;76;76;89;88,50572037;101,94;105;4,230570974;1;87,8925324;0,006977;0,047799972
10;Agua de mesa con gas;Matutina;Envase 2 lt.;296;35;38;48;48,55298492;57;58;2,584605959;3;47,86049732;0,014469;0,053232689
11;Agua de mesa con gas;Nativa;Envase 2 lt.;222;46;50;59;59,2223631;68;68;2,220181774;3;59,08423423;0,002338;0,037488909
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;462;49;53;63;63,14482154;68;70;3,930308099;5;62,28512916;0,013803;0,062242762
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;209;249;259;335;334,8565245;379;387;18,95241791;24;325,5939845;0,028448;0,056598622
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;209;270;279;365;365,9625443;459;466;32,57267963;33;360,0167129;0,016515;0,089005501
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;325;46,9;47,9;63;60,1482554;76;81;6,917121755;13;61,25592774;-0,018083;0,115001203
16;Arroz blanco;Green Chef;Bolsa 1 kg.;329;39;42;52;52,89415728;61;67;4,158523028;5;53,25422694;-0,006761;0,078619705
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;387;45;48;58;58,14534271;65;74;4,742850387;7;58,14690081;-2,70E-05;0,081568878
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;221;27;29;35;36,14554992;54;55;5,019073601;6;36,10822913;0,001034;0,138857304
19;Arroz blanco;Pony;Bolsa 1 kg.;26;25;25;39;39,36;59;59;7,439576869;9;39,36;0;0,18901364
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;219;29;30;36;36,23140374;45;48;3,186312483;4;36,26027397;-0,000796;0,08794339
22;Arvejas en conserva;Cololó;Lata 380 grs.;305;24;24;40;40,96562086;53,36;57;5,053158785;8;41,05261278;-0,002119;0,123351207
23;Arvejas en conserva;Nidemar;Lata 300 grs.;164;19;19;25;26,70764412;32;32;2,867974266;4;26,70817073;-2,00E-05;0,107384023
