id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;343;37,9;42;55;55,88530073;65;65;6,028236051;10;54,21946464;0,030724;0,107868008
16;Arroz blanco;Green Chef;Bolsa 1 kg.;343;37,9;39;52;50,76884473;59;61;4,547823682;6;47,98452637;0,058025;0,089579026
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;402;35;37;55;52,4393955;60,22;62;6,330585474;10,1;50,28348117;0,042875;0,120721938
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;240;22;25;35;33,61409846;45;47;4,165815212;3,48;33,18877113;0,012815;0,123930595
19;Arroz blanco;Pony;Bolsa 1 kg.;37;22;22;36;34,04182597;52;52;7,747733437;14;33,74722222;0,00873;0,227594532
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;242;22;23;38;38,30683414;52,5;52,5;8,897423691;8;35,38885172;0,082455;0,232267267
22;Arvejas en conserva;Cololó;Lata 380 grs.;338;19;19;34;33,72212115;42,53;43,05;5,196877387;7;32,43524005;0,039675;0,154108852
23;Arvejas en conserva;Nidemar;Lata 300 grs.;214;17;17;20;20,92437197;30;31;4,230980857;9;20,65363245;0,013109;0,202203481
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;302;37;38;41;40,63294031;49;58;2,577047966;3,01;40,45231449;0,004465;0,063422631
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;371;36;38,9;41;41,36246043;46;52;1,467419272;1;41,06930281;0,007138;0,035477079
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;400;107;107;134;135,4889603;150;156;7,880979526;9,36;135,3425595;0,001082;0,05816695
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;389;134;142;159;159,4250403;179;184;7,934457088;11;159,1551287;0,001696;0,049769202
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;227;104,9;108;121;123,3538026;144;150;7,221740492;10,1;123,6879878;-0,002702;0,058544936
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;222;239;286;329;334,0093138;399;419;16,26802314;10;323,4795684;0,032552;0,048705298
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;220;195;199;219;228,3155816;303;329;25,25179512;0;224,7239912;0,015982;0,110600402
31;Cerveza;Patricia;Botella 960 ml.;352;105;110;135;130,728676;145;146;8,465206518;11;126,3102401;0,034981;0,064754014
32;Cerveza;Pilsen;Botella 960 ml.;312;98;99;120;118,5001242;129;132;7,152548598;5;112,3381737;0,054852;0,060358997
33;Cerveza;Zillertal;Botella 1 lt.;332;113;115;140;141,2380353;159;178;9,782516485;15;139,9312531;0,009339;0,069262621
34;Champú;Fructis;Envase 350 ml.;455;162;169;225;235,0813503;296,0046127;311,917704;31,92733064;65;251,0895479;-0,063755;0,135813967
35;Champú;Sedal;Envase 350 ml.;411;164,9;178;201;197,8236224;218;222;10,28930905;7;197,5558096;0,001356;0,05201254
36;Champú;Suave;Envase 930 ml.;148;134;147;166;169,135995;195;205;11,36918758;17,1;166,3936269;0,016481;0,067219208
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;225;380;389;459,55;456,2165257;489;513;23,93257285;26;454,8491151;0,003006;0,052458803
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;199;349;359;449;432,5253678;495,88;528;30,15370513;50;451,1296956;-0,041239;0,06971546
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;107;255;255;325;316,5301779;335;335;19,25792094;0;317,0149533;-0,001529;0,060840711
40;Cocoa;Copacabana;Envase 500 grs.;234;99;102;146;143,9611757;172,68;182,2;12,89357933;17;146,2312084;-0,015524;0,089562893
41;Cocoa;Vascolet;Envase 500 grs.;232;97,9;100;159;147,0458873;196;206;26,64672215;52,1;146,8822557;0,001114;0,181213651
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;304;95;97;139;136,0981136;162;165;11,5134925;9;134,5988095;0,011139;0,084597003
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;451;113;129;183;179,4750695;199;219;13,90112497;8;180,0604914;-0,003251;0,077454351
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;426;104;108;156;147,7011026;170;196;14,67340453;24;149,3186183;-0,010833;0,099345261
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;300;59;73,9;88;87,36273933;116;131;9,069876714;7,06;84,288;0,036479;0,103818593
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;525;73;77;91;94,41630228;123;123;10,32755645;10;92,14205163;0,024682;0,109383191
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;356;35;39,5;54;52,37143425;59;65;4,205849132;6;51,41894832;0,018524;0,080308076
48;Dulce de leche;Conaprole;Envase 1 kg.;375;152;158;190;190,3988505;217;230;11,21825775;11;190,1831286;0,001134;0,058919777
49;Dulce de leche;Los Nietitos;Envase 1 kg.;404;119;120;159;155,8553345;178;185;12,35978393;22;153,7412138;0,013751;0,079302925
50;Dulce de leche;Manjar;Envase 1 kg.;311;102;118;141;140,0964162;153;153;7,018926075;8;139,4525647;0,004617;0,050100683
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;356;47;48;59;58,54262432;67;70;4,655041174;7;60,13947657;-0,026552;0,079515417
52;Fideos secos al huevo;Adria;Paquete 500 grs.;335;53;55,9;65;65,27105097;75;77,9;3,542645856;4;64,0670631;0,018793;0,054275913
53;Fideos secos al huevo;Cololó;Paquete 500 grs.;310;46,9;48;59;59,78438311;68;70;4,658482655;5,5;57,71794951;0,035802;0,077921397
54;Fideos secos al huevo;Las Acacias;Paquete 500 grs.;378;37;39;52;52,76789108;64,36;68;4,739291621;5,28;52,26838435;0,009557;0,089813929
56;Fideos secos semolados;Las Acacias - franja celeste;Paquete 500 grs.;214;38;38;46;45,121499;56;59;2,401397862;2;45,0081576;0,002518;0,053220702
58;Frankfurters cortos;Centenario;Paquete 8 us.;266;99,7;107;155;152,7876112;220;220;17,71343392;14;150,4019248;0,015862;0,115935014
59;Frankfurters cortos;Ottonello;Paquete 8 us.;348;91;120;147;149,4102883;179;182;18,8947466;25;149,9420281;-0,003546;0,126462152
60;Frankfurters cortos;Schneck;Paquete 8 us.;330;120;157;192;193,4760922;215;240;12,02567094;14;192,4171812;0,005503;0,06215585
61;Galletitas al agua;Famosa;Paquete 140 grs.;456;36,4;44;49;50,06802919;58;58;3,302125859;4;49,45986039;0,012296;0,065952783
62;Galletitas al agua;Maestro Cubano;Paquete 120 grs.;265;33;35;40;41,172;44;51;2,8282189;5;41,172;0;0,068692774
63;Gaseosa tipo cola (env. no ret.);Coca Cola;Botella 1,5 lt.;489;90;98;108;110,2356787;120;122;6,08238706;7;108,8230227;0,012981;0,055176211
64;Gaseosa tipo cola (env. no ret.);Coca Cola_;Botella 2,25.lt.;396;101;112;130;133,7187563;149;149;10,54437138;23;132,1724524;0,011699;0,078854842
65;Gaseosa tipo cola (env. no ret.);Nix;Botella 1,5 lt.;33;40;40;42;42,14565005;47;47;1,426335773;1;42,06060606;0,002022;0,033843013
66;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 2 lt.;297;99;103;130;126,8788172;138;149;7,734739954;1;122,4284443;0,036351;0,060961633
67;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 1,5 lt.;298;90;92;103;102,2892244;111;124;3,527302958;0;96,87364128;0,055904;0,034483622
68;Hamburguesas carne vacun;Burgy;Paquete 3 unidades;195;25;26;34;34,36853342;40;40;2,507656149;3,1;34,2864838;0,002393;0,072963723
69;Hamburguesas carne vacun;Paty;Paquete2 unidades;111;45;45,7;50,9;54,33333333;75;75;6,408932649;7,1;54,33333333;0;0,117955816
70;Hamburguesas carne vacun;Schneck;Paquete2 unidades;354;56,4;59,9;74;73,01923307;83;88;6,217110148;11;71,92977337;0,015146;0,08514346
71;Harina de maíz;Gourmet;Paquete 450 grs.;49;21;21;27;27,34734694;33;33;2,273164495;2,9;27,37257681;-0,000922;0,083121939
72;Harina de maíz;Presto Pronta Arcor;Paquete 500 grs.;285;24;28;42;38,75677443;51,77;51,77;6,493732651;13;38,64114453;0,002992;0,167550906
73;Harina de maíz;Puritas;Paquete 450 grs.;291;27,9;29;39,9;38,55647183;42;46;3,042950371;3;38,35176266;0,005338;0,078921909
74;Harina trigo común 000;Cañuelas;Paquete 1 kg.;287;30;30;40;39,47523882;48;49;6,965924228;16;39,43764841;0,000953;0,176463131
75;Harina trigo común 000;Cololó;Paquete 1 kg.;86;29;29;42;44,10023895;53,66;54;4,865825398;5;45,37647681;-0,028126;0,110335579
76;Harina trigo común 0000;Cañuelas;Paquete 1 kg.;362;42;44;52;51,85080104;62;63;3,498243974;6;51,33989883;0,009951;0,067467501
77;Harina trigo común 0000;Cololó;Paquete 1 kg.;312;39;39;55,5;53,64162131;62;65;5,618791456;5;53,20138835;0,008275;0,104746861
78;Harina trigo común 0000;Primor;Paquete 1 kg.;135;39;40;53,5;51,98579057;58;59;3,735574199;6;51,11251675;0,017085;0,071857601
79;Helado familiar;Conaprole;Envase 1lt.;287;173,7;184,9;223,72;223,4665002;250,6;264;10,75360554;10;209,8326341;0,064975;0,048121779
80;Helado familiar;Crufi;Envase 1lt.;256;165;179;213;218,9193321;246;280;22,42569114;36;217,1987568;0,007922;0,102438149
82;Hipoclorito de sodio;Agua Jane;Botella 1 lt.;296;46;49;60;59,73647066;67;70;5,969879169;10;60,7922968;-0,017368;0,099936925
83;Hipoclorito de sodio;Sello Rojo;Botella 1 lt.;374;41,5;43;54;53,54189292;60;64;4,125189694;5;52,67349361;0,016486;0,077046019
84;Hipoclorito de sodio;Solución Cristal;Botella 1 lt.;335;29;29;55;53,87365496;62;64;8,752818476;6;53,82012304;0,000995;0,162469364
85;Huevos colorados;El Jefe;Envase 1/2 docena;124;51;51;58,37;57,32951093;64;66;5,144485949;11;60,42629032;-0,051249;0,089735389
86;Huevos colorados;Prodhin;Envase 1/2 docena;160;53;53;63;63,23790323;69;75;1,964173335;0;62,786125;0,007196;0,031060064
87;Huevos colorados;Super huevo;Envase 1/2 docena;230;48;48;62;61,44058495;71;71;6,286350849;12,6;61,61200138;-0,002782;0,102315934
88;Jabón de tocador;Astral plata;Unidad 125 grs.;562;29;35;58;54,20386485;65;73;8,009967572;11;51,36288589;0,055312;0,147774842
89;Jabón de tocador;Palmolive;Unidad 125 grs.;391;26;26;48;45,35223969;53;53;6,635129805;2,5;42,45162893;0,068327;0,146302142
90;Jabón de tocador;Rexona;Unidad 125 grs.;294;29;29;45;42,25549603;46,5;48;3,730037454;5,1;42,06856818;0,004443;0,088273427
91;Jabón en polvo máquina;Drive;Paquete 800 grs.;171;86;89,9;110;109,3996563;125;130;8,433544848;14,1;109,1730958;0,002075;0,077089318
92;Jabón en polvo máquina;Nevex;Paquete 800 grs.;89;114;114;151;149,9039507;155;159;6,082212301;0;146,2199037;0,025195;0,040574063
93;Jabón en polvo máquina;Skip - Paquete azul;Paquete 800 grs.;128;102;104;166;162,6552606;189;189,9;14,52359762;11;162,3346163;0,001975;0,089290673
94;Jabón para ropa en barra;Bull Dog;Unidad 300 grs.;359;35,9;39,9;52;52,26674172;59;64;5,875364797;13;51,83766126;0,008277;0,112411155
95;Jabón para ropa en barra;Nevex;Unidad 200 grs.;456;29;30;35;35,45098318;42,2071;43,09;1,666434639;3;34,932459;0,014844;0,047006726
97;Jamón cocido no artesanal;Cattivelli;1 kg.;27;395;395;515;525,4335723;770;770;68,87493376;70;529,1142661;-0,006956;0,131082096
98;Jamón cocido no artesanal;Ottonello;1 kg.;209;387;417;527;509,8655127;598,07;598,07;31,20311197;40;503,7891546;0,012061;0,061198711
100;Leonesa;Ottonello;1 kg.;7;359;359;415;400;430;430;24,99224024;49;400;0;0,062480601
101;Leonesa;Schneck;1 kg.;152;415;419;450;464,616098;520;530;21,65384876;23;459,9351472;0,010177;0,046605894
102;Manteca;Calcar;Envase 200 grs.;112;40;42,7;59,9;62,8356229;72;89;4,84648977;5,1;62,87386364;-0,000608;0,077129653
103;Manteca;Conaprole sin sal;Envase 200 grs.;458;59;63,43;74;74,86718224;86;86;7,543096777;15;74,94539566;-0,001044;0,100753048
104;Manteca;Kasdorf;Envase 200 grs.;309;47;54;69;68,34676234;81;81;5,400494621;5,1;68,28709922;0,000874;0,0790161
105;Margarina;Doriana nueva;Envase 250 grs.;301;45;54,658;96;93,12010967;120;120;12,62827964;10;93,57658034;-0,004878;0,135612809
106;Margarina;Flor;Envase 200 grs.;55;25;25;44,5;44,76717268;49,5;49,5;4,601601301;1,6;43,01701681;0,040685;0,102789634
107;Margarina;Primor;Envase 250 grs.;59;35;35;63,9;62,03922811;71,5;71,5;8,931706847;3;60,12869898;0,031774;0,143968697
108;Mayonesa común;Fanacoa;Envase 500 grs.;13;40;40;41;42,05714286;44;44;1,223970087;2;42,05714286;0;0,02910255
109;Mayonesa común;Hellmans;Envase 500 grs.;288;71,3;79;104,9;107,0038509;133;141;9,655545502;15,9;109,4315691;-0,022185;0,090235495
110;Mayonesa común;Uruguay;Envase 500 grs.;220;61;61;80;78,72909328;95;99,9;9,374180074;15,1;78,21053247;0,00663;0,119068818
111;Mermelada de durazno;Dulciora;Envase 500 grs.;49;45;45;51;51,06142759;60;60;4,862586471;9;50,9893617;0,001413;0,095230132
112;Mermelada de durazno;El Hogar;Envase 500 grs.;174;54;64;89;87,40409087;106,95;109;9,23398686;1;87,68857143;-0,003244;0,105647079
113;Mermelada de durazno;Los Nietitos;Envase 500 grs.;389;69;79;93;91,31862976;105;107;7,88855155;11;93,41027288;-0,022392;0,086384909
114;Nalga vacuna;Con Hueso - Sin Marca;1 kg.;29;289;289;357,4;343,0546904;399;399;34,65319461;55,1;330,7928407;0,037068;0,101013616
115;Nalga vacuna;Sin Hueso - Sin Marca;1 kg.;220;289;289;365;362,9715821;450;478;28,91215597;30;335,7557353;0,081058;0,079654048
116;Paleta vacuna;Con Hueso - Sin Marca;1 kg.;220;209;229;266;270,1036943;331;364;28,78099558;59;258,6613804;0,044237;0,106555357
117;Paleta vacuna;Sin Hueso - Sin Marca;1 kg.;203;209;239;299;299,9536016;397,74;430;23,93503248;20;295,6007994;0,014725;0,079795783
118;Pan de molde lacteado;Los Sorchantes;Paquete 330 grs.;287;69;73;88;84,96445323;94,42;97,86;5,099040724;10;84,86266234;0,001199;0,060013812
119;Pan de molde lacteado;Bimbo;Paquete 330 grs.;240;73;82;99;99,23006561;115;119;7,116780841;9;96,85108241;0,024563;0,071720005
120;Pan de molde lacteado;Pan Catalán;Paquete 330 grs.;108;48;49;57;61,61214953;83;86;10,40359442;24;61,58060748;0,000512;0,168856216
121;Pan flauta;Sin marca;Unidad aprox215 grs.;59;35;35;58;52,96276208;67;67;7,950765628;11;52,74359161;0,004155;0,15011992
122;Papel higiénico hoja simple;Elite;4 rollos de 30 mts.;507;50;60;81;81,92475806;92;99;5,527163248;6;82,08277391;-0,001925;0,067466336
123;Papel higiénico hoja simple;Higienol Export;4 rollos de 30 mts.;249;45;47;62;57,72624759;73,48;73,48;5,817208514;7;57,71880342;0,000129;0,100772331
124;Papel higiénico hoja simple;Sin Fin;4 rollos de 50 mts.;452;69,9;76;92;92,4818435;119;119;9,50685815;16;93,23219565;-0,008048;0,102797023
125;Pasta dental;Colgate Herbal Blanqueador;Unidad 90 grs.;474;40;46;82;80,22555841;97;115;13,90333514;23,5;79,50361277;0,009081;0,173303065
126;Pasta dental;Kolynos Triple acción;Unidad 90 grs.;428;29;29;36,98;35,90333809;57;62;5,847971606;7;36,0788074;-0,004864;0,162881
127;Pasta dental;Pico Jenner Plus;Unidad 90 grs.;351;29;35;51;51,35495293;65;73;7,592802084;12;51,1206074;0,004584;0,14784946
128;Peceto vacuno;Sin Marca;1 kg.;219;299;319;389;392,6690892;427,5;441;20,01395597;16;378,2317309;0,038171;0,050969013
129;Pescado fresco;bifes de merluz - sin marca;1 kg.;101;342;342;409;412,4136059;469;534;15,49071331;0;412,1584158;0,000619;0,037561111
130;Pollo entero fresco con menudos;Avícola del Oeste;1 kg.;209;99;99;139;146,2147307;169;169;17,16012186;30;144,3797939;0,012709;0,117362469
132;Pollo entero fresco con menudos;Tres Arroyos;1 kg.;31;99;99;150;140,6247669;166,95;166,95;18,20652973;10,25;152,6165421;-0,078575;0,12946887
133;Pulpa de tomate;Conaprole;Envase 1 lt.;330;53;64;73;74,08040335;95;95;5,266558627;0;74,77272186;-0,009259;0,071092467
134;Pulpa de tomate;De Ley;Envase 1,020 lt.;369;47,9;49;62;63,1238844;75;75;7,987555745;9;62,51768211;0,009696;0,126537773
135;Pulpa de tomate;Gourmet;Envase 1 lt.;403;52;54;74;71,68829193;82;82;6,146934868;5;71,80858389;-0,001675;0,085745311
136;Queso rallado;Artesano;Paquete 80 grs.;103;62,9;68;96;94,88419459;113;113;8,133598745;7;95,04747573;-0,001718;0,085721324
137;Queso rallado;Conaprole;Paquete 80 grs.;400;55;59;79;78,62911074;93;98;6,46973339;8,52;77,19325579;0,018601;0,082281655
138;Queso rallado;Milky;Paquete 80 grs.;269;50,9;54;85;78,99132741;96;100;10,55723163;18;78,91151885;0,001011;0,133650516
139;Rueda Vacuna;Con Hueso - Sin Marca;1 kg;24;263;263;319;321,5810364;369;369;26,94569034;43;305,1113194;0,053979;0,083791291
140;Sal fina yodada fluorada;Sek;Paquete 500 grs.;213;29;33;53;51,36014494;59;66;5,121285026;5;51,311534;0,000947;0,099713212
141;Sal fina yodada fluorada;Torrevieja;Paquete 500 grs.;58;30;30;43;41,94655172;45;45;3,099942874;0;41,94655172;0;0,07390221
142;Sal fina yodada fluorada;Urusal;Paquete 500 grs.;199;30;36,5;43;42,8130957;51,31;53;2,330695481;2;42,70799001;0,002461;0,054438845
143;Té negro en saquitos;Hornimans;Caja 10 us.;402;27,9;30;41;40,17387101;48;48,18;4,603495992;9;39,48138646;0,01754;0,114589306
144;Té negro en saquitos;La Virginia;Caja 10 us.;237;21;21;31;29,32604737;38,23;39;3,609434427;3;30,11168196;-0,026091;0,123079472
145;Té negro en saquitos;President;Caja 10 us.;346;36;37;54;52,8975854;62;67;4,471662318;5;52,95877221;-0,001155;0,084534337
146;Vino tinto común tetrabrick;Faisán;Envase 1 lt.;373;94,92;97;122;122,891218;147;147;10,63433537;10,5;114,327699;0,074903;0,086534543
147;Vino tinto común tetrabrick;Santa Teresa Clásico;Envase 1 lt.;401;95;95;112;110,5822041;118,79;128,5;4,70292272;7;110,4889697;0,000844;0,042528748
148;Vino tinto común tetrabrick;Tango;Envase 1 lt.;217;88;88;99;97,73277538;109;116;5,003193705;2;98,93308756;-0,012133;0,051192588
149;Yerba mate común;Baldo;Paquete1 kg.;495;162;168;176;177,1468494;202;206;4,059725887;3;176,7589498;0,002195;0,022917291
150;Yerba mate común;Canarias;Paquete1 kg.;493;165;170;180;182,1786683;206;206;7,156297224;3;181,6343324;0,002997;0,039281752
151;Yerba mate común;Del Cebador;Paquete1 kg.;331;123;125;165,24;159,3619786;181,33;185;14,50762228;11;158,4148322;0,005979;0,091035656
152;Yogur;Calcar;Sachet 1 lt.;269;54;54;68;66,26737446;78;83;5,342944065;3;65,26363943;0,01538;0,080627067
153;Yogur;Conaprole BIO TOP;Sachet1,200 lt.;344;59;60;69,9;67,63057671;73;75;3,90340283;3;68,02747142;-0,005834;0,057716539
154;Yogur;Parmalat Bio Yogur;Sachet 1 lt.;76;40,9;40,9;42;45,42631579;65;65;5,882682109;4;45,42631579;0;0,129499432
238;Lechuga Crespa;;1 unidad;139;24;26;34,9;35,68359901;58;61;6,464950392;5;32,36282193;0,102611;0,181174281
239;Lechuga Mantecosa;;1 unidad;58;24;26;39;41,78197179;60;60,5;10,2201948;17,1;40,62185557;0,028559;0,244607767
244;Papa Blanca;;1 kg.;211;44;45;74,9;73,19848443;91;96;8,513661737;9,1;73,88308251;-0,009266;0,116309262
245;Papa Rosada;;1 kg.;227;36,8;44,9;62;60,89602301;77;89;6,462993582;10,1;62,58030524;-0,026914;0,10613162
253;Tomate Americano;;1 kg.;223;53;57;95;95,28240678;139,66;156;15,41385861;10,9;78,92240164;0,207292;0,161770248
254;Tomate Perita;;1 kg.;217;50;63;89;92,25007925;149;159;13,89910628;1,1;80,73176455;0,142674;0,150667689
255;Banana Ecuador;;1 kg.;226;51;55;89;107,9397888;134;134;18,26994918;23;105,9004149;0,019257;0,169260561
257;Banana Brasil;;1 kg.;106;41,6;48;69,9;68,82181487;79;95;6,185032154;2,1;69,18821744;-0,005296;0,089870227
262;Zapallo Calabacín;;1 kg.;207;24;26;41,9;38,92988674;59;61;5,914656833;10,1;40,02532251;-0,027369;0,151931005
264;Zapallo Criollo;;1 kg.;200;27;31;49,9;50,74976012;80;84;8,31674699;4,9;51,19831348;-0,008761;0,163877563
275;Manzana Fuji;;1 kg.;22;59;59;112;104,7712067;160;160;22,85456439;14;107,9867424;-0,029777;0,218137837
276;Manzana Granny Smith;;1 kg.;53;51;56;89,91;89,72259237;135,91;154;20,89266847;31,4;107,1472047;-0,162623;0,232858502
277;Manzana Red Deliciosa;;1 kg.;221;50;67;95;103,7136255;149,93;158;16,34514064;13,1;120,7701887;-0,141232;0,157598778
286;Naranja Navel;;1 kg.;106;36,4;36,4;55;59,80213841;91;108;13,42982057;14;58,33452419;0,025159;0,224570909
287;Naranja Valencia;;1 kg.;101;54,9;59,9;59,9;66,08027728;99;110;10,07331944;10;62,60884494;0,055446;0,152440635
308;Repelente crema;Off!;200 grs.;516;234;269;332;345,7729056;414;422;44,55617385;77;340,6139904;0,015146;0,128859645
309;Repelente spray;Off!;165 cm3;15;241;241;290;296,6903226;351;351;28,625432;29;298,9061728;-0,007413;0,096482527
310;Repelente aerosol;Off!;144 cm3;321;298;298;355;357,1813349;431,52;431,52;43,37891384;89;353,8751553;0,009343;0,121447874
312;Repelente crema;Off!;90 grs.;17;220;220;263;262,6470588;290;290;14,97845951;0;262,6470588;0;0,057028849
313;Repelente crema;Júpiter;80 grs.;205;91,9;96;174;145,8037037;174;174;32,46078524;59;145,8095238;-4,00E-05;0,222633475
314;Repelente aerosol;Júpiter;165 cm3;353;100;100;155;171,0293043;259;259;42,30167665;63;170,6583686;0,002174;0,24733584
315;Repelente aerosol;Off!;165 cm3;13;290;290;290;305,2580645;351;351;19,98924843;29;307,8148148;-0,008306;0,065483113
318;Afeitadora;Gillette;2 unidades;333;259,9;303;461;439,4518709;518;579;60,91574764;112;438,6386513;0,001854;0,138617564
319;Afeitadora;Xtreme3;1 unidad;347;50;55;76;81,92108758;112;115;14,7908551;19;81,28433735;0,007834;0,180550033
320;Champú;Dove;400 ml.;473;243;264;322;316,4530837;350;371;20,13672824;22,1;317,0552538;-0,001899;0,063632587
321;Champú;Pantene;400 ml.;475;259,6;276;371;369,8782706;406;463;27,35172548;19;371,452493;-0,004238;0,073947911
322;Crema facial;Revitalift;50 ml.;243;1229;1396;1469;1478,064516;1701,79;1701,79;50,02538909;58;1469,085213;0,006112;0,0338452
323;Crema facial;Asepxia;28 grs.;151;231;231;299;304,4428368;329;329;17,0736527;16;302,9485294;0,004933;0,056081637
324;Jabón de tocador;Neutrogena;80 grs.;193;106;106;126;126,3280029;135;135;5,297339098;0;126,3388764;-8,60E-05;0,041933213
326;Pañales adultos;Readysec;24 unidades;276;434,9;459;568;565,2016675;611,9999995;852;38,94711844;57;570,2215635;-0,008803;0,068908357
327;Pañales ;Babysec;48 unidades;337;542;554;730;712,8906065;799;859;46,0872049;59;701,9298488;0,015615;0,064648355
328;Pañales ;Huggies;40 unidades;56;352;352;434;416,6829268;451;451;23,85061459;24,8;416,6829268;0;0,057239241
331;Colonia + Talco;Bebe & Co ;120 ml.;304;344;375;474;510,955274;655;655;92,69671492;216;511,3896935;-0,000849;0,181418452
332;Toallitas femeninas;Ladysoft;16 unidades;148;34;34;43;41,69633028;69,72;69,72;7,423681697;6;42,37226834;-0,015952;0,178041608
333;Toallitas femeninas;Siempre Libre;8 unidades;432;77;89;108;104,6219547;120,4;132,6;7,67560878;11;105,4076425;-0,007454;0,073365182
335;Talco;Xanapie;180 grs.;203;66,9;68;88;86,06043193;99,0059699;154;8,077946702;7;85,15652174;0,010615;0,093863655
336;Talco;Xanapie;175 ml.;284;109;116;172;172,30117;209;209;23,79502536;50;169,7102071;0,015267;0,138101357
337;Talco;J&J;200 grs.;541;219;219;298;287,4848152;352;388;35,33736087;40;298,2918914;-0,03623;0,122919052
338;Jabón de tocador;Dove;90 grs.;558;42;45;59;58,25155804;69;69;5,375117575;7;56,67178732;0,027876;0,092274228
339;Jabón de glicerina;Ann Bow;140 grs. ;210;40;40,5;64;62,58136158;82;88,3;11,3880281;17;63,47470696;-0,014074;0,181971562
340;Perfume;Délice;50 ml.;307;320;350;442;458,9853767;499;499;31,92372692;49,22;448,7383846;0,022835;0,069552819
341;Perfume;Casapueblo;100 ml.;238;319;325;497;473,11087;670;670;101,9092593;162,980709;461,1332479;0,025974;0,21540249
342;Tinta ;Excellence;1 unidad;309;355;370;489;470,3161975;542;599;52,4246029;104;480,1271445;-0,020434;0,111466718
343;Tinta ;Issue;1 unidad;154;125;125;139;136,8769784;148,11;148,11;4,461776447;0;136,8769784;0;0,032596982
344;Tinta ;Garnier;1 unidad;416;149;159,9;209;206,5241018;241;270;24,86953878;47;215,5252343;-0,041764;0,120419547
345;Agua oxigenada 10 volumen;Droguería Paysandú;100 ml.;120;56,000322;56,000322;61;61;61;61;0,977797184;0;61;0;0,016029462
