id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
132;Pollo entero fresco con menudos;Tres Arroyos;1 kg.;28;129,9;129,9;156;155,6630037;178;178;15,27846579;30,08;160,947619;-0,032834;0,098150912
133;Pulpa de tomate;Conaprole;Envase 1 lt.;295;47;54;65;66,7274642;79,5;79,9;5,125553124;3,2;65,44344987;0,01962;0,076813246
134;Pulpa de tomate;De Ley;Envase 1,020 lt.;320;32;32;61,53;57,79223383;71;81;9,683086965;6,57;56,01993904;0,031637;0,167549969
135;Pulpa de tomate;Gourmet;Envase 1 lt.;321;43;49;79;74,88535115;88,9;90,9;8,444105622;10;71,28426471;0,050517;0,112760446
136;Queso rallado;Artesano;Paquete 80 grs.;60;42;61;81,14;81,66341156;98;98;9,440323072;11;80,92892655;0,009076;0,1156004
137;Queso rallado;Conaprole;Paquete 80 grs.;330;46;52;75;72,94644189;86;93;6,073129485;9,5;70,94264152;0,028245;0,083254636
138;Queso rallado;Milky;Paquete 80 grs.;267;42;51,9;85;75,9616548;92;92;13,57653458;16;71,92938272;0,056059;0,178728789
139;Rueda Vacuna;Con Hueso - Sin Marca;1 kg;18;210;289;299,52;313,2840987;367;367;23,59110787;25;313,9717647;-0,00219;0,075302602
140;Sal fina yodada fluorada;Sek;Paquete 500 grs.;192;22,9;29;51;48,94512847;59;78;5,757903451;8;43,83966048;0,116458;0,11763997
141;Sal fina yodada fluorada;Torrevieja;Paquete 500 grs.;69;29,9;29,9;43;40,91318797;46,9;53;4,402315967;2;39,22766109;0,042968;0,107601392
142;Sal fina yodada fluorada;Urusal;Paquete 500 grs.;221;22;22;42;41,22463349;49;55;4,190016114;1;39,27315594;0,04969;0,10163865
143;Té negro en saquitos;Hornimans;Caja 10 us.;310;28;30;36;37,40585863;48,18;48,18;3,139352454;5;37,05652914;0,009427;0,083926758
144;Té negro en saquitos;La Virginia;Caja 10 us.;207;20,9;21,973;31;31,33301856;38,23;55;2,614974916;1,9;30,12535;0,040088;0,083457485
145;Té negro en saquitos;President;Caja 10 us.;302;27;39;49,9;50,36510123;59;61;3,648419323;5;50,71696174;-0,006938;0,072439432
146;Vino tinto común tetrabrick;Faisán;Envase 1 lt.;309;79;90;105;105,827254;116,5;119;5,485948974;3;106,3285388;-0,004714;0,051838716
147;Vino tinto común tetrabrick;Santa Teresa Clásico;Envase 1 lt.;313;81;88;102,5;101,3251616;120,5;122,5;7,818759641;10;101,8745887;-0,005393;0,077165035
148;Vino tinto común tetrabrick;Tango;Envase 1 lt.;190;71;78;99;101,0069342;114,9;114,9;8,241190188;9,85;96,39757422;0,047816;0,081590341
149;Yerba mate común;Baldo;Paquete1 kg.;423;141;158;168;168,0583617;182;194;2,822786209;0;168,3055284;-0,001469;0,016796464
150;Yerba mate común;Canarias;Paquete1 kg.;454;148;160;170;173,0318778;203;203;8,765823575;3;173,2246248;-0,001113;0,050660166
151;Yerba mate común;Del Cebador;Paquete1 kg.;317;121,19;125;167;163,7560403;176,9;192;14,47313043;9;164,2509043;-0,003013;0,088382269
152;Yogur;Calcar;Sachet 1 lt.;207;42;42,6;73;70,43832201;83;83;6,602325435;2;70,41370924;0,00035;0,093732009
153;Yogur;Conaprole BIO TOP;Sachet1,200 lt.;299;54;63;68;68,05591823;72;77;1,651430671;1;65,45243224;0,039777;0,024265791
154;Yogur;Parmalat Bio Yogur;Sachet 1 lt.;93;39;39;43,5;48,2741573;62,23;65;6,280509721;5,5;48,2741573;0;0,130100867
238;Lechuga Crespa;;1 unidad;207;14;18;31;31,90256024;46,73;49;5,478683736;5,1;41,00783918;-0,222038;0,171731789
239;Lechuga Mantecosa;;1 unidad;210;14;18;34,9;35,85440231;45;48;5,950353825;8;47,00034188;-0,237146;0,165958807
244;Papa Blanca;;1 kg.;195;37;54;74,9;73,15290644;91;99;5,935638613;5,1;70,25815182;0,041202;0,081140161
245;Papa Rosada;;1 kg.;153;39;51;64,9;67,61363432;87;90;7,010135307;10,1;65,50492407;0,032192;0,103679315
253;Tomate Americano;;1 kg.;215;47;57;79,9;92,54667209;119;125;22,48501262;42;92,79464476;-0,002672;0,24295863
254;Tomate Perita;;1 kg.;196;54;54;84,9;84,81058939;122;135;11,41677512;9,1;81,01358161;0,046869;0,134614972
255;Banana Ecuador;;1 kg.;213;55;60;119,89;124,5954491;148,9;148,9;21,95302066;39,9;125,0874752;-0,003933;0,176194402
257;Banana Brasil;;1 kg.;184;32;39;69;69,60238059;82;101;10,09769881;10,9;73,71425489;-0,055781;0,145076917
262;Zapallo Calabacín;;1 kg.;201;26;35,04;55;54,6796917;64;78;6,409065261;10;49,91362694;0,095486;0,117211072
264;Zapallo Criollo;;1 kg.;115;30;31;49,9;52,54886515;84;91;10,05959384;0;51,67294239;0,016951;0,191433132
275;Manzana Fuji;;1 kg.;104;69;89;89,9;94,12244898;128;132;8,735140869;3,1;91,69927281;0,026425;0,092806137
276;Manzana Granny Smith;;1 kg.;128;49;65;85;85,21096514;115;119;9,074746898;0;95,99259318;-0,112317;0,106497408
277;Manzana Red Deliciosa;;1 kg.;203;49;65;94,9;95,49559515;125;144;9,551771305;9;90,96199166;0,049841;0,100023161
278;Manzana Red Chieff;;1 kg.;4;35;35;63;58,66346154;74;74;11,56760234;19;56,57758621;0,036868;0,197185813
286;Naranja Navel;;1 kg.;101;22;24;39;38,23222753;55;55;5,639327847;4,91;41,92637174;-0,08811;0,147501943
287;Naranja Valencia;;1 kg.;98;20;20;39,9;39,70017262;46;50;3,398001378;0;40,41343943;-0,017649;0,085591602
308;Repelente crema;Off!;200 grs.;352;207,5;238,5;269;280,7984603;342;359;26,2472811;31,18;281,2230463;-0,00151;0,093473736
309;Repelente spray;Off!;165 cm3;15;222;222;279;280,54;320;320;28,01772347;18;280,8;-0,000926;0,09987069
310;Repelente aerosol;Off!;144 cm3;361;196;259;356;369,7842643;415;415;52,38753095;108;370,0483591;-0,000714;0,141670525
311;Repelente gel;Explorador;175 grs.;4;83;83;83;142,5;239;239;64,34859132;82;142,5;0;0,451569062
312;Repelente crema;Off!;90 grs.;17;189;189;189;194,9411765;224;224;11,86772858;0;194,9411765;0;0,060878511
313;Repelente crema;Júpiter;80 grs.;200;80;85;174;149,402978;174;174;30,32051657;52;147,7329949;0,011304;0,202944526
314;Repelente aerosol;Júpiter;165 cm3;308;94,9;112;150;167,0004872;203;203;32,38800962;64;166,3979607;0,003621;0,193939612
315;Repelente aerosol;Off!;165 cm3;13;278;278;279;289,5461538;320;320;17,20978;18;289,8461538;-0,001035;0,059437087
318;Afeitadora;Gillette;2 unidades;399;249;286;447;420,2026334;489;527;45,62121795;33,79;419,3167083;0,002113;0,108569567
319;Afeitadora;Xtreme3;1 unidad;330;45;55;83;78,14732982;99;99;11,69841999;16,1;75,99377958;0,028339;0,149696989
320;Champú;Dove;400 ml.;273;215;215;289;288,9749421;329;349;27,82402294;20;288,9131167;0,000214;0,096285244
321;Champú;Pantene;400 ml.;428;236;289;350;348,0762243;413,67;419,05;17,78016573;5;333,6844731;0,04313;0,051081242
322;Crema facial;Revitalift;50 ml.;223;846;846;1342;1253,9911;1421;1456;199,2333267;19;1241,253823;0,010262;0,158879379
323;Crema facial;Asepxia;28 grs.;133;195;239;239;241,7969925;254;254;7,006405905;0;241,3684211;0,001776;0,028976398
324;Jabón de tocador;Neutrogena;80 grs.;174;104;104;116;116,9587562;126;133;5,087306974;0;117,0106069;-0,000443;0,043496589
326;Pañales adultos;Readysec;24 unidades;238;335;345;551;541,9535933;622;852;48,50813335;56;534,4337859;0,014071;0,089506065
327;Pañales ;Babysec;48 unidades;417;501,26;508,01;644;645,5717876;709;735;37,49512517;29;649,9225975;-0,006694;0,058080489
328;Pañales ;Huggies;40 unidades;85;352;352;412;409,9020282;426,9;426,9;14,85033703;0;412,5438683;-0,006404;0,036228991
331;Colonia + Talco;Bebe & Co ;120 ml.;278;231;231;439;415,1237659;489;489;81,80335418;39;413,8422466;0,003097;0,197057747
332;Toallitas femeninas;Ladysoft;16 unidades;217;29;30;43;41,72513661;59;59;8,566541636;14,1;42,11429968;-0,009241;0,205308894
333;Toallitas femeninas;Siempre Libre;8 unidades;448;74;82;99;96,76204545;105;113;4,428212661;7;100,303401;-0,035306;0,045763942
335;Talco;Xanapie;180 grs.;188;48,9;48,9;88;81,91963445;88;89;7,963272513;10;78,07667372;0,04922;0,09720835
336;Talco;Xanapie;175 ml.;290;99;109;168;155,1818268;170;199;16,9966109;32;152,092976;0,020309;0,109527071
337;Talco;J&J;200 grs.;372;169;224,9;288;292,4817482;341;357;23,87865508;33;296,0079878;-0,011913;0,081641522
338;Jabón de tocador;Dove;90 grs.;458;35;39;52;51,61898907;56,5;59;3,772110994;2,08;47,28362994;0,091688;0,073076034
339;Jabón de glicerina;Ann Bow;140 grs. ;132;35,5;35,5;65;62,18734477;81;89;11,78084409;12;61,37731919;0,013197;0,189441182
