id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;341;69;74;80;81,85134541;99;105,2;4,800557453;7;82,19031904;-0,004124;0,058649707
2;Aceite de girasol;Río de la Plata;Envase 900 cc;302;57;59;84;83,69523124;101;115;6,214126835;4;82,99297781;0,008462;0,074247084
3;Aceite de girasol;Uruguay;Envase 900 cc;156;55,4;59;68;67,7482482;88,1;89;6,256861568;11;68,68997117;-0,01371;0,092354588
4;Aceite de maíz;Delicia;Envase 900 cc;339;58,9;68;85;84,89182289;105;109;5,518397564;3;84,16262936;0,008664;0,065005054
5;Aceite de maíz;Río de la Plata;Envase 900 cc;417;62;62;105;103,9714339;117,9;125;9,008761164;4;103,6851347;0,002761;0,086646503
6;Aceite de maíz;Salad;Envase 900 cc;3;52;52;57,2;63,85666667;82,37;82,37;13,36219909;30,37;63,85666667;0;0,209253
7;Aceite de soja;Condesa;Envase 900 cc;245;36,5;39;48;49,16525693;64;65;3,54177825;2;48,63724123;0,010856;0,072038233
8;Aceite de soja;Río de la Plata;Envase 900 cc;309;34,9;37,9;52;53,29378173;67;69;4,828176386;2;52,35457544;0,017939;0,090595492
9;Aceite de soja;Salad;Envase 900 cc;126;34,2;34,2;48;47,91029362;50;50;4,155266711;6;47,65860519;0,005281;0,086730145
10;Agua de mesa con gas;Matutina;Envase 2 lt.;135;24;25;37;36,31469931;52;52;6,705976024;11,5;36,06103114;0,007034;0,184662854
11;Agua de mesa con gas;Nativa;Envase 2 lt.;190;34;40;52;53,04977722;56,9;56,9;3,189750878;2;53,0818254;-0,000604;0,060127508
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;440;40;49;52;53,14962682;56;56;1,913977216;3;53,11360644;0,000678;0,036011113
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;162;210;219;239;243,3073866;307;330;13,98102404;0;243,7008357;-0,001614;0,05746239
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;230;219;219;269;263,4866835;335;396;24,80796938;30;260,4300934;0,011737;0,09415265
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;301;36,9;37;51;49,12649341;53;55;3,819796181;6;48,96784056;0,00324;0,077754302
