id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;313;69;72;80;82,1438415;97;114;4,902475207;5,7;83,00173828;-0,010336;0,059681592
2;Aceite de girasol;Río de la Plata;Envase 900 cc;286;57;59;84;83,05584749;98;103;6,442633467;5;83,9456712;-0,0106;0,077569896
3;Aceite de girasol;Uruguay;Envase 900 cc;127;55,4;62,9;65,23;68,35308105;86;89;6,040549295;11;67,96734528;0,005675;0,088372743
4;Aceite de maíz;Delicia;Envase 900 cc;312;55,9;63,9;85;83,84482065;105;110;6,196269078;4;84,69936373;-0,010089;0,073901632
5;Aceite de maíz;Río de la Plata;Envase 900 cc;293;62;64;105;103,8405234;117,9;119,9;8,28127804;3;99,92542827;0,03918;0,079749964
6;Aceite de maíz;Salad;Envase 900 cc;3;52;52;57,2;63,8566667;82,37;82,37;13,46626359;25,17;63,85666667;0;0,203544966
7;Aceite de soja;Condesa;Envase 900 cc;216;36,5;41;48;48,58674952;64;65;3,695511798;3,5;48,90316849;-0,00647;0,076060075
8;Aceite de soja;Río de la Plata;Envase 900 cc;287;36;40,5;52;52,20469701;67;69;4,714156716;4;52,75391438;-0,010411;0,09030139
9;Aceite de soja;Salad;Envase 900 cc;113;34,9;38;48;46,88241002;50;50;3,586562247;6;46,87581736;0,000141;0,076501235
10;Agua de mesa con gas;Matutina;Envase 2 lt.;109;24;25;32,5;35,81408177;45;52;6,364472778;12,1;36,12947091;-0,008729;0,177708668
11;Agua de mesa con gas;Nativa;Envase 2 lt.;181;34;40;53;53,19881927;56,9;56,9;3,131515157;4,9;53,12749485;0,001343;0,058864373
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;408;40;48;52;53,14534753;56;56;1,978071227;4;53,32730023;-0,003412;0,037220026
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;138;219;227;239;243,4826483;307;330;13,92631597;0;247,2401154;-0,015198;0,057196338
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;207;229;229;249;259,483524;339;371;25,6600879;50;261,3570035;-0,007168;0,098889084
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;284;36,9;37;51;49,05866766;52;55;3,508323994;6;49,06492875;-0,000128;0,071512827
16;Arroz blanco;Green Chef;Bolsa 1 kg.;283;33;34;43;44,29745815;49;55;3,45531814;7;44,7347389;-0,009775;0,078002628
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;312;35;35;47;45,32084934;52;61;3,916212054;5,94;46,92233342;-0,034131;0,086410827
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;181;21,9;22;31;29,75223976;32;34;2,918211725;4,1;29,37373433;0,012886;0,098083766
19;Arroz blanco;Pony;Bolsa 1 kg.;58;19,9;19,9;36;33,39310345;45,56;47;6,43121998;4;34,67515723;-0,036973;0,192591263
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;222;19,9;25;35;33,54572755;40,9;41,5;4,407759138;3;33,03886452;0,015341;0,131395545
22;Arvejas en conserva;Cololó;Lata 380 grs.;299;19,9;24;33;33,91010075;41;41,39;2,694396696;2,07;35,25475561;-0,038141;0,079457054
23;Arvejas en conserva;Nidemar;Lata 300 grs.;177;14;14;24;21,89627146;28;29,99;2,932887906;5;21,91885797;-0,00103;0,133944627
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;174;35;37;38;38,7588936;49,48;54;2,387683873;0;39,15498691;-0,010116;0,06160351
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;313;31,9;33;38;38,13994418;42;49;1,428463949;1;38,26985189;-0,003395;0,037453226
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;329;116;116;136;136,8706735;157,5;164,9;7,37411304;11;139,8949239;-0,021618;0,053876501
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;331;138;139;159;158,4437025;175;189;5,989628336;1;160,9043242;-0,015292;0,03780288
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;125;66;68;125;118,9168305;137;167;16,38627007;8,5;118,198281;0,006079;0,137796055
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;214;245;259;319;312,7643299;385;419;19,39908904;20;313,9763172;-0,00386;0,062024621
