id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;364;85;102,5;118;116,078758;133;139;5,690454435;8;111,1312839;0,044519;0,049022358
2;Aceite de girasol;Río de la Plata;Envase 900 cc;346;82;105;139;134,7531094;164,5;164,5;10,34572628;15;126,9616759;0,061368;0,076775418
3;Aceite de girasol;Uruguay;Envase 900 cc;239;79;90;105;106,962368;125;144;5,945368443;4;105,2918842;0,015865;0,05558374
4;Aceite de maíz;Delicia;Envase 900 cc;236;81;97;119;121,1369076;139;144;8,982755729;16,1;113,9190357;0,06336;0,074153748
5;Aceite de maíz;Río de la Plata;Envase 900 cc;360;75;99;139;138,5582442;155;172;9,139210775;1;129,1885243;0,072527;0,065959343
7;Aceite de soja;Condesa;Envase 900 cc;245;56;64;83,9;83,28865148;99;105;5,517482176;4,1;76,42668731;0,089785;0,066245306
8;Aceite de soja;Río de la Plata;Envase 900 cc;360;49;54;87;87,5104232;104;112;9,287098048;10;78,30418651;0,11757;0,106125621
9;Aceite de soja;Salad;Envase 900 cc;95;44;69;80;78,28922945;86;86;4,373016127;6;72,54971947;0,079111;0,055857187
10;Agua de mesa con gas;Matutina;Envase 2 lt.;297;35;40;47;47,07406842;53;53;2,205880509;3;47,10761007;-0,000712;0,04685978
11;Agua de mesa con gas;Nativa;Envase 2 lt.;205;48,8;50;58;58,6724979;67;67;2,310447765;2;58,62533486;0,000804;0,039378718
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;447;49,9;53,9;60;61,20327805;66;68;2,978291892;5;61,44503428;-0,003935;0,048662294
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;219;219;219;279;290,6517257;349;421;46,65740779;95;288,6481485;0,006941;0,160526856
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;214;259;285;345;350,8697889;399;419;26,41168339;44;332,249946;0,056042;0,075274886
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;325;39;43;59,9;58,97603042;66;67;5,48275567;9;58,94338672;0,000554;0,092965831
16;Arroz blanco;Green Chef;Bolsa 1 kg.;325;39;43;54;53,25173447;61;63;3,360748556;0;52,97646119;0,005196;0,063110593
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;384;41,9;46;58;56,53525176;61;62;3,346365662;3,1;56,07556244;0,008198;0,05919078
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;223;25;25;35;34,48293699;48;48;4,57329569;4;34,47565441;0,000211;0,132624889
19;Arroz blanco;Pony;Bolsa 1 kg.;29;24;24;39;37,93103448;52;52;7,675575994;9;37,86985539;0,001616;0,202356094
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;220;29;35;45;43,31363636;52,5;52,5;6,210401394;7;41,70822511;0,038491;0,143382129
22;Arvejas en conserva;Cololó;Lata 380 grs.;300;24;24,36;37;36,33467483;44;45;3,387282746;3;34,06982626;0,066477;0,093224523
23;Arvejas en conserva;Nidemar;Lata 300 grs.;259;17;17;22;22,54537079;30;31;4,353810912;9;22,39434539;0,006744;0,193113298
