id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;394;114,9;119;137;134,4988076;149;166;6,731137119;8;133,4262008;0,008039;0,050046073
2;Aceite de girasol;Río de la Plata;Envase 900 cc;381;115;120;159;156,7930203;177;183;11,92779975;16;157,9867741;-0,007556;0,076073538
3;Aceite de girasol;Uruguay;Envase 900 cc;186;108;109;118;119,7979355;148;148;7,662192062;9,1;120,5968103;-0,006624;0,0639593
4;Aceite de maíz;Delicia;Envase 900 cc;361;117;129;147;147,0802762;159;167;7,740293903;12;146,424292;0,00448;0,052626322
5;Aceite de maíz;Río de la Plata;Envase 900 cc;397;135;135;151;151,483596;172;172;10,16036861;20;155,0930747;-0,023273;0,067072402
7;Aceite de soja;Condesa;Envase 900 cc;353;79;84;98;96,03976519;115;122;7,693875703;13;98,92407435;-0,029157;0,080111355
8;Aceite de soja;Río de la Plata;Envase 900 cc;389;72;79;102;104,1880434;130;131;11,43039252;11;107,8094051;-0,03359;0,109709254
9;Aceite de soja;Salad;Envase 900 cc;100;85;85;106;103,669246;106;106;5,242896502;0;104,0652351;-0,003805;0,050573306
10;Agua de mesa con gas;Matutina;Envase 2 lt.;192;42;44,9;50;50,62264847;57;62;2,599933997;3;50,45067924;0,003409;0,051359107
11;Agua de mesa con gas;Nativa;Envase 2 lt.;251;43;48,8;64;63,27294157;67;70;3,059245561;1;62,61616053;0,010489;0,048349982
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;497;49;58;66;67,00267665;71;81;2,87983249;4;66,8115085;0,002861;0,042980857
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;220;259;275;359;354,1612163;410;450;23,49031808;20;358,541706;-0,012218;0,066326625
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;216;259;259;379;350,6455609;466;480;50,25774129;90;350,4344066;0,000603;0,143329182
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;357;46,9;48;67;63,82928815;76;76;6,464462267;7,1;61,49991296;0,037876;0,101277367
16;Arroz blanco;Green Chef;Bolsa 1 kg.;353;40;44,9;55;56,24552345;69;69;5,633139726;4,5;52,97176005;0,061802;0,100152677
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;417;45,9;48;63;61,98319435;68;78;4,987679511;6,1;59,70556466;0,038148;0,080468255
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;246;30;30;39;39,46350916;54;54;4,649044194;5;37,3454397;0,056716;0,117806153
19;Arroz blanco;Pony;Bolsa 1 kg.;45;25;25;39;39,2;59;59;7,225804386;4;39,2;0;0,184331745
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;170;32;32;42;40,38461538;44;48;4,530603338;10;37,53908682;0,075802;0,112186368
22;Arvejas en conserva;Cololó;Lata 380 grs.;328;24;25,9;47;45,70339273;59;59,58;7,344539307;7;46,81882409;-0,023824;0,16070009
23;Arvejas en conserva;Nidemar;Lata 300 grs.;147;19;19;30;29,17655329;32;32;2,794711668;0;29,24596076;-0,002373;0,095786217
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;295;44,9;45,28;54;53,42622496;61;65;2,830152148;4;53,19178571;0,004407;0,052973089
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;354;44;48;54,9;54,29915522;57;66;2,003536512;2;54,07579977;0,00413;0,036898116
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;418;187;209;248;245,5053627;269;275;13,30347979;21;236,1139761;0,039775;0,054188143
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;421;154;237;289;282,0025093;315;350;17,58574991;18;270,8642495;0,041121;0,06236026
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;162;115;125;195;188,3158805;239;253;21,82348277;25,1;179,3817748;0,049805;0,115887639
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;226;299;299;415;382,2251266;489;499;62,56983531;130;384,2133486;-0,005175;0,163698907
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;215;265;269;349;346,7646426;399;409;23,71836645;10;348,1363267;-0,00394;0,068399034
31;Cerveza;Patricia;Botella 960 ml.;416;95;119;150;146,335566;159;171;8,672984015;8;143,4422371;0,020171;0,059267779
32;Cerveza;Pilsen;Botella 960 ml.;279;97;104;136;132,2072418;139;148;6,173428192;6;129,94246;0,017429;0,046695083
33;Cerveza;Zillertal;Botella 1 lt.;387;119;136,71;170;164,310035;194;210;11,6310846;10;157,5804637;0,042706;0,070787427
34;Champú;Fructis;Envase 350 ml.;505;175;229,9;314;316,0070492;363;363;24,36388968;33;315,4951385;0,001623;0,077099197
35;Champú;Sedal;Envase 350 ml.;279;121;122;199,9;183,3459976;239;255;43,78381533;94;180,5064401;0,015731;0,238804315
36;Champú;Suave;Envase 930 ml.;286;134;166;235;228,7857966;261;266;19,59335015;15;228,0037271;0,00343;0,085640588
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;228;399;399;510;494,2751265;582;599;50,15996612;60;499,8027584;-0,01106;0,101481874
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;208;351;389;525;500,8118291;549;559;47,2810933;54;502,2357747;-0,002835;0,094408899
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;183;290;290;349;352,7776503;390;390;24,05356834;42;341,0795364;0,034297;0,068183368
40;Cocoa;Copacabana;Envase 500 grs.;416;145;150;204;199,0663457;227,42;236,61;16,40902064;21;171,0778608;0,163601;0,082429908
41;Cocoa;Vascolet;Envase 500 grs.;364;129;129;188;186,7931017;239;251;21,83720237;28;185,2039741;0,00858;0,116905829
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;611;119;119;174;168,7667954;195;195;13,89184771;11;167,0756625;0,010122;0,082313868
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;369;129;154;204;202,5403337;228;255;17,34885727;13;198,6170891;0,019753;0,085656308
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;309;115;115;188;184,8676915;209;225;16,56945382;5;180,8279547;0,02234;0,089628716
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;365;82;84,72;115;108,2543014;133;139;13,44985508;29;108,6543456;-0,003682;0,124243147
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;543;95;95;119;120,6133071;150,99;150,99;10,86707045;9;122,1433162;-0,012526;0,090098437
