id.presentacion;grupo;producto;marca;especificacion;N;Min;Pmin;Pmediano;PPdM;Pmax;Max;ee;iqr;PPdM_Ant;Var.Mens;C.V.
262;FV;Zapallo Calabacín;;1 kg.;120;45;45;79,00;72,759;89,9;90;11,65549021;20,0;68,3540;0,0644;0,1602
264;FV;Zapallo Criollo;;1 kg.;37;45;45;55,00;63,343;80;80;11,41736648;24,0;63,2120;0,0021;0,1802
45;LH;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;393;105;118;140,00;140,599;165;168;7,843097948;15,0;140,0680;0,0038;0,0558
46;LH;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;562;105;110;136,00;137,013;165;169,83;11,28745221;15,0;137,9920;-0,0071;0,0824
47;LH;Detergente para vajilla;Protergente limón;Envase 1 lt.;412;55;59;75,00;74,167;85;85;5,388032026;9,1;73,8190;0,0047;0,0726
82;LH;Hipoclorito de sodio;Agua Jane;Botella 1 lt.;592;68;68;83,00;84,542;99;112;6,860196624;8,5;86,0130;-0,0171;0,0811
83;LH;Hipoclorito de sodio;Sello Rojo;Botella 1 lt.;589;60;63;75,00;78,242;100;105;8,334125465;15,0;77,3300;0,0118;0,1065
84;LH;Hipoclorito de sodio;Solución Cristal;Botella 1 lt.;440;45;49,9;76,00;72,686;87;89,9;8,700673464;16,0;70,9040;0,0251;0,1197
91;LH;Jabón en polvo máquina;Drive;Paquete 800 grs.;138;125;125;169,00;155,002;178,53;178,53;15,97572334;24,0;154,9930;0,0001;0,1031
92;LH;Jabón en polvo máquina;Nevex;Paquete 800 grs.;591;155;155;192,00;192,486;229,57;237;16,47256077;28,0;192,7970;-0,0016;0,0856
93;LH;Jabón en polvo máquina;Skip - Paquete azul;Paquete 800 grs.;534;142;142;152,00;152,431;175,51;191;8,907162007;17,0;152,4570;-0,0002;0,0584
94;LH;Jabón para ropa en barra;Bull Dog;Unidad 300 grs.;339;42;43;85,00;76,234;93;109;16,36587891;16,0;75,6660;0,0075;0,2147
95;LH;Jabón para ropa en barra;Nevex;Unidad 200 grs.;404;39,3;45;58,00;58,41;68,05;68,05;5,228386641;7,0;57,2660;0,02;0,0895
96;LH;Jabón para ropa en barra;Primor;Unidad 200 grs.;519;33;33;37,00;39,087;49;52;4,559719829;10,0;38,9370;0,0039;0,1167
