id.presentacion;grupo;producto;marca;especificacion;N;Min;Pmin;Pmediano;PPdM;Pmax;Max;ee;iqr;PPdM_Ant;Var.Mens;C.V.
332;Cuidado personal;Toallitas femeninas;Ladysoft;16 unidades;578;99;99;137,00;144,202;189;192;18,60096765;19,0;143,3480;0,006;0,129
333;Cuidado personal;Toallitas femeninas;Siempre Libre;8 unidades;392;97;99;135,00;135,883;163;163;16,05142761;17,0;135,3460;0,004;0,1181
257;Frutas y verduras;Banana Brasil;;1 kg.;188;56;59;71,00;73,582;89;93;5,006137046;9,0;73,2490;0,0045;0,068
255;Frutas y verduras;Banana Ecuador;;1 kg.;61;69;69;114,90;110,863;160;160;20,69768237;20,0;110,9350;-0,0006;0,1867
238;Frutas y verduras;Lechuga Crespa;;1 unidad;232;22;22;56,00;58,526;80;80;11,98691808;20,0;66,4880;-0,1198;0,2048
239;Frutas y verduras;Lechuga Mantecosa;;1 unidad;58;22;22;47,90;48,38;74;79;13,82197796;26,0;57,2870;-0,1555;0,2857
275;Frutas y verduras;Manzana Fuji;;1 kg.;112;129;129;159,00;161,68;172;172;6,508581878;5,0;161,4370;0,0015;0,0403
276;Frutas y verduras;Manzana Granny Smith;;1 kg.;141;83;83;159,00;154,994;189;195;19,66124717;0,0;142,0140;0,0914;0,1269
277;Frutas y verduras;Manzana Red Deliciosa;;1 kg.;228;87;99;144,00;134,331;189;199;23,79663069;49,0;142,0360;-0,0542;0,1771
286;Frutas y verduras;Naranja Navel;;1 kg.;109;33;33,32;51,90;55,53;69;79;9,470129543;20,0;53,6200;0,0356;0,1705
287;Frutas y verduras;Naranja Valencia;;1 kg.;102;35;35;54,00;55,989;65;65;4,884622055;2,0;53,7860;0,041;0,0872
244;Frutas y verduras;Papa Blanca;;1 kg.;223;65;79;108,90;107,066;129;129;7,927703138;4,0;105,1860;0,0179;0,074
245;Frutas y verduras;Papa Rosada;;1 kg.;147;61;69;99,00;97,331;114;115;9,023492028;3,0;98,2550;-0,0094;0,0927
253;Frutas y verduras;Tomate Americano;;1 kg.;225;98;99;157,00;168,534;269,9;279;60,48885507;130,0;162,2700;0,0386;0,3589
254;Frutas y verduras;Tomate Perita;;1 kg.;138;120;129;245,00;242,974;319;339;37,67408027;0,0;238,8400;0,0173;0,1551
262;Frutas y verduras;Zapallo Calabacín;;1 kg.;119;45;49;89,00;84,585;95;95;11,6618797;10,0;72,5570;0,1658;0,1379
264;Frutas y verduras;Zapallo Criollo;;1 kg.;38;45;45;69,00;63,86;80;80;10,92180033;24,0;62,8380;0,0163;0,171
45;Limpieza del hogar;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;392;109;118;140,00;140,041;165;168;8,15656563;9,0;140,6050;-0,004;0,0582
46;Limpieza del hogar;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;553;105;108;136,00;140,269;169;174;12,25241256;11,1;136,4160;0,0282;0,0873
47;Limpieza del hogar;Detergente para vajilla;Protergente limón;Envase 1 lt.;412;55;59;75,00;73,477;85;85;6,405166903;7,0;74,1560;-0,0092;0,0872
82;Limpieza del hogar;Hipoclorito de sodio;Agua Jane;Botella 1 lt.;592;68;69;84,90;86,665;112;112;8,708279549;9,0;84,5360;0,0252;0,1005
83;Limpieza del hogar;Hipoclorito de sodio;Sello Rojo;Botella 1 lt.;589;60;63;75,00;78,552;100;105;8,423568154;13,0;78,1990;0,0045;0,1072
84;Limpieza del hogar;Hipoclorito de sodio;Solución Cristal;Botella 1 lt.;438;47;52;76,00;71,449;87;89,9;8,919959294;15,0;72,5960;-0,0158;0,1248
91;Limpieza del hogar;Jabón en polvo máquina;Drive;Paquete 800 grs.;139;125;125;169,00;155,217;178,53;178,53;16,23323626;27,0;155,2050;0,0001;0,1046
92;Limpieza del hogar;Jabón en polvo máquina;Nevex;Paquete 800 grs.;593;155;155;185,00;190,819;229,57;271;16,39379507;30,0;192,4580;-0,0085;0,0859
93;Limpieza del hogar;Jabón en polvo máquina;Skip - Paquete azul;Paquete 800 grs.;542;124;129;153,00;154,572;175,51;191;11,90018891;17,0;152,4120;0,0142;0,077
94;Limpieza del hogar;Jabón para ropa en barra;Bull Dog;Unidad 300 grs.;342;41;43;85,00;76,234;99;109;16,59798699;10,0;76,1590;0,001;0,2177
95;Limpieza del hogar;Jabón para ropa en barra;Nevex;Unidad 200 grs.;404;39,3;46;57,00;58,527;68,05;68,05;4,623814445;7,0;58,4020;0,0021;0,079
96;Limpieza del hogar;Jabón para ropa en barra;Primor;Unidad 200 grs.;520;30;33;37,00;39,013;49;52;4,610191392;10,0;39,0850;-0,0018;0,1182
