id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;370;110,9;115;127;127,8418114;152;166;7,609140435;9;124,5634627;0,026319;0,059519967
2;Aceite de girasol;Río de la Plata;Envase 900 cc;355;108,9;119;165;159,3327624;177;183;13,07401569;11,1;151,6079396;0,050953;0,082054786
3;Aceite de girasol;Uruguay;Envase 900 cc;164;99;99;119;118,1261066;148;159;9,871853823;10,12;112,8746266;0,046525;0,083570466
4;Aceite de maíz;Delicia;Envase 900 cc;324;110;110;135;136,0178968;159;159;13,02604485;17,55;130,2273912;0,044465;0,095767139
5;Aceite de maíz;Río de la Plata;Envase 900 cc;370;119;129;159;156,2820303;172;172;8,687717527;8;151,1384127;0,034032;0,055589997
7;Aceite de soja;Condesa;Envase 900 cc;326;85;88;99,9;101,2772148;115;119;5,102578791;4;98,69059368;0,026209;0,050382298
8;Aceite de soja;Río de la Plata;Envase 900 cc;360;80;85;105;107,3337403;130;130;11,33464386;12;107,7159194;-0,003548;0,105601872
9;Aceite de soja;Salad;Envase 900 cc;100;85;85,9;99;101,2713364;106;106;4,54063036;7;98,05329171;0,032819;0,044836284
10;Agua de mesa con gas;Matutina;Envase 2 lt.;303;38;41;49;48,80779898;57;63;2,648422844;3;48,73877523;0,001416;0,054262288
11;Agua de mesa con gas;Nativa;Envase 2 lt.;225;46;48;61;60,24042148;67;69;3,326344497;1,1;60,50535163;-0,004379;0,055217816
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;472;40;52;63;64,17269896;71;71;3,437685932;5;64,09494448;0,001213;0,05356929
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;217;279;305;359;359,2315409;419;429;18,99417507;21;355,6935233;0,009947;0,052874464
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;213;329;345;379;373,4305631;467;469;26,38718793;4;357,5359844;0,044456;0,070661565
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;334;41,9;45;62;57,49448076;68;69;7,865096836;13;58,46353739;-0,016575;0,136797424
16;Arroz blanco;Green Chef;Bolsa 1 kg.;330;41;43;52;52,45116915;62;62;4,215801541;2;52,57622674;-0,002379;0,08037574
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;394;43,9;48;59,9;58,9411398;64;69;4,100802285;4;59,09134091;-0,002542;0,069574533
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;224;29;29;38;39,76580648;51;55;6,799510608;14;36,33308162;0,094479;0,170988877
19;Arroz blanco;Pony;Bolsa 1 kg.;23;31;31;39;40,17391304;59;59;6,702808583;7;40,17391304;0;0,166844802
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;170;29;30;38;36,33333333;39;48;3,223722235;6;36,48235294;-0,004085;0,0887263
22;Arvejas en conserva;Cololó;Lata 380 grs.;303;25,9;31;44;44,69772024;58;59;6,714073333;7;46,08903418;-0,030188;0,150210644
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;272;45;46;51;51,20595149;57;61;1,653788164;0;51,24455761;-0,000753;0,032296796
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;341;41;44,9;51;50,67731169;58;59;1,836944522;1;50,9155435;-0,004679;0,036247868
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;391;133;142;236;221,5711633;262;278;30,66416815;46;223,9681052;-0,010702;0,138394219
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;396;154;161;275;262,7542355;309;350;27,68354914;35;248,5478177;0,057158;0,105359098
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;141;119;120;179,9;175,2852941;209;239;23,06707998;20,1;169,6684194;0,033105;0,131597349
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;151;325;340;425;426,1626736;489;499;24,2890416;13;423,7466506;0,005702;0,056994765
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;215;269;269;349;345,0487157;397;399;21,77719866;10;343,0848001;0,005724;0,063113403
31;Cerveza;Patricia;Botella 960 ml.;390;105;107;145;142,6058003;154;165,7;8,698054543;3;142,8722898;-0,001865;0,060993694
32;Cerveza;Pilsen;Botella 960 ml.;256;102;109;126;125,2096523;142;142;6,939619309;11;128,3907346;-0,024777;0,055423996
