id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;326;73;75;83;83,76497151;101;105,2;5,641176374;8,1;82,55346314;0,014675;0,067345291
2;Aceite de girasol;Río de la Plata;Envase 900 cc;309;61,9;62;92;90,84343199;113,9;113,9;12,68282026;13;82,33486633;0,103341;0,139611857
3;Aceite de girasol;Uruguay;Envase 900 cc;159;61,9;62,9;72;70,89287065;88,1;89;6,269117071;11,1;69,20308354;0,024418;0,088430854
4;Aceite de maíz;Delicia;Envase 900 cc;339;62,2;69;86;87,44486968;105;109;5,789937728;6;86,29932735;0,013274;0,066212435
5;Aceite de maíz;Río de la Plata;Envase 900 cc;317;62;75;113;113,1666684;130,9;132;10,78791601;7,1;108,5847668;0,042197;0,09532768
6;Aceite de maíz;Salad;Envase 900 cc;5;45,9;45,9;52;59,3675;82,37;82,37;13,49763151;8,2;59,29883333;0,001158;0,22735725
7;Aceite de soja;Condesa;Envase 900 cc;243;44;45;50;50,94056961;64;69;3,63809757;4;50,00766429;0,018655;0,071418471
8;Aceite de soja;Río de la Plata;Envase 900 cc;313;36;40,5;54;55,69783107;68;76;4,95218902;7;54,27247791;0,026263;0,088911703
9;Aceite de soja;Salad;Envase 900 cc;111;35;37;52;51,72510898;58;58;5,874603026;6;48,52273273;0,065997;0,113573526
10;Agua de mesa con gas;Matutina;Envase 2 lt.;132;27;27;37;38,72963654;52;52;6,713261471;12,5;38,81810789;-0,002279;0,173336547
11;Agua de mesa con gas;Nativa;Envase 2 lt.;191;47;47;57;58,02827817;62,5;63;3,320346329;3;57,93408316;0,001626;0,057219453
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;418;49;52;58;58,95968718;62;62;2,431530772;3;59,0239367;-0,001089;0,041240564
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;163;209;219;239;244,231697;307;340;14,42776094;5;243,605611;0,00257;0,059074072
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;230;219;229;269;267,4800768;335;396;23,83946682;40;269,0117101;-0,005694;0,08912614
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;300;36,9;39;52;53,03299467;59;66;4,543350412;6,1;50,22706496;0,055865;0,085670259
16;Arroz blanco;Green Chef;Bolsa 1 kg.;300;35,9;37;47,5;47,73851995;56;58;3,867620068;3;45,75581104;0,043332;0,081016757
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;341;36,9;38;50;50,19103216;57;63;3,944425487;3,5;48,66365891;0,031386;0,078588252
