id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
1;Aceite de girasol;Óptimo;Envase 900 cc;370;75;78,9;88;88,93731768;103;105,2;6,2815021;8;87,59671828;0,015304;0,070628419
2;Aceite de girasol;Río de la Plata;Envase 900 cc;332;59;66;109;102,6542335;113;113;12,00378074;10,9;96,11429834;0,068043;0,116934103
3;Aceite de girasol;Uruguay;Envase 900 cc;180;60;60;75;73,61625457;89;91;8,269408326;10,1;72,43022227;0,016375;0,112331283
4;Aceite de maíz;Delicia;Envase 900 cc;341;63,9;79;92,5;91,96222371;105;113;5,351244337;6;91,4917342;0,005142;0,058189593
5;Aceite de maíz;Río de la Plata;Envase 900 cc;366;62;75;132;123,4770441;144,5;146;15,19055612;20;115,9095085;0,065288;0,123023322
7;Aceite de soja;Condesa;Envase 900 cc;247;45;49;57;56,97646611;67;76;3,37887607;3;54,47083386;0,046;0,059303012
8;Aceite de soja;Río de la Plata;Envase 900 cc;338;40,5;49;63;64,95196888;78,845;79,9;5,862421487;7;63,87705754;0,016828;0,090257795
9;Aceite de soja;Salad;Envase 900 cc;107;39;39;58;55,72621046;60;62;5,692390727;0;55,39902913;0,005906;0,102149252
10;Agua de mesa con gas;Matutina;Envase 2 lt.;251;30,5;31,5;43;42,74752803;52;52;2,725572457;2;38,97174124;0,096885;0,063759768
11;Agua de mesa con gas;Nativa;Envase 2 lt.;189;47;47,9;57;58,34866018;62,5;65;3,198410937;5,5;58,22574956;0,002111;0,054815499
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;418;49;52;58,5;58,98607971;62;62;2,482655902;4;59,12037279;-0,002272;0,042088844
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;220;189;189;239;266,3128886;349;349;61,25722176;134;270,927397;-0,017032;0,230019741
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;217;219;239;269;303,8742982;379;379;57,19709882;120;297,8158492;0,020343;0,188226182
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;328;39;42,5;57;53,82715076;61;66;4,436763312;7;54,29164118;-0,008555;0,082426122
16;Arroz blanco;Green Chef;Bolsa 1 kg.;329;34;39,9;51;48,97931627;56;58;3,535757637;4,1;48,86208333;0,002399;0,072188791
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;370;35;37;53;51,20310952;58;63;6,097857161;6;50,70426829;0,009838;0,11909154
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;207;25;26;35;33,24180126;38;41;2,800762455;3;33,23814725;0,00011;0,084254233
19;Arroz blanco;Pony;Bolsa 1 kg.;41;19,9;19,9;33;32,98648649;50;50;7,851007927;15;33,01261261;-0,000791;0,238006795
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;223;20;29;36;36,46104441;43;43;5,754987867;13;35,61330344;0,023804;0,157839359
22;Arvejas en conserva;Cololó;Lata 380 grs.;304;24;24;33;33,89841178;41;41,39;3,708186047;5;34,10088338;-0,005937;0,109391144
23;Arvejas en conserva;Nidemar;Lata 300 grs.;170;15;17;19,9;23,12885665;29,0297;29,99;2,625374912;1;23,10822485;0,000893;0,113510795
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;279;35,9;37;39;39,7439419;49;51;2,239927674;3;38,7348801;0,02605;0,056358971
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;369;34,9;35;41;39,68447639;43;52;1,974181499;3,5;37,36135417;0,06218;0,049746946
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;362;114;116;134;137,0748297;150;156;6,606083617;7;137,4896164;-0,003017;0,048193265
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;370;134;139;158;158,5230066;179;244;8,658444611;2;159,2455858;-0,004538;0,054619483
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;128;99,9;104,9;125;122,1458581;137;150;6,134388962;8,5;123,2384;-0,008865;0,050221834
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;227;259;275;312;315,3697314;379;399;18,226246;30;302,381351;0,042954;0,057793264
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;219;179;209;239;275,8776204;349;349;53,68310759;114;253,5409437;0,088099;0,194590295
31;Cerveza;Patricia;Botella 960 ml.;329;109;117;119;123,9436021;136;138;6,25225405;12;125,427022;-0,011827;0,050444347
32;Cerveza;Pilsen;Botella 960 ml.;248;103;103;115;114,7772895;121,531;124;2,741208953;0;111,887168;0,025831;0,023882851
33;Cerveza;Zillertal;Botella 1 lt.;328;129;129;145;140,9283855;162;164,8;8,345797121;16;140,1855082;0,005299;0,059220129
34;Champú;Fructis;Envase 350 ml.;416;165;199;258;258,0185527;284;297;18,35939227;29;257,4995984;0,002015;0,071155318
35;Champú;Sedal;Envase 350 ml.;444;167,8;176;199;199,5385058;215;228;7,330922933;4;199,5270717;5,70E-05;0,03673939
36;Champú;Suave;Envase 930 ml.;118;134;134,9;165,5;167,2299963;192;195;10,49255144;15,1;166,3685493;0,005178;0,062743238
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;225;380;389;449;454,3631871;489;489;23,84141016;26;454,4491704;-0,000189;0,052472143
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;200;349;355;449;451,1443419;510;510;24,46675969;20;444,2309333;0,015563;0,054232664
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;112;255;255;325;316,9603604;335;335;18,43723853;0;316,9603604;0;0,05816891
40;Cocoa;Copacabana;Envase 500 grs.;198;102;102;146;145,8403934;172,68;172,68;12,5410172;8;146,9070306;-0,007261;0,085991384
41;Cocoa;Vascolet;Envase 500 grs.;233;94,5;94,5;159;146,8323199;192;200;31,45772732;60,1;146,3142929;0,003541;0,214242527
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;302;98;101;139;137,360758;153;158;9,180655704;4;135,3389812;0,014939;0,066836088
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;446;119;129;179;176,205311;191;208;11,25046199;6;174,9134041;0,007386;0,063848598
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;407;104;112;153;148,2999392;167;170;13,79808418;3;148,1366174;0,001103;0,093041739
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;156;59;59,9;83;82,91428571;116;120;8,87939699;10,5;82,81147186;0,001242;0,10709128
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;507;67;76;88,5;90,78269093;109;109;7,177049399;8;91,32043955;-0,005889;0,079057465
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;320;40;45;53;52,18523075;58;62;3,570256003;6,1;52,548012;-0,006904;0,068415066
48;Dulce de leche;Conaprole;Envase 1 kg.;371;159;170;189;187,3627986;217;230;11,63802679;21;186,0447664;0,007084;0,062114928
49;Dulce de leche;Los Nietitos;Envase 1 kg.;370;119;129;147;146,6624481;167;190;8,591826448;6;146,5021;0,001095;0,05858232
50;Dulce de leche;Manjar;Envase 1 kg.;369;114,9;115;141;141,668011;153;153;6,551412174;7,31;141,5956431;0,000511;0,046244824
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;341;46;48;59;57,6554377;62;69;2,538427764;2;56,93761765;0,012607;0,044027552
52;Fideos secos al huevo;Adria;Paquete 500 grs.;243;53;54,9;61;60,94485737;71,9;75;3,447761843;4,14;60,90278487;0,000691;0,056571826
53;Fideos secos al huevo;Cololó;Paquete 500 grs.;298;43;46,9;56,5;56,44077167;65;65;4,624662701;7,1;56,69653282;-0,004511;0,081938332
54;Fideos secos al huevo;Las Acacias;Paquete 500 grs.;343;43;45;54;53,18335816;63,5;66;4,710508386;7,32;53,43398891;-0,00469;0,088571097
55;Fideos secos semolados;Adria;Paquete 500 grs.;2;44;44;44;49,5;55;55;5,544898704;11;49,5;0;0,112018156
56;Fideos secos semolados;Las Acacias - franja celeste;Paquete 500 grs.;193;35;39;44;43,43011313;47,5;53;1,802262796;1;43,27628712;0,003555;0,041497999
58;Frankfurters cortos;Centenario;Paquete 8 us.;240;99,7;108;155;151,5138038;187;239;16,49614607;10,1;151,8883333;-0,002466;0,108875533
59;Frankfurters cortos;Ottonello;Paquete 8 us.;330;105;120;144,5;149,8809303;179;182;19,73391817;44,875;156,5496844;-0,042598;0,131663969
60;Frankfurters cortos;Schneck;Paquete 8 us.;329;120;165;196;194,7286548;220;240;11,6677101;11,1;193,7732016;0,004931;0,059917787
61;Galletitas al agua;Famosa;Paquete 140 grs.;406;35;43;47;47,44855477;52;55;3,185780568;7;47,44282178;0,000121;0,067141783
62;Galletitas al agua;Maestro Cubano;Paquete 120 grs.;274;35;36;41;41,25384909;44;51;2,479366949;5;41,32177122;-0,001644;0,060100257
63;Gaseosa tipo cola (env. no ret.);Coca Cola;Botella 1,5 lt.;470;86;90;105;106,2226087;116;116;6,211698005;7;104,9743797;0,011891;0,058478116
64;Gaseosa tipo cola (env. no ret.);Coca Cola_;Botella 2,25.lt.;379;96;101;125;129,8019319;149;150;11,63836335;9;125,3750697;0,035309;0,089662482
65;Gaseosa tipo cola (env. no ret.);Nix;Botella 1,5 lt.;22;34;34;40;39,76363636;47;47;3,67941694;3;39,66666667;0,002445;0,092532205
66;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 2 lt.;279;91,9;98,99;125;122,9959955;131;134,3;8,13782754;4;122,0424114;0,007814;0,066163354
67;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 1,5 lt.;282;79;79;97;95,51234771;103;108,2;5,234950601;9;92,55079944;0,031999;0,05480915
68;Hamburguesas carne vacun;Burgy;Paquete 3 unidades;174;26;27;35;34,22231058;40;42;2,519202009;4;34,09046512;0,003868;0,073612856
69;Hamburguesas carne vacun;Paty;Paquete2 unidades;115;36;45;51;53,43818182;79;79;8,263626227;12,5;53,43818182;0;0,154638986
70;Hamburguesas carne vacun;Schneck;Paquete2 unidades;329;56,4;59,9;75;74,5864161;84;87;6,160939925;11;74,68575535;-0,00133;0,082601367
71;Harina de maíz;Gourmet;Paquete 450 grs.;147;19;19,9;30;28,44678745;32;33;3,346238858;4;24,10852359;0,179947;0,11763152
72;Harina de maíz;Presto Pronta Arcor;Paquete 500 grs.;266;27;28;42;39,80757842;51,77;51,77;5,287773085;7;39,52506507;0,007148;0,132833327
73;Harina de maíz;Puritas;Paquete 450 grs.;257;26,9;27,9;36;36,16455362;41;43;2,746394657;2;34,75680024;0,040503;0,075941616
74;Harina trigo común 000;Cañuelas;Paquete 1 kg.;335;30;30;39;38,81105853;48;48;6,744289348;16;39,0835665;-0,006972;0,173772363
75;Harina trigo común 000;Cololó;Paquete 1 kg.;86;29;29;42,9;44,54166667;54;54;4,887453637;6,1;44,5297619;0,000267;0,109727678
76;Harina trigo común 0000;Cañuelas;Paquete 1 kg.;349;41;45;51;51,58437748;62;63;3,105620255;4;51,94655898;-0,006972;0,060204667
77;Harina trigo común 0000;Cololó;Paquete 1 kg.;300;35;39;53;51,34073039;59;60;4,680104434;6;52,08546265;-0,014298;0,09115773
78;Harina trigo común 0000;Primor;Paquete 1 kg.;136;38,9;39;54,5;51,48997849;58;58;4,145608448;5,9;51,48568923;8,30E-05;0,080512919
79;Helado familiar;Conaprole;Envase 1lt.;267;199;208;219,9;224,0570424;248;254;7,628117865;10;222,4283858;0,007322;0,034045428
80;Helado familiar;Crufi;Envase 1lt.;218;175;179;213;214,3691693;245;249;14,33421061;12;220,8277621;-0,029247;0,066866941
82;Hipoclorito de sodio;Agua Jane;Botella 1 lt.;285;46;54;60;60,54604894;66;69;3,761045701;8;59,56259854;0,016511;0,062118764
83;Hipoclorito de sodio;Sello Rojo;Botella 1 lt.;340;41,5;46;52,7;53,66331172;59;60;3,200665431;5;53,19411047;0,008821;0,059643457
84;Hipoclorito de sodio;Solución Cristal;Botella 1 lt.;208;34;35;60;54,96839612;60;60;7,626222037;11;54,86060897;0,001965;0,138738304
85;Huevos colorados;El Jefe;Envase 1/2 docena;124;49;52;62;60,48347964;67,5;68,6;3,102565166;1;60,76393443;-0,004615;0,051296076
86;Huevos colorados;Prodhin;Envase 1/2 docena;160;52;53;63;62,15301278;69;75;2,412524833;3,1;60,78301887;0,022539;0,038815895
87;Huevos colorados;Super huevo;Envase 1/2 docena;212;49;50;63,45;62,65047847;70;70;6,889289593;15,1;60,41937799;0,036927;0,109963878
88;Jabón de tocador;Astral plata;Unidad 125 grs.;522;32,9;35;53;51,11523792;59;62;6,665840681;8,9;48,65138196;0,050643;0,130408093
89;Jabón de tocador;Palmolive;Unidad 125 grs.;353;24;25;44;42,19885804;62,9;63,9;8,324972962;3;42,7363447;-0,012577;0,197279579
90;Jabón de tocador;Rexona;Unidad 125 grs.;261;27,6;28;40;39,98994033;49;49;4,042331306;2,1;39,97961538;0,000258;0,101083704
91;Jabón en polvo máquina;Drive;Paquete 800 grs.;140;83,3;86;105;106,2005376;125;125;7,77431522;13,1;104,9611111;0,011808;0,073204104
92;Jabón en polvo máquina;Nevex;Paquete 800 grs.;90;114;114;145;143,7229391;155;155;5,142831611;0;143,67;0,000368;0,035782956
93;Jabón en polvo máquina;Skip - Paquete azul;Paquete 800 grs.;163;102;104;165;160,372856;183;189,9;16,06867056;9;163,5450617;-0,019397;0,1001957
94;Jabón para ropa en barra;Bull Dog;Unidad 300 grs.;341;31;41;50;51,27631727;57;62;5,214787019;11;51,24926254;0,000528;0,101699718
95;Jabón para ropa en barra;Nevex;Unidad 200 grs.;416;29,9;31,9;34;35,15329499;42,9;46;2,893981611;3;35,41836145;-0,007484;0,082324619
97;Jamón cocido no artesanal;Cattivelli;1 kg.;27;395;395;550;539,5562148;770;770;66,42877505;40;524,4961538;0,028713;0,123117431
98;Jamón cocido no artesanal;Ottonello;1 kg.;214;330;330;499;502,3225806;550;562;35,68689502;40;491,4041137;0,022219;0,07104378
100;Leonesa;Ottonello;1 kg.;11;359;359;415;401,3636364;430;430;24,53698162;49;401,3636364;0;0,061134043
101;Leonesa;Schneck;1 kg.;156;409;419;450;457,9510019;520;530;20,81775647;5;457,5879029;0,000794;0,04545848
102;Manteca;Calcar;Envase 200 grs.;91;53,5;53,5;60,5;62,65138785;79,9;81,9;4,323357135;4,5;62,65813953;-0,000108;0,069006566
103;Manteca;Conaprole sin sal;Envase 200 grs.;440;60;65;74;75,67469885;86;87;6,834743799;13,1;75,36704356;0,004082;0,090317423
104;Manteca;Kasdorf;Envase 200 grs.;290;54,2;62;69;69,527605;78;81;2,871565229;1;68,98762731;0,007827;0,041301081
105;Margarina;Doriana nueva;Envase 250 grs.;338;55,9;75;98;98,65685788;120;120;7,904381397;8;99,008;-0,003547;0,080119939
106;Margarina;Flor;Envase 200 grs.;54;31;31;42,9;43,11296296;48;48;2,942799654;2;43,34814815;-0,005425;0,068257885
107;Margarina;Primor;Envase 250 grs.;60;35;35;61,9;60,08036707;69,5;69,5;7,773490845;2,6;60,32241379;-0,004013;0,129384876
108;Mayonesa común;Fanacoa;Envase 500 grs.;22;37;37;40;41,74;44;44;1,742577468;2;41,74;0;0,041748382
109;Mayonesa común;Hellmans;Envase 500 grs.;271;89,9;89,9;99,9;102,4996768;119;134;6,105796546;6;102,7515847;-0,002452;0,059568935
110;Mayonesa común;Uruguay;Envase 500 grs.;256;63,9;64;78;74,77003584;95;95;7,234406577;11,5;75,42052288;-0,008625;0,096755425
111;Mermelada de durazno;Dulciora;Envase 500 grs.;31;39;39;55;53,04827586;60;60;4,933503226;3;53,04827586;0;0,093000256
112;Mermelada de durazno;El Hogar;Envase 500 grs.;154;54;64;85;83,10410348;106;109;9,818056123;12,1;83,20742424;-0,001242;0,118141653
113;Mermelada de durazno;Los Nietitos;Envase 500 grs.;370;73;75;89;89,93037781;100,9;108;5,258116664;5;90,75336051;-0,009068;0,058468749
114;Nalga vacuna;Con Hueso - Sin Marca;1 kg.;29;279;279;338;326,0528365;389;389;29,10656372;46;327,5044368;-0,004432;0,089269469
115;Nalga vacuna;Sin Hueso - Sin Marca;1 kg.;219;279;279;339;334,415643;420;450;36,2341094;50;324,8414977;0,029473;0,108350522
116;Paleta vacuna;Con Hueso - Sin Marca;1 kg.;219;192;199;259;285,581118;379;379;68,34982932;149;290,9053181;-0,018302;0,239335954
117;Paleta vacuna;Sin Hueso - Sin Marca;1 kg.;211;209;259;294;320,7183495;389;390;52,58073735;110;290,9430745;0,102341;0,16394677
118;Pan de molde lacteado;Los Sorchantes;Paquete 330 grs.;269;69,9;75;87;84,97122216;99;99;5,004374545;7;85,82016369;-0,009892;0,058894934
119;Pan de molde lacteado;Bimbo;Paquete 330 grs.;222;77,9;80,68;95;94,29589094;115;119;4,755332794;3,1;94,34571429;-0,000528;0,050429905
120;Pan de molde lacteado;Pan Catalán;Paquete 330 grs.;115;42;42;53;59,74394071;83;86;11,2797701;25;59,49189189;0,004237;0,18880191
121;Pan flauta;Sin marca;Unidad aprox215 grs.;61;30;33;58;51,9721523;67;67;8,623904751;12;51,58908054;0,007425;0,165933185
122;Papel higiénico hoja simple;Elite;4 rollos de 30 mts.;500;50;59,9;78,5;79,73847194;89;96;6,55326091;8;79,69502338;0,000545;0,082184431
123;Papel higiénico hoja simple;Higienol Export;4 rollos de 30 mts.;236;43,9;45;60;57,51502146;65;68,2;5,613802763;9;57,51502146;0;0,097605854
124;Papel higiénico hoja simple;Sin Fin;4 rollos de 50 mts.;418;67;75;92;92,83576162;113;119;7,371219269;10;92,01745275;0,008893;0,079400644
125;Pasta dental;Colgate Herbal Blanqueador;Unidad 90 grs.;458;38;38;70;74,77305685;93;93;13,7173061;26;74,18072894;0,007985;0,183452525
126;Pasta dental;Kolynos Triple acción;Unidad 90 grs.;407;28;29;36;35,68495815;57,98;62;5,096908295;5;34,63916256;0,030191;0,142830721
127;Pasta dental;Pico Jenner Plus;Unidad 90 grs.;361;27;29;47;47,63062693;65;68,9;4,654706882;6;47,6015873;0,00061;0,097725081
128;Peceto vacuno;Sin Marca;1 kg.;216;309;309;376;368,7017473;395;420;16,01300242;14;365,9131048;0,007621;0,043430774
129;Pescado fresco;bifes de merluz - sin marca;1 kg.;101;342;342;409;411,6218461;446;469;14,38354431;0;407,8732673;0,009191;0,034943588
130;Pollo entero fresco con menudos;Avícola del Oeste;1 kg.;209;119;122,348;149;149,2988748;159;159;8,737571656;14;144,903748;0,030331;0,058524029
131;Pollo entero fresco con menudos;Tenent;1 kg.;2;93,6;93,6;125,3;125,3;157;157;31,9587798;63,4;125,3;0;0,255058099
132;Pollo entero fresco con menudos;Tres Arroyos;1 kg.;31;109;109;156;148,0260131;160;160;13,34415839;16;147,905928;0,000812;0,090147388
133;Pulpa de tomate;Conaprole;Envase 1 lt.;312;51;62;73;73,92618504;95;95;5,275798894;1;73,65210855;0,003721;0,071365767
134;Pulpa de tomate;De Ley;Envase 1,020 lt.;285;47,9;49;62;60,0156444;65;70;4,736775638;3,9;59,80600939;0,003505;0,078925682
135;Pulpa de tomate;Gourmet;Envase 1 lt.;371;49;54,9;75;72,67649028;82;82;7,834317571;7;72,48679191;0,002617;0,107797137
136;Queso rallado;Artesano;Paquete 80 grs.;83;62,9;62,9;96;93,99917388;113;113;8,988448717;9;93,99357724;6,00E-05;0,095622635
137;Queso rallado;Conaprole;Paquete 80 grs.;366;55;64,9;77;77,8501173;89;92;5,638761912;10,1;77,57989899;0,003483;0,072431001
138;Queso rallado;Milky;Paquete 80 grs.;270;50,9;51,9;85;78,03996859;92;92,5;12,51674442;12;76,76666039;0,016587;0,160388896
